geracao; tamanhoAntesOP;tamanhoDepoisOP;quantidadeCruzados;taxaCruzamento;taxaMutacao;Nummutacao;NumElitismo;melhor;mediana
1;20;20;5;0.6;0.15;3;0;[1, 3, 12, 13, 22, 25, 33, 49, 58, 62, 70]: 3631, trocas: 5;5062
2;20;20;5;0.6;0.15;3;0;[1, 3, 23, 33, 49, 58, 62, 70]: 3457, trocas: 3;4429
3;20;20;5;0.6;0.15;3;0;[1, 3, 23, 33, 49, 58, 62, 70]: 3457, trocas: 3;4589
4;20;20;5;0.6;0.15;3;0;[1, 3, 23, 33, 49, 58, 62, 70]: 3457, trocas: 3;4303
5;20;20;5;0.6;0.15;3;0;[1, 3, 23, 33, 49, 58, 62, 70]: 3457, trocas: 3;4564
6;20;20;5;0.6;0.15;3;0;[1, 3, 23, 33, 49, 58, 62, 70]: 3457, trocas: 3;4376
7;20;20;5;0.6;0.15;3;0;[1, 3, 23, 33, 49, 58, 62, 70]: 3457, trocas: 3;4710
8;20;20;5;0.6;0.15;3;0;[1, 3, 23, 33, 49, 58, 62, 70]: 3457, trocas: 3;5100
9;20;20;5;0.6;0.15;3;0;[1, 3, 23, 33, 49, 58, 62, 70]: 3457, trocas: 3;4022
10;20;20;5;0.6;0.15;3;0;[1, 3, 23, 33, 49, 58, 62, 70]: 3457, trocas: 3;5138
11;20;20;5;0.6;0.15;3;0;[1, 3, 23, 33, 49, 58, 62, 70]: 3457, trocas: 3;4234
12;20;20;5;0.6;0.15;3;0;[1, 3, 23, 33, 49, 58, 62, 70]: 3457, trocas: 3;4326
13;20;20;5;0.6;0.15;3;0;[1, 3, 23, 33, 49, 58, 62, 70]: 3457, trocas: 3;3943
14;20;20;5;0.6;0.15;3;0;[1, 3, 23, 33, 49, 58, 62, 70]: 3457, trocas: 3;4151
15;20;20;5;0.6;0.15;3;0;[1, 3, 23, 33, 49, 58, 62, 70]: 3457, trocas: 3;4500
16;20;20;5;0.6;0.15;3;0;[1, 3, 23, 33, 49, 58, 62, 70]: 3457, trocas: 3;4121
17;20;20;5;0.6;0.15;3;0;[1, 3, 23, 33, 49, 58, 62, 70]: 3457, trocas: 3;4307
18;20;20;5;0.6;0.15;3;0;[1, 3, 23, 33, 49, 58, 62, 70]: 3457, trocas: 3;4392
19;20;20;5;0.6;0.15;3;0;[1, 3, 23, 33, 49, 58, 62, 70]: 3457, trocas: 3;4483
20;20;20;5;0.6;0.15;3;0;[1, 3, 23, 33, 49, 58, 62, 70]: 3457, trocas: 3;4565
21;20;20;5;0.6;0.15;3;0;[1, 3, 23, 33, 49, 58, 62, 70]: 3457, trocas: 3;4605
22;20;20;5;0.6;0.15;3;0;[1, 3, 23, 33, 49, 58, 62, 70]: 3457, trocas: 3;4593
23;20;20;5;0.6;0.15;3;0;[1, 3, 23, 33, 49, 58, 62, 70]: 3457, trocas: 3;3884
24;20;20;5;0.6;0.15;3;0;[1, 3, 23, 33, 49, 58, 62, 70]: 3457, trocas: 3;4209
25;20;20;5;0.6;0.15;3;0;[1, 3, 23, 33, 49, 58, 62, 70]: 3457, trocas: 3;4347
26;20;20;5;0.6;0.15;3;0;[1, 3, 23, 33, 49, 58, 62, 70]: 3457, trocas: 3;4189
