geracao; tamanhoAntesOP; tamanhoDepoisOP; quantidadeCruzados; taxaCruzamento; NumdoisPontos; NumumPonto; NumOutro; NãoCruzados; taxaMutacao; SerMutado; Nummutacao; NumElitismo; media
99; 20; 20; 10; 0.1; 2; 0; 3; 0; 0.03; 1; 1; 11;32.0
100; 20; 20; 10; 0.1; 2; 0; 3; 0; 0.03; 1; 1; 11;32.0
101; 20; 20; 10; 0.1; 2; 0; 3; 0; 0.03; 1; 1; 11;32.0
102; 20; 20; 10; 0.1; 3; 0; 2; 0; 0.03; 1; 1; 11;32.0
103; 20; 20; 10; 0.1; 3; 0; 2; 0; 0.03; 1; 1; 11;32.0
104; 20; 20; 10; 0.1; 2; 0; 3; 0; 0.03; 1; 1; 11;32.0
105; 20; 20; 10; 0.1; 2; 0; 3; 0; 0.03; 1; 1; 11;32.0
106; 20; 20; 10; 0.1; 4; 0; 1; 0; 0.03; 1; 1; 11;32.0
107; 20; 20; 10; 0.1; 1; 0; 4; 0; 0.03; 1; 1; 11;32.0
108; 20; 20; 10; 0.1; 3; 0; 2; 0; 0.03; 1; 1; 11;32.0
109; 20; 20; 10; 0.1; 3; 0; 2; 0; 0.03; 1; 1; 11;32.0
110; 20; 20; 10; 0.1; 1; 0; 4; 0; 0.03; 1; 1; 11;32.0
111; 20; 20; 10; 0.1; 3; 0; 2; 0; 0.03; 1; 1; 11;32.0
112; 20; 20; 10; 0.1; 2; 0; 3; 0; 0.03; 1; 1; 11;32.0
113; 20; 20; 10; 0.1; 2; 0; 3; 0; 0.03; 1; 1; 11;32.0
114; 20; 20; 10; 0.1; 4; 0; 1; 0; 0.03; 1; 1; 11;32.0
115; 20; 20; 10; 0.1; 3; 0; 2; 0; 0.03; 1; 1; 11;32.0
116; 20; 20; 10; 0.1; 2; 0; 3; 0; 0.03; 1; 1; 11;32.0
117; 20; 20; 10; 0.1; 3; 0; 2; 0; 0.03; 1; 1; 11;32.0
118; 20; 20; 10; 0.1; 2; 0; 3; 0; 0.03; 1; 1; 11;32.0
119; 20; 20; 10; 0.1; 4; 0; 1; 0; 0.03; 1; 1; 11;32.0
120; 20; 20; 10; 0.1; 2; 0; 3; 0; 0.03; 1; 1; 11;32.0
121; 20; 20; 10; 0.1; 1; 0; 4; 0; 0.03; 1; 1; 11;32.0
122; 20; 20; 10; 0.1; 2; 0; 3; 0; 0.03; 1; 1; 11;32.0
123; 20; 20; 10; 0.1; 2; 0; 3; 0; 0.03; 1; 1; 11;32.0
124; 20; 20; 10; 0.1; 2; 0; 3; 0; 0.03; 1; 1; 11;32.0
125; 20; 20; 10; 0.1; 2; 0; 3; 0; 0.03; 1; 1; 11;32.0
126; 20; 20; 10; 0.1; 1; 0; 4; 0; 0.03; 1; 1; 11;32.0
127; 20; 20; 10; 0.1; 1; 0; 4; 0; 0.03; 1; 1; 11;32.0
128; 20; 20; 10; 0.1; 1; 0; 4; 0; 0.03; 1; 1; 11;32.0
129; 20; 20; 10; 0.1; 4; 0; 1; 0; 0.03; 1; 1; 11;32.0
130; 20; 20; 10; 0.1; 1; 0; 4; 0; 0.03; 1; 1; 11;32.0
131; 20; 20; 10; 0.1; 4; 0; 1; 0; 0.03; 1; 1; 11;32.0
132; 20; 20; 10; 0.1; 1; 0; 4; 0; 0.03; 1; 1; 11;32.0
133; 20; 20; 10; 0.1; 3; 0; 2; 0; 0.03; 1; 1; 11;32.0
134; 20; 20; 10; 0.1; 2; 0; 3; 0; 0.03; 1; 1; 11;32.0
135; 20; 20; 10; 0.1; 2; 0; 3; 0; 0.03; 1; 1; 11;32.0
136; 20; 20; 10; 0.1; 2; 0; 3; 0; 0.03; 1; 1; 11;32.0
137; 20; 20; 10; 0.1; 1; 0; 4; 0; 0.03; 1; 1; 11;32.0
138; 20; 20; 10; 0.1; 0; 0; 5; 0; 0.03; 1; 1; 11;32.0
139; 20; 20; 10; 0.1; 2; 0; 3; 0; 0.03; 1; 1; 11;32.0
140; 20; 20; 10; 0.1; 3; 0; 2; 0; 0.03; 1; 1; 11;32.0
141; 20; 20; 10; 0.1; 1; 0; 4; 0; 0.03; 1; 1; 11;32.0
142; 20; 20; 10; 0.1; 1; 0; 4; 0; 0.03; 1; 1; 11;32.0
143; 20; 20; 10; 0.1; 3; 0; 2; 0; 0.03; 1; 1; 11;32.0
144; 20; 20; 10; 0.1; 2; 0; 3; 0; 0.03; 1; 1; 11;32.0
145; 20; 20; 10; 0.1; 2; 0; 3; 0; 0.03; 1; 1; 11;32.0
146; 20; 20; 10; 0.1; 3; 0; 2; 0; 0.03; 1; 1; 11;32.0
147; 20; 20; 10; 0.1; 3; 0; 2; 0; 0.03; 1; 1; 11;32.0
148; 20; 20; 10; 0.1; 1; 0; 4; 0; 0.03; 1; 1; 11;32.0
149; 20; 20; 10; 0.1; 1; 0; 4; 0; 0.03; 1; 1; 11;32.0
150; 20; 20; 10; 0.1; 4; 0; 1; 0; 0.03; 1; 1; 11;32.0

