geracao; tamanhoAntesOP; tamanhoDepoisOP; quantidadeCruzados; taxaCruzamento; taxaMutacao; Nummutacao; NumElitismo; melhor; mediana;
1; 20; 23; 12; 0.2; 0.15; 6; 23; [1, 4, 11, 21, 31, 33, 46, 49, 58, 62, 70] - 4286; 5196;
2; 23; 18; 4; 0.2; 0.15; 5; 18; [1, 4, 11, 21, 31, 33, 46, 49, 58, 62, 70] - 4286; 5038;
3; 18; 21; 10; 0.6; 0.15; 6; 21; [1, 3, 5, 6, 17, 26, 33, 49, 55, 58, 62, 70] - 4078; 4763;
4; 21; 16; 4; 0.2; 0.15; 5; 16; [1, 3, 5, 6, 17, 26, 33, 49, 55, 58, 62, 70] - 4078; 4983;
5; 16; 20; 10; 0.6; 0.15; 6; 20; [1, 2, 3, 5, 6, 8, 17, 24, 28, 35, 49, 58, 62, 70] - 4181; 4983;
6; 20; 25; 12; 0.2; 0.15; 7; 26; [1, 3, 9, 13, 14, 25, 33, 41, 45, 57, 70] - 4103; 4660;
7; 25; 21; 6; 0.2; 0.15; 6; 22; [1, 4, 10, 11, 21, 31, 33, 41, 45, 57, 70] - 3952; 4672;
8; 21; 17; 4; 0.2; 0.15; 5; 17; [1, 4, 10, 11, 21, 31, 33, 41, 45, 57, 70] - 3952; 4983;
9; 17; 21; 10; 0.6; 0.15; 6; 22; [1, 4, 10, 11, 21, 23, 25, 33, 49, 58, 62, 70] - 3871; 4757;
10; 21; 16; 4; 0.2; 0.15; 5; 16; [1, 3, 23, 31, 32, 40, 44, 56, 63, 70] - 3924; 4717;
11; 16; 21; 10; 0.6; 0.15; 6; 21; [1, 2, 3, 12, 22, 33, 47, 55, 58, 62, 70] - 3758; 4526;
12; 21; 17; 4; 0.2; 0.15; 5; 17; [1, 2, 3, 12, 22, 33, 47, 55, 58, 62, 70] - 3758; 4662;
13; 17; 19; 10; 0.6; 0.15; 5; 19; [1, 3, 13, 31, 41, 45, 57, 70] - 3777; 4662;
14; 19; 24; 12; 0.6; 0.15; 7; 24; [1, 4, 11, 21, 23, 33, 47, 55, 57, 70] - 3759; 4800;
15; 24; 17; 4; 0.2; 0.15; 5; 18; [1, 3, 23, 33, 41, 44, 54, 61, 63, 70] - 3919; 4735;
16; 17; 20; 10; 0.6; 0.15; 6; 21; [1, 3, 13, 23, 33, 41, 45, 56, 57, 70] - 4034; 4686;
17; 20; 24; 12; 0.2; 0.15; 7; 25; [1, 3, 12, 13, 23, 33, 46, 49, 58, 62, 70] - 3980; 4735;
18; 24; 18; 4; 0.2; 0.15; 5; 19; [1, 3, 5, 6, 8, 17, 24, 26, 33, 47, 55, 57, 70] - 4116; 4731;
19; 18; 18; 10; 0.6; 0.15; 5; 19; [1, 3, 5, 6, 8, 17, 24, 26, 33, 47, 55, 57, 70] - 4116; 4739;
20; 18; 18; 10; 0.6; 0.15; 5; 19; [1, 3, 5, 6, 12, 22, 33, 41, 47, 55, 57, 70] - 3895; 4686;
21; 18; 21; 10; 0.6; 0.15; 6; 21; [1, 2, 9, 21, 23, 33, 46, 49, 58, 62, 70] - 3955; 4943;
22; 21; 17; 4; 0.2; 0.15; 5; 17; [1, 3, 13, 31, 41, 45, 57, 70] - 3777; 4941;
23; 17; 20; 10; 0.6; 0.15; 6; 21; [1, 2, 3, 23, 33, 49, 58, 62, 70] - 3590; 4898;
24; 20; 22; 12; 0.2; 0.15; 6; 22; [1, 2, 3, 23, 33, 49, 58, 62, 70] - 3590; 4703;
25; 22; 16; 4; 0.2; 0.15; 5; 17; [1, 2, 3, 23, 33, 49, 58, 62, 70] - 3590; 4869;
26; 16; 20; 10; 0.6; 0.15; 6; 20; [1, 2, 3, 23, 33, 49, 58, 62, 70] - 3590; 4760;
27; 20; 22; 12; 0.2; 0.15; 6; 22; [1, 2, 3, 13, 22, 33, 49, 58, 62, 70] - 3740; 4983;
28; 22; 17; 4; 0.2; 0.15; 5; 18; [1, 3, 23, 33, 46, 49, 58, 62, 70] - 3884; 4869;
29; 17; 20; 10; 0.6; 0.15; 6; 21; [1, 3, 23, 33, 46, 49, 58, 62, 70] - 3884; 4869;
30; 20; 24; 12; 0.2; 0.15; 7; 25; [1, 2, 9, 11, 21, 23, 25, 33, 49, 55, 58, 62, 70] - 3932; 4827;
31; 24; 17; 4; 0.2; 0.15; 5; 18; [1, 2, 9, 11, 21, 31, 41, 44, 56, 63, 70] - 3944; 4622;
32; 17; 20; 10; 0.6; 0.15; 6; 21; [1, 2, 9, 11, 21, 31, 41, 44, 56, 63, 70] - 3944; 4622;
33; 20; 23; 12; 0.2; 0.15; 6; 23; [1, 3, 12, 13, 40, 44, 56, 57, 70] - 3972; 4769;
34; 23; 17; 4; 0.2; 0.15; 5; 17; [1, 3, 12, 22, 33, 47, 56, 63, 70] - 3878; 4781;
35; 17; 20; 10; 0.6; 0.15; 6; 21; [1, 3, 12, 22, 33, 47, 56, 63, 70] - 3878; 4781;
36; 20; 23; 12; 0.2; 0.15; 6; 23; [1, 3, 12, 22, 33, 47, 56, 63, 70] - 3878; 4781;
37; 23; 18; 4; 0.2; 0.15; 5; 18; [1, 3, 12, 22, 33, 47, 56, 63, 70] - 3878; 4723;
38; 18; 21; 10; 0.6; 0.15; 6; 21; [1, 3, 12, 22, 33, 47, 56, 63, 70] - 3878; 4695;
39; 21; 17; 4; 0.2; 0.15; 5; 17; [1, 3, 23, 31, 41, 45, 57, 70] - 3854; 4695;
40; 17; 21; 10; 0.6; 0.15; 6; 22; [1, 3, 23, 31, 41, 45, 57, 70] - 3854; 4695;
41; 21; 17; 4; 0.2; 0.15; 5; 17; [1, 3, 23, 31, 40, 44, 54, 56, 63, 70] - 3876; 4781;
42; 17; 20; 10; 0.6; 0.15; 6; 21; [1, 3, 23, 31, 40, 44, 54, 56, 63, 70] - 3876; 4762;
43; 20; 25; 12; 0.2; 0.15; 7; 26; [1, 3, 13, 21, 31, 40, 44, 54, 56, 63, 70] - 3918; 4680;
44; 25; 21; 6; 0.2; 0.15; 6; 22; [1, 3, 13, 31, 40, 44, 54, 56, 63, 70] - 3799; 4611;
45; 21; 17; 4; 0.2; 0.15; 5; 17; [1, 3, 9, 21, 22, 23, 33, 47, 55, 58, 62, 70] - 3934; 4611;
46; 17; 19; 10; 0.6; 0.15; 5; 19; [1, 2, 9, 21, 22, 23, 33, 47, 55, 58, 62, 70] - 3779; 4922;
47; 19; 24; 12; 0.6; 0.15; 7; 24; [1, 2, 9, 21, 22, 23, 33, 47, 55, 58, 62, 70] - 3779; 4922;
48; 24; 18; 4; 0.2; 0.15; 5; 19; [1, 2, 3, 23, 33, 46, 49, 58, 62, 70] - 4017; 4767;
49; 18; 20; 10; 0.6; 0.15; 6; 20; [1, 2, 3, 23, 33, 46, 49, 58, 62, 70] - 4017; 4813;
50; 20; 25; 12; 0.2; 0.15; 7; 26; [1, 3, 23, 33, 46, 49, 58, 62, 70] - 3884; 4656;
51; 25; 20; 6; 0.2; 0.15; 6; 21; [1, 2, 3, 23, 33, 46, 49, 58, 62, 70] - 4017; 4804;
52; 20; 24; 12; 0.2; 0.15; 7; 25; [1, 2, 3, 23, 33, 46, 49, 58, 62, 70] - 4017; 4656;
53; 24; 18; 4; 0.2; 0.15; 5; 19; [1, 2, 3, 23, 33, 46, 49, 58, 62, 70] - 4017; 4573;
54; 18; 22; 10; 0.6; 0.15; 6; 22; [1, 2, 3, 23, 33, 46, 49, 58, 62, 70] - 4017; 4574;
