geracao; tamanhoAntesOP;tamanhoDepoisOP;quantidadeCruzados;taxaCruzamento;taxaMutacao;Nummutacao;NumElitismo;melhor;mediana
1;20;21;12;0.2;0.3;10;21;[1, 2, 9, 21, 22, 25, 33, 47, 55, 58, 62, 70] - 3791;4825
2;21;16;4;0.2;0.3;8;17;[1, 2, 3, 23, 31, 33, 49, 58, 62, 70] - 3871;4825
3;16;17;10;0.6;0.3;8;17;[1, 2, 3, 23, 31, 33, 49, 58, 62, 70] - 3871;5145
4;17;18;10;0.6;0.3;9;18;[1, 2, 3, 23, 31, 33, 49, 58, 62, 70] - 3871;5017
5;18;18;10;0.6;0.3;9;19;[1, 2, 3, 23, 31, 33, 49, 58, 62, 70] - 3871;5243
6;18;18;10;0.6;0.3;9;19;[1, 4, 11, 21, 31, 33, 49, 55, 57, 70] - 3943;5146
7;18;18;10;0.6;0.3;9;19;[1, 4, 11, 21, 31, 33, 49, 55, 57, 70] - 3943;4980
8;18;18;10;0.6;0.3;9;19;[1, 3, 12, 22, 25, 26, 33, 49, 55, 57, 70] - 3875;5324
9;18;18;10;0.6;0.3;9;19;[1, 3, 12, 22, 25, 26, 33, 49, 55, 57, 70] - 3875;5324
10;18;18;10;0.6;0.3;9;19;[1, 3, 12, 22, 25, 26, 33, 49, 55, 57, 70] - 3875;4880

