geracao; tamanhoAntesOP;tamanhoDepoisOP;quantidadeCruzados;taxaCruzamento;taxaMutacao;Nummutacao;NumElitismo;melhor;mediana
1;20;24;12;0.2;0.15;7;25;[1, 4, 11, 21, 23, 33, 49, 55, 58, 62, 70]: 4013, trocas: 2;4841
2;24;18;4;0.2;0.15;5;19;[1, 4, 11, 21, 23, 33, 49, 55, 58, 62, 70]: 4013, trocas: 2;5016
3;18;21;10;0.6;0.15;6;21;[1, 2, 3, 5, 6, 14, 26, 33, 47, 55, 58, 62, 70]: 3993, trocas: 3;4706
4;21;17;4;0.2;0.15;5;17;[1, 4, 11, 21, 31, 33, 49, 58, 62, 70]: 3859, trocas: 1;4673
5;17;19;10;0.6;0.15;5;19;[1, 4, 11, 21, 31, 33, 49, 58, 62, 70]: 3859, trocas: 1;4783
6;19;23;12;0.6;0.15;6;20;[1, 4, 11, 21, 31, 33, 49, 58, 62, 70]: 3859, trocas: 1;4867
7;23;20;4;0.2;0.15;5;16;[1, 4, 11, 21, 31, 33, 49, 58, 62, 70]: 3859, trocas: 1;4867
8;20;27;12;0.2;0.15;6;19;[1, 4, 10, 11, 21, 31, 33, 49, 58, 62, 70]: 3781, trocas: 3;4703
9;27;25;6;0.2;0.15;6;18;[1, 4, 10, 11, 21, 31, 33, 49, 58, 62, 70]: 3781, trocas: 3;4577
10;25;20;6;0.2;0.15;6;21;[1, 4, 10, 11, 21, 31, 33, 49, 58, 62, 70]: 3781, trocas: 3;4622
11;20;23;12;0.2;0.15;6;23;[1, 3, 9, 13, 31, 33, 49, 58, 62, 70]: 3744, trocas: 1;4646
12;23;16;4;0.2;0.15;5;16;[1, 4, 11, 21, 31, 33, 49, 58, 62, 70]: 3859, trocas: 1;4646
13;16;20;10;0.6;0.15;6;20;[1, 4, 11, 21, 31, 33, 49, 58, 62, 70]: 3859, trocas: 1;4646
14;20;22;12;0.2;0.15;6;22;[1, 4, 11, 21, 31, 33, 49, 58, 62, 70]: 3859, trocas: 1;4619
15;22;16;4;0.2;0.15;5;17;[1, 4, 11, 21, 31, 33, 49, 58, 62, 70]: 3859, trocas: 1;4619
16;16;21;10;0.6;0.15;6;21;[1, 4, 11, 21, 31, 33, 49, 58, 62, 70]: 3859, trocas: 1;4751
17;21;17;4;0.2;0.15;5;17;[1, 3, 13, 40, 41, 45, 57, 70]: 3805, trocas: 3;4751
18;17;17;10;0.6;0.15;5;17;[1, 3, 13, 40, 41, 45, 57, 70]: 3805, trocas: 3;4716
19;17;20;10;0.6;0.15;6;21;[1, 3, 13, 22, 33, 49, 55, 58, 62, 70]: 3833, trocas: 3;4716
20;20;25;12;0.2;0.15;7;26;[1, 3, 12, 14, 25, 33, 47, 55, 58, 62, 70]: 3752, trocas: 2;4711
21;25;22;6;0.2;0.15;6;21;[1, 3, 12, 14, 25, 33, 47, 55, 58, 62, 70]: 3752, trocas: 2;4745
22;22;17;4;0.2;0.15;5;18;[1, 3, 12, 22, 23, 33, 47, 55, 58, 62, 70]: 3634, trocas: 2;4641
23;17;19;10;0.6;0.15;5;19;[1, 3, 12, 22, 23, 33, 47, 55, 58, 62, 70]: 3634, trocas: 2;4711
24;19;23;12;0.6;0.15;6;22;[1, 3, 12, 22, 23, 33, 47, 55, 58, 62, 70]: 3634, trocas: 2;4767
25;23;20;4;0.2;0.15;5;16;[1, 3, 12, 22, 33, 47, 55, 57, 70]: 3483, trocas: 6;4724
26;20;26;12;0.2;0.15;6;20;[1, 3, 12, 22, 33, 47, 55, 57, 70]: 3483, trocas: 6;4711
27;26;22;6;0.2;0.15;6;22;[1, 3, 12, 22, 33, 47, 55, 57, 70]: 3483, trocas: 6;4354
28;22;20;4;0.2;0.15;5;15;[1, 3, 12, 22, 33, 47, 55, 57, 70]: 3483, trocas: 6;4424
29;20;26;12;0.2;0.15;7;23;[1, 3, 12, 22, 33, 47, 55, 57, 70]: 3483, trocas: 6;4376
30;26;25;6;0.2;0.15;6;19;[1, 3, 12, 22, 33, 47, 55, 57, 70]: 3483, trocas: 6;4545
31;25;25;6;0.2;0.15;6;18;[1, 3, 12, 22, 33, 47, 55, 57, 70]: 3483, trocas: 6;4162
32;25;21;6;0.2;0.15;6;22;[1, 3, 12, 22, 23, 33, 47, 55, 57, 70]: 3492, trocas: 6;4179
33;21;21;4;0.2;0.15;5;13;[1, 3, 12, 22, 23, 33, 47, 55, 57, 70]: 3492, trocas: 6;4073
34;21;18;4;0.2;0.15;5;14;[1, 3, 12, 22, 23, 33, 47, 55, 57, 70]: 3492, trocas: 6;4363
35;18;28;10;0.6;0.15;6;16;[1, 3, 23, 33, 47, 55, 57, 70]: 3429, trocas: 3;4440
36;28;31;6;0.2;0.15;6;15;[1, 3, 23, 33, 47, 55, 57, 70]: 3429, trocas: 3;3634
37;31;31;6;0.2;0.15;7;17;[1, 3, 23, 33, 47, 55, 57, 70]: 3429, trocas: 3;3634
38;31;34;6;0.2;0.15;7;16;[1, 3, 23, 33, 47, 55, 57, 70]: 3429, trocas: 3;3571
39;34;30;6;0.2;0.15;7;23;[1, 3, 23, 33, 47, 55, 57, 70]: 3429, trocas: 3;3664
40;30;26;6;0.2;0.15;6;20;[1, 3, 23, 33, 47, 55, 57, 70]: 3429, trocas: 3;4063
41;26;26;6;0.2;0.15;6;16;[1, 3, 23, 33, 47, 55, 57, 70]: 3429, trocas: 3;4219
42;26;27;6;0.2;0.15;6;15;[1, 3, 23, 33, 47, 55, 57, 70]: 3429, trocas: 3;3896
43;27;26;6;0.2;0.15;6;17;[1, 3, 23, 33, 47, 55, 57, 70]: 3429, trocas: 3;3896
44;26;28;6;0.2;0.15;6;16;[1, 3, 23, 33, 47, 55, 57, 70]: 3429, trocas: 3;3896
45;28;29;6;0.2;0.15;6;15;[1, 3, 23, 33, 47, 55, 57, 70]: 3429, trocas: 3;3824
46;29;31;6;0.2;0.15;7;17;[1, 3, 23, 33, 47, 55, 57, 70]: 3429, trocas: 3;4315
47;31;32;6;0.2;0.15;7;18;[1, 3, 23, 33, 47, 55, 57, 70]: 3429, trocas: 3;3967
48;32;34;6;0.2;0.15;7;17;[1, 3, 23, 33, 47, 55, 57, 70]: 3429, trocas: 3;3591
49;34;37;6;0.2;0.15;7;16;[1, 3, 23, 33, 47, 55, 57, 70]: 3429, trocas: 3;3591
50;37;37;8;0.2;0.15;8;24;[1, 3, 23, 33, 47, 55, 57, 70]: 3429, trocas: 3;3591
51;37;39;8;0.2;0.15;8;20;[1, 3, 23, 33, 47, 55, 57, 70]: 3429, trocas: 3;3591
52;39;41;8;0.2;0.15;8;20;[1, 3, 23, 33, 47, 55, 57, 70]: 3429, trocas: 3;3591
53;41;45;8;0.2;0.15;9;19;[1, 3, 23, 33, 47, 55, 57, 70]: 3429, trocas: 3;3591
54;45;40;10;0.2;0.15;9;28;[1, 3, 23, 33, 47, 55, 57, 70]: 3429, trocas: 3;3680
55;40;35;8;0.2;0.15;9;30;[1, 3, 23, 33, 47, 55, 57, 70]: 3429, trocas: 3;3982
56;35;36;8;0.2;0.15;8;23;[1, 3, 23, 33, 47, 55, 57, 70]: 3429, trocas: 3;3982
57;36;37;8;0.2;0.15;8;21;[1, 3, 23, 33, 47, 55, 57, 70]: 3429, trocas: 3;3925
58;37;36;8;0.2;0.15;8;19;[1, 3, 23, 33, 47, 55, 57, 70]: 3429, trocas: 3;3790
59;36;35;8;0.2;0.15;8;21;[1, 3, 23, 33, 47, 55, 57, 70]: 3429, trocas: 3;3925
60;35;38;8;0.2;0.15;8;19;[1, 3, 23, 33, 47, 55, 57, 70]: 3429, trocas: 3;3518
61;38;37;8;0.2;0.15;9;26;[1, 3, 23, 33, 47, 55, 57, 70]: 3429, trocas: 3;3733
62;37;36;8;0.2;0.15;8;23;[1, 3, 23, 33, 47, 55, 57, 70]: 3429, trocas: 3;4029
63;36;37;8;0.2;0.15;8;23;[1, 3, 23, 33, 47, 55, 57, 70]: 3429, trocas: 3;3921
64;37;36;8;0.2;0.15;8;25;[1, 3, 23, 33, 47, 55, 57, 70]: 3429, trocas: 3;4156
65;36;39;8;0.2;0.15;8;21;[1, 3, 23, 33, 47, 55, 57, 70]: 3429, trocas: 3;3997
66;39;38;8;0.2;0.15;8;21;[1, 3, 23, 33, 47, 55, 57, 70]: 3429, trocas: 3;3997
67;38;37;8;0.2;0.15;8;23;[1, 3, 23, 33, 47, 55, 57, 70]: 3429, trocas: 3;3902
68;37;37;8;0.2;0.15;8;22;[1, 3, 23, 33, 47, 55, 57, 70]: 3429, trocas: 3;4115
69;37;38;8;0.2;0.15;8;21;[1, 3, 23, 33, 47, 55, 57, 70]: 3429, trocas: 3;4115
70;38;41;8;0.2;0.15;9;22;[1, 3, 23, 33, 47, 55, 57, 70]: 3429, trocas: 3;4015
71;41;41;8;0.2;0.15;9;25;[1, 3, 23, 33, 47, 55, 57, 70]: 3429, trocas: 3;3841
72;41;43;8;0.2;0.15;9;21;[1, 3, 23, 33, 47, 55, 57, 70]: 3429, trocas: 3;3429
73;43;44;8;0.2;0.15;9;22;[1, 3, 23, 33, 47, 55, 57, 70]: 3429, trocas: 3;3429
74;44;42;8;0.2;0.15;9;25;[1, 3, 23, 33, 47, 55, 57, 70]: 3429, trocas: 3;3843
75;42;41;8;0.2;0.15;9;22;[1, 3, 23, 33, 47, 55, 57, 70]: 3429, trocas: 3;3429
76;41;43;8;0.2;0.15;9;21;[1, 3, 23, 33, 47, 55, 57, 70]: 3429, trocas: 3;3429
77;43;42;8;0.2;0.15;9;24;[1, 3, 23, 33, 47, 55, 57, 70]: 3429, trocas: 3;3429
78;42;41;8;0.2;0.15;8;19;[1, 3, 23, 33, 47, 55, 57, 70]: 3429, trocas: 3;3429
79;41;39;8;0.2;0.15;8;18;[1, 3, 23, 33, 47, 55, 57, 70]: 3429, trocas: 3;3429
80;39;38;8;0.2;0.15;8;21;[1, 3, 23, 33, 47, 55, 57, 70]: 3429, trocas: 3;3429
81;38;40;8;0.2;0.15;8;18;[1, 3, 23, 33, 47, 55, 57, 70]: 3429, trocas: 3;3429
82;40;40;8;0.2;0.15;9;25;[1, 3, 23, 33, 47, 55, 57, 70]: 3429, trocas: 3;3884
83;40;43;8;0.2;0.15;9;22;[1, 3, 23, 33, 47, 55, 57, 70]: 3429, trocas: 3;3541
84;43;44;8;0.2;0.15;9;22;[1, 3, 23, 33, 47, 55, 57, 70]: 3429, trocas: 3;3429
85;44;40;8;0.2;0.15;9;25;[1, 3, 23, 33, 47, 55, 57, 70]: 3429, trocas: 3;3731
86;40;43;8;0.2;0.15;9;20;[1, 3, 23, 33, 47, 55, 57, 70]: 3429, trocas: 3;3457
87;43;45;8;0.2;0.15;9;21;[1, 3, 23, 33, 47, 55, 57, 70]: 3429, trocas: 3;3457
88;45;45;10;0.2;0.15;9;21;[1, 3, 23, 33, 47, 55, 57, 70]: 3429, trocas: 3;3457
89;45;45;10;0.2;0.15;9;21;[1, 3, 23, 33, 47, 55, 57, 70]: 3429, trocas: 3;3429
90;45;37;10;0.2;0.15;9;31;[1, 3, 23, 33, 47, 55, 57, 70]: 3429, trocas: 3;4092
91;37;37;8;0.2;0.15;8;24;[1, 3, 23, 33, 47, 55, 57, 70]: 3429, trocas: 3;3964
92;37;37;8;0.2;0.15;8;22;[1, 3, 23, 33, 47, 55, 57, 70]: 3429, trocas: 3;3753
93;37;35;8;0.2;0.15;8;24;[1, 3, 23, 33, 47, 55, 57, 70]: 3429, trocas: 3;3841
94;35;33;8;0.2;0.15;7;19;[1, 3, 23, 33, 47, 55, 57, 70]: 3429, trocas: 3;3820
95;33;31;6;0.2;0.15;7;17;[1, 3, 23, 33, 47, 55, 57, 70]: 3429, trocas: 3;3724
96;31;29;6;0.2;0.15;7;19;[1, 3, 23, 33, 47, 55, 57, 70]: 3429, trocas: 3;3895
97;29;28;6;0.2;0.15;7;20;[1, 3, 23, 33, 47, 55, 57, 70]: 3429, trocas: 3;4174
98;28;24;6;0.2;0.15;6;22;[1, 3, 23, 33, 47, 55, 57, 70]: 3429, trocas: 3;4205
99;24;22;4;0.2;0.15;5;13;[1, 3, 23, 33, 47, 55, 57, 70]: 3429, trocas: 3;3966
100;22;16;4;0.2;0.15;4;14;[1, 3, 23, 33, 47, 55, 57, 70]: 3429, trocas: 3;4171
101;16;22;10;0.6;0.15;5;13;[1, 3, 23, 33, 47, 55, 57, 70]: 3429, trocas: 3;4171
102;22;20;4;0.2;0.15;4;10;[1, 3, 23, 33, 47, 55, 57, 70]: 3429, trocas: 3;4171
103;20;30;12;0.2;0.15;6;16;[1, 3, 23, 33, 47, 55, 57, 70]: 3429, trocas: 3;4298
104;30;32;6;0.2;0.15;7;17;[1, 3, 23, 33, 47, 55, 57, 70]: 3429, trocas: 3;3935
105;32;31;6;0.2;0.15;6;15;[1, 3, 23, 33, 47, 55, 57, 70]: 3429, trocas: 3;3532
106;31;33;6;0.2;0.15;7;17;[1, 3, 23, 33, 47, 55, 57, 70]: 3429, trocas: 3;3532
107;33;33;6;0.2;0.15;7;15;[1, 3, 23, 33, 47, 55, 57, 70]: 3429, trocas: 3;3532
108;33;33;6;0.2;0.15;7;17;[1, 3, 23, 33, 47, 55, 57, 70]: 3429, trocas: 3;3504
109;33;31;6;0.2;0.15;7;19;[1, 3, 23, 33, 47, 55, 57, 70]: 3429, trocas: 3;3504
110;31;31;6;0.2;0.15;7;17;[1, 3, 23, 33, 47, 55, 57, 70]: 3429, trocas: 3;3532
111;31;30;6;0.2;0.15;6;15;[1, 3, 23, 33, 47, 55, 57, 70]: 3429, trocas: 3;3801
112;30;33;6;0.2;0.15;7;16;[1, 3, 23, 33, 47, 55, 57, 70]: 3429, trocas: 3;3457
113;33;32;6;0.2;0.15;7;16;[1, 3, 23, 33, 47, 55, 57, 70]: 3429, trocas: 3;3457
114;32;35;6;0.2;0.15;7;16;[1, 3, 23, 33, 47, 55, 57, 70]: 3429, trocas: 3;3457
115;35;36;8;0.2;0.15;7;16;[1, 3, 23, 33, 47, 55, 57, 70]: 3429, trocas: 3;3457
116;36;40;8;0.2;0.15;8;16;[1, 3, 23, 33, 47, 55, 57, 70]: 3429, trocas: 3;3457
117;40;38;8;0.2;0.15;9;25;[1, 3, 23, 33, 47, 55, 57, 70]: 3429, trocas: 3;3457
118;38;42;8;0.2;0.15;8;18;[1, 3, 23, 33, 47, 55, 57, 70]: 3429, trocas: 3;3457
119;42;39;8;0.2;0.15;8;19;[1, 3, 23, 33, 47, 55, 57, 70]: 3429, trocas: 3;3457
120;39;38;8;0.2;0.15;8;21;[1, 3, 23, 33, 47, 55, 57, 70]: 3429, trocas: 3;3457
121;38;40;8;0.2;0.15;9;23;[1, 3, 23, 33, 47, 55, 57, 70]: 3429, trocas: 3;3457
122;40;43;8;0.2;0.15;9;20;[1, 3, 23, 33, 47, 55, 57, 70]: 3429, trocas: 3;3457
123;43;37;8;0.2;0.15;8;24;[1, 3, 23, 33, 47, 55, 57, 70]: 3429, trocas: 3;3457
124;37;41;8;0.2;0.15;8;20;[1, 3, 23, 33, 47, 55, 57, 70]: 3429, trocas: 3;3457
125;41;41;8;0.2;0.15;8;20;[1, 3, 23, 33, 47, 55, 57, 70]: 3429, trocas: 3;3457
126;41;43;8;0.2;0.15;9;23;[1, 3, 23, 33, 47, 55, 57, 70]: 3429, trocas: 3;3836
127;43;46;8;0.2;0.15;9;22;[1, 3, 23, 33, 47, 55, 57, 70]: 3429, trocas: 3;3562
128;46;47;10;0.2;0.15;10;27;[1, 3, 23, 33, 47, 55, 57, 70]: 3429, trocas: 3;3457
129;47;46;10;0.2;0.15;10;25;[1, 3, 23, 33, 47, 55, 57, 70]: 3429, trocas: 3;3457
130;46;46;10;0.2;0.15;9;23;[1, 3, 23, 33, 47, 55, 57, 70]: 3429, trocas: 3;3457
131;46;41;10;0.2;0.15;9;24;[1, 3, 23, 33, 47, 55, 57, 70]: 3429, trocas: 3;3457
132;41;42;8;0.2;0.15;9;24;[1, 3, 23, 33, 47, 55, 57, 70]: 3429, trocas: 3;3878
133;42;44;8;0.2;0.15;9;21;[1, 3, 23, 33, 47, 55, 57, 70]: 3429, trocas: 3;3457
134;44;40;8;0.2;0.15;8;20;[1, 3, 23, 33, 47, 55, 57, 70]: 3429, trocas: 3;3457
135;40;41;8;0.2;0.15;8;19;[1, 3, 23, 33, 47, 55, 57, 70]: 3429, trocas: 3;3457
136;41;30;8;0.2;0.15;8;31;[1, 3, 23, 33, 47, 55, 57, 70]: 3429, trocas: 3;4059
137;30;28;6;0.2;0.15;6;18;[1, 3, 23, 33, 47, 55, 57, 70]: 3429, trocas: 3;4206
138;28;29;6;0.2;0.15;6;17;[1, 3, 23, 33, 47, 55, 57, 70]: 3429, trocas: 3;4059
139;29;26;6;0.2;0.15;6;15;[1, 3, 23, 33, 47, 55, 57, 70]: 3429, trocas: 3;4059
140;26;27;6;0.2;0.15;6;15;[1, 3, 23, 33, 47, 55, 57, 70]: 3429, trocas: 3;4059
141;27;28;6;0.2;0.15;6;15;[1, 3, 23, 33, 47, 55, 57, 70]: 3429, trocas: 3;3683
142;28;29;6;0.2;0.15;6;15;[1, 3, 23, 33, 47, 55, 57, 70]: 3429, trocas: 3;4127
143;29;29;6;0.2;0.15;6;16;[1, 3, 23, 33, 47, 55, 57, 70]: 3429, trocas: 3;3717
144;29;32;6;0.2;0.15;7;16;[1, 3, 23, 33, 47, 55, 57, 70]: 3429, trocas: 3;3717
145;32;31;6;0.2;0.15;6;15;[1, 3, 23, 33, 47, 55, 57, 70]: 3429, trocas: 3;3571
146;31;33;6;0.2;0.15;7;17;[1, 3, 23, 33, 47, 55, 57, 70]: 3429, trocas: 3;3571
147;33;33;6;0.2;0.15;7;17;[1, 3, 23, 33, 47, 55, 57, 70]: 3429, trocas: 3;3571
148;33;33;6;0.2;0.15;7;17;[1, 3, 23, 33, 47, 55, 57, 70]: 3429, trocas: 3;3429
149;33;36;6;0.2;0.15;7;16;[1, 3, 23, 33, 47, 55, 57, 70]: 3429, trocas: 3;3541
150;36;36;8;0.2;0.15;7;17;[1, 3, 23, 33, 47, 55, 57, 70]: 3429, trocas: 3;3541

