geracao; tamanhoAntesOP;tamanhoDepoisOP;quantidadeCruzados;taxaCruzamento;taxaMutacao;Nummutacao;NumElitismo;melhor;mediana
1;20;80;20;0.6;0.15;15;0;[1, 2, 9, 11, 21, 31, 40, 44, 54, 56, 63, 70] - 3754;4590
2;80;80;20;0.6;0.15;15;0;[1, 2, 9, 11, 21, 31, 40, 44, 54, 56, 63, 70] - 3754;4233
3;80;80;20;0.6;0.15;15;0;[1, 3, 9, 13, 22, 25, 33, 49, 58, 62, 70] - 3711;4342
4;80;80;20;0.6;0.15;15;0;[1, 3, 9, 13, 22, 25, 33, 49, 58, 62, 70] - 3711;3897
5;80;80;20;0.6;0.15;15;0;[1, 3, 9, 13, 22, 25, 33, 49, 58, 62, 70] - 3711;4009
6;80;80;20;0.6;0.15;15;0;[1, 3, 9, 13, 22, 25, 33, 49, 58, 62, 70] - 3711;3783
7;80;80;20;0.6;0.15;15;0;[1, 3, 9, 13, 22, 25, 33, 49, 58, 62, 70] - 3711;4186
8;80;80;20;0.6;0.15;15;0;[1, 3, 9, 13, 22, 25, 33, 49, 58, 62, 70] - 3711;3971
9;80;80;20;0.6;0.15;15;0;[1, 2, 9, 13, 22, 25, 33, 49, 58, 62, 70] - 3556;4197
10;80;80;20;0.6;0.15;15;0;[1, 2, 9, 13, 22, 25, 33, 49, 58, 62, 70] - 3556;3935
11;80;80;20;0.6;0.15;15;0;[1, 2, 9, 13, 22, 25, 33, 49, 58, 62, 70] - 3556;4279
12;80;80;20;0.6;0.15;15;0;[1, 2, 9, 13, 22, 25, 33, 49, 58, 62, 70] - 3556;4362
13;80;80;20;0.6;0.15;15;0;[1, 2, 9, 13, 22, 25, 33, 49, 58, 62, 70] - 3556;4432
14;80;80;20;0.6;0.15;15;0;[1, 2, 9, 13, 22, 25, 33, 49, 58, 62, 70] - 3556;4086
15;80;80;20;0.6;0.15;15;0;[1, 2, 9, 13, 22, 25, 33, 49, 58, 62, 70] - 3556;3670
16;80;80;20;0.6;0.15;15;0;[1, 2, 9, 13, 22, 25, 33, 49, 58, 62, 70] - 3556;4205
17;80;80;20;0.6;0.15;15;0;[1, 2, 9, 13, 22, 25, 33, 49, 58, 62, 70] - 3556;4293
18;80;80;20;0.6;0.15;15;0;[1, 2, 9, 13, 22, 25, 33, 49, 58, 62, 70] - 3556;4305
19;80;80;20;0.6;0.15;15;0;[1, 2, 9, 13, 22, 25, 33, 49, 58, 62, 70] - 3556;4407
20;80;80;20;0.6;0.15;15;0;[1, 2, 9, 13, 22, 25, 33, 49, 58, 62, 70] - 3556;4229
21;80;80;20;0.6;0.15;15;0;[1, 2, 9, 13, 22, 25, 33, 49, 58, 62, 70] - 3556;4377
22;80;80;20;0.6;0.15;15;0;[1, 3, 5, 12, 22, 33, 49, 58, 62, 70] - 3537;4373
23;80;80;20;0.6;0.15;15;0;[1, 3, 5, 12, 22, 33, 49, 58, 62, 70] - 3537;4616
24;80;80;20;0.6;0.15;15;0;[1, 3, 5, 12, 22, 33, 49, 58, 62, 70] - 3537;4043
25;80;80;20;0.6;0.15;15;0;[1, 3, 5, 12, 22, 33, 49, 58, 62, 70] - 3537;4063
26;80;80;20;0.6;0.15;15;0;[1, 2, 9, 13, 22, 33, 49, 58, 62, 70] - 3535;4388
27;80;80;20;0.6;0.15;15;0;[1, 2, 9, 13, 22, 33, 49, 58, 62, 70] - 3535;4265
28;80;80;20;0.6;0.15;15;0;[1, 3, 12, 22, 33, 49, 58, 62, 70] - 3511;4288
29;80;80;20;0.6;0.15;15;0;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;4334
30;80;80;20;0.6;0.15;15;0;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;4323
31;80;80;20;0.6;0.15;15;0;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;3814
32;80;80;20;0.6;0.15;15;0;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;4173
33;80;80;20;0.6;0.15;15;0;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;3535
34;80;80;20;0.6;0.15;15;0;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;3535
35;80;80;20;0.6;0.15;15;0;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;3511
36;80;80;20;0.6;0.15;15;0;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;4214
37;80;80;20;0.6;0.15;15;0;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;3511
38;80;80;20;0.6;0.15;15;0;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;3457
39;80;80;20;0.6;0.15;15;0;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;4349
40;80;80;20;0.6;0.15;15;0;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;4123
41;80;80;20;0.6;0.15;15;0;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;3619
42;80;80;20;0.6;0.15;15;0;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;4014
43;80;80;20;0.6;0.15;15;0;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;4221
44;80;80;20;0.6;0.15;15;0;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;4100
45;80;80;20;0.6;0.15;15;0;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;4088
46;80;80;20;0.6;0.15;15;0;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;4482
47;80;80;20;0.6;0.15;15;0;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;4158
48;80;80;20;0.6;0.15;15;0;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;4390
49;80;80;20;0.6;0.15;15;0;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;4370
50;80;80;20;0.6;0.15;15;0;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;4391
51;80;80;20;0.6;0.15;15;0;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;4047
52;80;80;20;0.6;0.15;15;0;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;4520
53;80;80;20;0.6;0.15;15;0;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;4293
54;80;80;20;0.6;0.15;15;0;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;3511
55;80;80;20;0.6;0.15;15;0;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;4468
56;80;80;20;0.6;0.15;15;0;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;4351
57;80;80;20;0.6;0.15;15;0;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;4315
58;80;80;20;0.6;0.15;15;0;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;4230
59;80;80;20;0.6;0.15;15;0;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;4097
60;80;80;20;0.6;0.15;15;0;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;4381
61;80;80;20;0.6;0.15;15;0;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;4637
62;80;80;20;0.6;0.15;15;0;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;4336
63;80;80;20;0.6;0.15;15;0;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;4346
64;80;80;20;0.6;0.15;15;0;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;4344
65;80;80;20;0.6;0.15;15;0;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;4254
66;80;80;20;0.6;0.15;15;0;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;4480
67;80;80;20;0.6;0.15;15;0;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;3457
68;80;80;20;0.6;0.15;15;0;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;4411
69;80;80;20;0.6;0.15;15;0;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;4198
70;80;80;20;0.6;0.15;15;0;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;4154
71;80;80;20;0.6;0.15;15;0;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;4417
72;80;80;20;0.6;0.15;15;0;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;4238
73;80;80;20;0.6;0.15;15;0;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;4224
74;80;80;20;0.6;0.15;15;0;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;4269
75;80;80;20;0.6;0.15;15;0;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;4260
76;80;80;20;0.6;0.15;15;0;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;4260
77;80;80;20;0.6;0.15;15;0;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;4150
78;80;80;20;0.6;0.15;15;0;[1, 3, 23, 33, 47, 55, 57, 70] - 3429;4218
79;80;80;20;0.6;0.15;15;0;[1, 3, 23, 33, 47, 55, 57, 70] - 3429;4311
80;80;80;20;0.6;0.15;15;0;[1, 3, 23, 33, 47, 55, 57, 70] - 3429;4238
81;80;80;20;0.6;0.15;15;0;[1, 3, 23, 33, 47, 55, 57, 70] - 3429;4535
82;80;80;20;0.6;0.15;15;0;[1, 3, 23, 33, 47, 55, 57, 70] - 3429;4401
83;80;80;20;0.6;0.15;15;0;[1, 3, 23, 33, 47, 55, 57, 70] - 3429;4360
84;80;80;20;0.6;0.15;15;0;[1, 3, 23, 33, 47, 55, 57, 70] - 3429;4119
85;80;80;20;0.6;0.15;15;0;[1, 3, 23, 33, 47, 55, 57, 70] - 3429;4179
86;80;80;20;0.6;0.15;15;0;[1, 3, 23, 33, 47, 55, 57, 70] - 3429;4268
87;80;80;20;0.6;0.15;15;0;[1, 3, 23, 33, 47, 55, 57, 70] - 3429;4070
88;80;80;20;0.6;0.15;15;0;[1, 3, 23, 33, 47, 55, 57, 70] - 3429;4377
89;80;80;20;0.6;0.15;15;0;[1, 3, 23, 33, 47, 55, 57, 70] - 3429;4200
90;80;80;20;0.6;0.15;15;0;[1, 3, 23, 33, 47, 55, 57, 70] - 3429;4343
91;80;80;20;0.6;0.15;15;0;[1, 3, 23, 33, 47, 55, 57, 70] - 3429;4183
92;80;80;20;0.6;0.15;15;0;[1, 3, 23, 33, 47, 55, 57, 70] - 3429;4403
93;80;80;20;0.6;0.15;15;0;[1, 3, 23, 33, 47, 55, 57, 70] - 3429;4303
94;80;80;20;0.6;0.15;15;0;[1, 3, 23, 33, 47, 55, 57, 70] - 3429;4131
95;80;80;20;0.6;0.15;15;0;[1, 3, 23, 33, 47, 55, 57, 70] - 3429;4294
96;80;80;20;0.6;0.15;15;0;[1, 3, 23, 33, 47, 55, 57, 70] - 3429;4298
97;80;80;20;0.6;0.15;15;0;[1, 3, 23, 33, 47, 55, 57, 70] - 3429;4395
98;80;80;20;0.6;0.15;15;0;[1, 3, 23, 33, 47, 55, 57, 70] - 3429;3822
99;80;80;20;0.6;0.15;15;0;[1, 3, 23, 33, 47, 55, 57, 70] - 3429;3962
100;80;80;20;0.6;0.15;15;0;[1, 3, 23, 33, 47, 55, 57, 70] - 3429;4259
101;80;80;20;0.6;0.15;15;0;[1, 3, 23, 33, 47, 55, 57, 70] - 3429;4500
102;80;80;20;0.6;0.15;15;0;[1, 3, 23, 33, 47, 55, 57, 70] - 3429;4347
103;80;80;20;0.6;0.15;15;0;[1, 3, 23, 33, 47, 55, 57, 70] - 3429;4519
104;80;80;20;0.6;0.15;15;0;[1, 3, 23, 33, 47, 55, 57, 70] - 3429;4325
105;80;80;20;0.6;0.15;15;0;[1, 3, 23, 33, 47, 55, 57, 70] - 3429;4355
106;80;80;20;0.6;0.15;15;0;[1, 3, 23, 33, 47, 55, 57, 70] - 3429;3738
107;80;80;20;0.6;0.15;15;0;[1, 3, 23, 33, 47, 55, 57, 70] - 3429;4401
108;80;80;20;0.6;0.15;15;0;[1, 3, 23, 33, 47, 55, 57, 70] - 3429;4200
109;80;80;20;0.6;0.15;15;0;[1, 3, 23, 33, 47, 55, 57, 70] - 3429;4273
110;80;80;20;0.6;0.15;15;0;[1, 3, 23, 33, 47, 55, 57, 70] - 3429;4010
111;80;80;20;0.6;0.15;15;0;[1, 3, 23, 33, 47, 55, 57, 70] - 3429;4199
112;80;80;20;0.6;0.15;15;0;[1, 3, 23, 33, 47, 55, 57, 70] - 3429;4630
113;80;80;20;0.6;0.15;15;0;[1, 3, 23, 33, 47, 55, 57, 70] - 3429;4303
114;80;80;20;0.6;0.15;15;0;[1, 3, 23, 33, 47, 55, 57, 70] - 3429;4278
115;80;80;20;0.6;0.15;15;0;[1, 3, 23, 33, 47, 55, 57, 70] - 3429;4448
116;80;80;20;0.6;0.15;15;0;[1, 3, 23, 33, 47, 55, 57, 70] - 3429;4486
117;80;80;20;0.6;0.15;15;0;[1, 3, 23, 33, 47, 55, 57, 70] - 3429;4149
118;80;80;20;0.6;0.15;15;0;[1, 3, 23, 33, 47, 55, 57, 70] - 3429;4257
119;80;80;20;0.6;0.15;15;0;[1, 3, 23, 33, 47, 55, 57, 70] - 3429;4145
120;80;80;20;0.6;0.15;15;0;[1, 3, 23, 33, 47, 55, 57, 70] - 3429;4273
