geracao; tamanhoAntesOP;tamanhoDepoisOP;quantidadeCruzados;taxaCruzamento;taxaMutacao;Nummutacao;NumElitismo;melhor;mediana
1;20;20;5;0.6;0.15;3;0;[1, 2, 3, 13, 31, 40, 41, 45, 57, 70] - 3944;4519
2;20;20;5;0.6;0.15;3;0;[1, 3, 12, 22, 23, 25, 33, 49, 58, 62, 70] - 3682;4579
3;20;20;5;0.6;0.15;3;0;[1, 3, 12, 22, 23, 25, 33, 49, 58, 62, 70] - 3682;4637
4;20;20;5;0.6;0.15;3;0;[1, 3, 12, 22, 23, 25, 33, 49, 58, 62, 70] - 3682;4803
5;20;20;5;0.6;0.15;3;0;[1, 3, 12, 22, 23, 25, 33, 49, 58, 62, 70] - 3682;4828
6;20;20;5;0.6;0.15;3;0;[1, 3, 12, 22, 23, 25, 33, 49, 58, 62, 70] - 3682;4871
7;20;20;5;0.6;0.15;3;0;[1, 3, 12, 22, 23, 25, 33, 49, 58, 62, 70] - 3682;4270
8;20;20;5;0.6;0.15;3;0;[1, 3, 12, 22, 33, 49, 58, 62, 70] - 3511;4355
9;20;20;5;0.6;0.15;3;0;[1, 3, 12, 22, 33, 49, 58, 62, 70] - 3511;4680
10;20;20;5;0.6;0.15;3;0;[1, 3, 12, 22, 33, 49, 58, 62, 70] - 3511;4576
11;20;20;5;0.6;0.15;3;0;[1, 3, 12, 22, 33, 49, 58, 62, 70] - 3511;4314
12;20;20;5;0.6;0.15;3;0;[1, 3, 12, 22, 33, 49, 58, 62, 70] - 3511;4348
13;20;20;5;0.6;0.15;3;0;[1, 3, 12, 22, 33, 49, 58, 62, 70] - 3511;4078
14;20;20;5;0.6;0.15;3;0;[1, 3, 12, 22, 33, 49, 58, 62, 70] - 3511;4320
15;20;20;5;0.6;0.15;3;0;[1, 3, 12, 22, 33, 49, 58, 62, 70] - 3511;4666
16;20;20;5;0.6;0.15;3;0;[1, 3, 12, 22, 33, 49, 58, 62, 70] - 3511;4639
17;20;20;5;0.6;0.15;3;0;[1, 3, 12, 22, 33, 49, 58, 62, 70] - 3511;4826
18;20;20;5;0.6;0.15;3;0;[1, 3, 12, 22, 33, 49, 58, 62, 70] - 3511;4664
19;20;20;5;0.6;0.15;3;0;[1, 3, 12, 22, 33, 49, 58, 62, 70] - 3511;4746
20;20;20;5;0.6;0.15;3;0;[1, 3, 12, 22, 33, 49, 58, 62, 70] - 3511;4629
21;20;20;5;0.6;0.15;3;0;[1, 3, 12, 22, 33, 49, 58, 62, 70] - 3511;4991
22;20;20;5;0.6;0.15;3;0;[1, 3, 12, 22, 33, 49, 58, 62, 70] - 3511;4725
23;20;20;5;0.6;0.15;3;0;[1, 3, 12, 22, 33, 49, 58, 62, 70] - 3511;5125
24;20;20;5;0.6;0.15;3;0;[1, 3, 12, 22, 33, 49, 58, 62, 70] - 3511;4343
25;20;20;5;0.6;0.15;3;0;[1, 3, 12, 22, 33, 49, 58, 62, 70] - 3511;4981
26;20;20;5;0.6;0.15;3;0;[1, 3, 12, 22, 33, 49, 58, 62, 70] - 3511;4634
27;20;20;5;0.6;0.15;3;0;[1, 3, 12, 22, 33, 49, 58, 62, 70] - 3511;4417
28;20;20;5;0.6;0.15;3;0;[1, 3, 12, 22, 33, 49, 58, 62, 70] - 3511;4784
29;20;20;5;0.6;0.15;3;0;[1, 3, 12, 22, 33, 49, 58, 62, 70] - 3511;4310
30;20;20;5;0.6;0.15;3;0;[1, 3, 12, 22, 33, 49, 58, 62, 70] - 3511;4958
31;20;20;5;0.6;0.15;3;0;[1, 3, 12, 22, 33, 49, 58, 62, 70] - 3511;4516
32;20;20;5;0.6;0.15;3;0;[1, 3, 12, 22, 33, 49, 58, 62, 70] - 3511;5090
33;20;20;5;0.6;0.15;3;0;[1, 3, 12, 22, 33, 49, 58, 62, 70] - 3511;4241
34;20;20;5;0.6;0.15;3;0;[1, 3, 12, 22, 33, 49, 58, 62, 70] - 3511;4647
35;20;20;5;0.6;0.15;3;0;[1, 3, 12, 22, 33, 49, 58, 62, 70] - 3511;4728
36;20;20;5;0.6;0.15;3;0;[1, 3, 12, 22, 33, 49, 58, 62, 70] - 3511;4385
37;20;20;5;0.6;0.15;3;0;[1, 3, 12, 22, 33, 49, 58, 62, 70] - 3511;4799
38;20;20;5;0.6;0.15;3;0;[1, 3, 12, 22, 33, 49, 58, 62, 70] - 3511;4216
39;20;20;5;0.6;0.15;3;0;[1, 3, 12, 22, 33, 49, 58, 62, 70] - 3511;4535
40;20;20;5;0.6;0.15;3;0;[1, 3, 12, 22, 33, 49, 58, 62, 70] - 3511;4503
41;20;20;5;0.6;0.15;3;0;[1, 3, 12, 22, 33, 49, 58, 62, 70] - 3511;4876
42;20;20;5;0.6;0.15;3;0;[1, 3, 12, 22, 33, 49, 58, 62, 70] - 3511;4795
43;20;20;5;0.6;0.15;3;0;[1, 3, 12, 22, 33, 49, 58, 62, 70] - 3511;4679
44;20;20;5;0.6;0.15;3;0;[1, 3, 12, 22, 33, 49, 58, 62, 70] - 3511;4609
45;20;20;5;0.6;0.15;3;0;[1, 3, 12, 22, 33, 49, 58, 62, 70] - 3511;4153
46;20;20;5;0.6;0.15;3;0;[1, 3, 12, 22, 33, 49, 58, 62, 70] - 3511;4723
47;20;20;5;0.6;0.15;3;0;[1, 3, 12, 22, 33, 49, 58, 62, 70] - 3511;4345
48;20;20;5;0.6;0.15;3;0;[1, 3, 12, 22, 33, 49, 58, 62, 70] - 3511;4555
49;20;20;5;0.6;0.15;3;0;[1, 3, 12, 22, 33, 49, 58, 62, 70] - 3511;4647
50;20;20;5;0.6;0.15;3;0;[1, 3, 12, 22, 33, 49, 58, 62, 70] - 3511;4349
51;20;20;5;0.6;0.15;3;0;[1, 3, 12, 22, 33, 49, 58, 62, 70] - 3511;4767
52;20;20;5;0.6;0.15;3;0;[1, 3, 12, 22, 33, 49, 58, 62, 70] - 3511;4805
53;20;20;5;0.6;0.15;3;0;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;4420
54;20;20;5;0.6;0.15;3;0;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;4725
55;20;20;5;0.6;0.15;3;0;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;5022
56;20;20;5;0.6;0.15;3;0;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;4930
57;20;20;5;0.6;0.15;3;0;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;4151
58;20;20;5;0.6;0.15;3;0;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;4205
59;20;20;5;0.6;0.15;3;0;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;4009
60;20;20;5;0.6;0.15;3;0;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;4457
61;20;20;5;0.6;0.15;3;0;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;4254
62;20;20;5;0.6;0.15;3;0;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;4042
