geracao; tamanhoAntesOP; tamanhoDepoisOP; quantidadeCruzados; taxaCruzamento; NumdoisPontos; NumumPonto; NumOutro; NãoCruzados; taxaMutacao; SerMutado; Nummutacao; NumElitismo; media;
1; 20; 18; 10; 0.5; 5; 0; 0; 0; 0.03; 1; 1; 13;43;
2; 18; 14; 8; 0.5; 3; 0; 1; 0; 0.03; 1; 1; 13;39;
3; 14; 11; 6; 0.5; 3; 0; 0; 0; 0.03; 1; 1; 10;37;
4; 11; 9; 4; 0.5; 0; 0; 2; 0; 0.03; 1; 1; 7;35;

