geracao; tamanhoAntesOP; tamanhoDepoisOP; quantidadeCruzados; taxaCruzamento; taxaMutacao; Nummutacao; NumElitismo; melhor; mediana;
1; 40; 34; 8; 0.2; 0.15; 8; 30; [1, 3, 13, 31, 41, 44, 54, 61, 63, 70] - 4068; 5037;
2; 34; 26; 6; 0.2; 0.15; 6; 26; [1, 3, 13, 31, 41, 44, 54, 61, 63, 70] - 4068; 4973;
3; 26; 20; 5; 0.2; 0.15; 5; 20; [1, 3, 13, 31, 41, 44, 54, 61, 63, 70] - 4068; 4973;
4; 20; 21; 12; 0.2; 0.15; 5; 22; [1, 2, 9, 13, 31, 41, 44, 54, 61, 63, 70] - 3996; 4796;
5; 21; 16; 4; 0.2; 0.15; 4; 17; [1, 3, 13, 31, 41, 44, 54, 61, 63, 70] - 4068; 4796;
6; 16; 18; 9; 0.6; 0.15; 4; 19; [1, 3, 13, 31, 41, 44, 54, 61, 63, 70] - 4068; 4827;
7; 18; 19; 10; 0.6; 0.15; 5; 20; [1, 3, 9, 21, 23, 33, 47, 55, 58, 62, 70] - 3797; 4796;
8; 19; 21; 11; 0.6; 0.15; 5; 20; [1, 3, 9, 21, 23, 33, 47, 55, 58, 62, 70] - 3797; 4846;
9; 21; 16; 4; 0.2; 0.15; 4; 17; [1, 3, 9, 21, 23, 33, 47, 55, 58, 62, 70] - 3797; 4796;
10; 16; 17; 9; 0.6; 0.15; 4; 16; [1, 3, 9, 21, 23, 33, 47, 55, 58, 62, 70] - 3797; 4753;
11; 17; 18; 10; 0.6; 0.15; 4; 19; [1, 3, 13, 40, 44, 54, 61, 63, 70] - 3810; 4753;
12; 18; 18; 10; 0.6; 0.15; 4; 16; [1, 3, 23, 25, 33, 47, 55, 58, 62, 70] - 3733; 4753;
13; 18; 19; 10; 0.6; 0.15; 5; 20; [1, 2, 9, 13, 21, 22, 23, 33, 49, 58, 62, 70] - 3773; 4589;
14; 19; 27; 11; 0.6; 0.15; 6; 19; [1, 2, 9, 13, 21, 22, 23, 33, 49, 58, 62, 70] - 3773; 4555;
