geracao; tamanhoAntesOP; tamanhoDepoisOP; quantidadeCruzados; taxaCruzamento; taxaMutacao; Nummutacao; NumElitismo; melhor; mediana;
1; 40; 32; 8; 0.2; 0.15; 8; 32; [1, 3, 23, 33, 47, 49, 55, 58, 62, 70]: 3943, trocas: 2; 5097;
2; 32; 25; 6; 0.2; 0.15; 6; 23; [1, 3, 9, 13, 23, 25, 33, 49, 58, 62, 70]: 3795, trocas: 3; 4956;
3; 25; 19; 5; 0.2; 0.15; 4; 17; [1, 3, 9, 13, 23, 25, 33, 49, 58, 62, 70]: 3795, trocas: 3; 4881;
4; 19; 23; 11; 0.6; 0.15; 5; 20; [1, 3, 9, 13, 22, 25, 33, 49, 58, 62, 70]: 3711, trocas: 3; 4684;
5; 23; 17; 4; 0.2; 0.15; 4; 18; [1, 3, 9, 13, 22, 25, 33, 49, 58, 62, 70]: 3711, trocas: 3; 4617;
6; 17; 21; 10; 0.6; 0.15; 5; 21; [1, 3, 9, 13, 22, 25, 33, 49, 58, 62, 70]: 3711, trocas: 3; 4617;
7; 21; 16; 4; 0.2; 0.15; 4; 17; [1, 3, 23, 25, 33, 49, 58, 62, 70]: 3619, trocas: 3; 4617;
8; 16; 18; 9; 0.6; 0.15; 4; 17; [1, 3, 23, 25, 33, 49, 58, 62, 70]: 3619, trocas: 3; 4624;
9; 18; 21; 10; 0.6; 0.15; 5; 22; [1, 3, 23, 25, 33, 49, 58, 62, 70]: 3619, trocas: 3; 4508;
10; 21; 16; 4; 0.2; 0.15; 4; 15; [1, 2, 9, 21, 31, 33, 49, 58, 62, 70]: 3600, trocas: 1; 4585;
11; 16; 17; 9; 0.6; 0.15; 4; 16; [1, 2, 9, 21, 31, 33, 49, 58, 62, 70]: 3600, trocas: 1; 4508;
12; 17; 21; 10; 0.6; 0.15; 5; 19; [1, 2, 9, 21, 31, 33, 49, 58, 62, 70]: 3600, trocas: 1; 4585;
13; 21; 16; 4; 0.2; 0.15; 4; 15; [1, 2, 9, 21, 31, 33, 49, 58, 62, 70]: 3600, trocas: 1; 4781;
14; 16; 20; 9; 0.6; 0.15; 4; 17; [1, 2, 9, 21, 31, 33, 49, 58, 62, 70]: 3600, trocas: 1; 4716;
15; 20; 25; 12; 0.2; 0.15; 6; 21; [1, 3, 23, 33, 49, 58, 62, 70]: 3457, trocas: 0; 4661;
16; 25; 21; 5; 0.2; 0.15; 5; 18; [1, 3, 23, 33, 49, 58, 62, 70]: 3457, trocas: 0; 4661;
17; 21; 18; 4; 0.2; 0.15; 4; 13; [1, 3, 23, 33, 49, 58, 62, 70]: 3457, trocas: 0; 4661;
18; 18; 24; 10; 0.6; 0.15; 5; 17; [1, 3, 23, 33, 49, 58, 62, 70]: 3457, trocas: 0; 4554;
19; 24; 21; 4; 0.2; 0.15; 4; 13; [1, 3, 23, 33, 49, 58, 62, 70]: 3457, trocas: 0; 4183;
20; 21; 18; 4; 0.2; 0.15; 4; 13; [1, 3, 23, 33, 49, 58, 62, 70]: 3457, trocas: 0; 4276;
21; 18; 23; 10; 0.6; 0.15; 5; 20; [1, 3, 23, 33, 49, 58, 62, 70]: 3457, trocas: 0; 4234;
22; 23; 19; 4; 0.2; 0.15; 4; 14; [1, 3, 23, 33, 49, 58, 62, 70]: 3457, trocas: 0; 4234;
23; 19; 25; 11; 0.6; 0.15; 5; 14; [1, 3, 23, 33, 49, 58, 62, 70]: 3457, trocas: 0; 4182;
24; 25; 25; 5; 0.2; 0.15; 5; 14; [1, 3, 23, 33, 49, 58, 62, 70]: 3457, trocas: 0; 4276;
25; 25; 25; 5; 0.2; 0.15; 5; 14; [1, 3, 23, 33, 49, 58, 62, 70]: 3457, trocas: 0; 3600;
26; 25; 22; 5; 0.2; 0.15; 4; 14; [1, 3, 23, 33, 49, 58, 62, 70]: 3457, trocas: 0; 4062;
27; 22; 16; 4; 0.2; 0.15; 3; 13; [1, 3, 23, 33, 49, 58, 62, 70]: 3457, trocas: 0; 4126;
28; 16; 24; 9; 0.6; 0.15; 4; 13; [1, 3, 23, 33, 49, 58, 62, 70]: 3457, trocas: 0; 4126;
29; 24; 23; 4; 0.2; 0.15; 4; 11; [1, 3, 23, 33, 49, 58, 62, 70]: 3457, trocas: 0; 3457;
30; 23; 21; 4; 0.2; 0.15; 4; 10; [1, 3, 23, 33, 49, 58, 62, 70]: 3457, trocas: 0; 3457;
