geracao; tamanhoAntesOP; tamanhoDepoisOP; quantidadeCruzados; taxaCruzamento; taxaMutacao; Nummutacao; NumElitismo; melhor; media
1; 29; 24; 5; 0.2; 0.3; 8; 18; [1, 4, 10, 20] - 1086; 1720;
2; 24; 23; 4; 0.2; 0.3; 8; 13; [1, 4, 10, 20] - 1086; 1711;
3; 23; 23; 4; 0.2; 0.3; 7; 11; [1, 4, 10, 20] - 1086; 1711;
4; 23; 23; 4; 0.2; 0.3; 7; 11; [1, 4, 10, 20] - 1086; 1612;
5; 23; 23; 4; 0.2; 0.3; 7; 11; [1, 4, 10, 20] - 1086; 1612;
6; 23; 24; 4; 0.2; 0.3; 8; 11; [1, 4, 10, 20] - 1086; 1619;
7; 24; 23; 4; 0.2; 0.3; 8; 13; [1, 4, 10, 20] - 1086; 1612;
8; 23; 22; 4; 0.2; 0.3; 8; 13; [1, 4, 10, 20] - 1086; 1612;
9; 22; 21; 4; 0.2; 0.3; 7; 12; [1, 4, 10, 20] - 1086; 1594;
10; 21; 22; 4; 0.2; 0.3; 7; 10; [1, 4, 10, 20] - 1086; 1612;

