geracao; tamanhoAntesOP; tamanhoDepoisOP; quantidadeCruzados; taxaCruzamento; taxaMutacao; Nummutacao; NumElitismo; melhor; mediana;
1; 80; 62; 16; 0.2; 0.15; 17; 63; [1, 2, 9, 13, 22, 33, 49, 58, 62, 70] - 3535; 4729;
2; 62; 49; 12; 0.2; 0.15; 13; 48; [1, 2, 9, 13, 22, 33, 49, 58, 62, 70] - 3535; 4653;
3; 49; 41; 10; 0.2; 0.15; 11; 39; [1, 2, 9, 13, 22, 33, 49, 58, 62, 70] - 3535; 4415;
4; 41; 33; 8; 0.2; 0.15; 9; 33; [1, 2, 9, 13, 22, 33, 49, 58, 62, 70] - 3535; 4291;
5; 33; 24; 6; 0.2; 0.15; 7; 24; [1, 2, 9, 13, 22, 33, 49, 58, 62, 70] - 3535; 4291;
6; 24; 18; 4; 0.2; 0.15; 5; 19; [1, 3, 13, 40, 41, 45, 56, 63, 70] - 3880; 4118;
7; 18; 22; 10; 0.6; 0.15; 6; 22; [1, 3, 13, 40, 41, 45, 56, 63, 70] - 3880; 4118;
8; 22; 16; 4; 0.2; 0.15; 5; 17; [1, 3, 13, 40, 41, 45, 56, 63, 70] - 3880; 4118;
9; 16; 20; 10; 0.6; 0.15; 6; 20; [1, 3, 13, 40, 41, 45, 56, 63, 70] - 3880; 4046;
10; 20; 22; 12; 0.6; 0.15; 6; 22; [1, 3, 13, 40, 41, 45, 56, 63, 70] - 3880; 3880;
11; 22; 15; 4; 0.2; 0.15; 4; 15; [1, 3, 13, 40, 41, 45, 56, 63, 70] - 3880; 3880;
12; 15; 14; 10; 0.6; 0.15; 4; 15; [1, 3, 13, 40, 41, 45, 56, 63, 70] - 3880; 3880;
13; 14; 13; 8; 0.6; 0.15; 4; 13; [1, 3, 13, 40, 41, 45, 56, 63, 70] - 3880; 3880;
14; 13; 13; 8; 0.6; 0.15; 4; 14; [1, 3, 13, 40, 41, 45, 56, 63, 70] - 3880; 3880;
15; 13; 12; 8; 0.6; 0.15; 4; 13; [1, 3, 13, 40, 41, 45, 56, 63, 70] - 3880; 3880;
16; 12; 13; 8; 0.6; 0.15; 4; 13; [1, 3, 13, 40, 41, 45, 56, 63, 70] - 3880; 3880;
17; 13; 12; 8; 0.6; 0.15; 4; 13; [1, 3, 13, 40, 41, 45, 56, 63, 70] - 3880; 3880;
18; 12; 14; 8; 0.6; 0.15; 4; 14; [1, 3, 13, 40, 41, 45, 56, 63, 70] - 3880; 3880;
19; 14; 14; 8; 0.6; 0.15; 4; 14; [1, 3, 13, 40, 41, 45, 56, 63, 70] - 3880; 3880;
20; 14; 16; 8; 0.6; 0.15; 5; 17; [1, 3, 13, 40, 41, 45, 56, 63, 70] - 3880; 3880;
21; 16; 16; 10; 0.6; 0.15; 5; 17; [1, 3, 13, 40, 41, 45, 56, 63, 70] - 3880; 3880;
22; 16; 15; 10; 0.6; 0.15; 4; 15; [1, 3, 13, 40, 41, 45, 56, 63, 70] - 3880; 3880;
23; 15; 14; 10; 0.6; 0.15; 4; 15; [1, 3, 13, 40, 41, 45, 56, 63, 70] - 3880; 3880;
24; 14; 13; 8; 0.6; 0.15; 4; 13; [1, 3, 13, 40, 41, 45, 56, 63, 70] - 3880; 3880;
25; 13; 13; 8; 0.6; 0.15; 4; 14; [1, 3, 13, 40, 41, 45, 56, 63, 70] - 3880; 3880;
26; 13; 12; 8; 0.6; 0.15; 4; 13; [1, 3, 13, 40, 41, 45, 56, 63, 70] - 3880; 3880;
27; 12; 11; 8; 0.6; 0.15; 3; 12; [1, 3, 13, 40, 41, 45, 56, 63, 70] - 3880; 3880;
28; 11; 10; 6; 0.6; 0.15; 3; 10; [1, 3, 13, 40, 41, 45, 56, 63, 70] - 3880; 3880;
29; 10; 9; 6; 0.6; 0.15; 3; 10; [1, 3, 13, 40, 41, 45, 56, 63, 70] - 3880; 3880;
30; 9; 9; 6; 0.6; 0.15; 3; 9; [1, 3, 13, 40, 41, 45, 56, 63, 70] - 3880; 3880;
31; 9; 9; 6; 0.6; 0.15; 3; 9; [1, 3, 13, 40, 41, 45, 56, 63, 70] - 3880; 3880;
32; 9; 9; 6; 0.6; 0.15; 3; 9; [1, 3, 13, 40, 41, 45, 56, 63, 70] - 3880; 3880;
33; 9; 9; 6; 0.6; 0.15; 3; 9; [1, 3, 13, 40, 41, 45, 56, 63, 70] - 3880; 3880;
34; 9; 9; 6; 0.6; 0.15; 3; 9; [1, 3, 13, 40, 41, 45, 56, 63, 70] - 3880; 3880;
35; 9; 9; 6; 0.6; 0.15; 3; 9; [1, 3, 13, 40, 41, 45, 56, 63, 70] - 3880; 3880;
36; 9; 9; 6; 0.6; 0.15; 3; 9; [1, 3, 13, 40, 41, 45, 56, 63, 70] - 3880; 3880;
37; 9; 9; 6; 0.6; 0.15; 3; 9; [1, 3, 13, 40, 41, 45, 56, 63, 70] - 3880; 3880;
38; 9; 9; 6; 0.6; 0.15; 3; 9; [1, 3, 13, 40, 41, 45, 56, 63, 70] - 3880; 3880;
39; 9; 9; 6; 0.6; 0.15; 3; 9; [1, 3, 13, 40, 41, 45, 56, 63, 70] - 3880; 3880;
40; 9; 9; 6; 0.6; 0.15; 3; 9; [1, 3, 13, 40, 41, 45, 56, 63, 70] - 3880; 3880;
41; 9; 9; 6; 0.6; 0.15; 3; 9; [1, 3, 13, 40, 41, 45, 56, 63, 70] - 3880; 3880;
42; 9; 9; 6; 0.6; 0.15; 3; 9; [1, 3, 13, 40, 41, 45, 56, 63, 70] - 3880; 3880;
43; 9; 9; 6; 0.6; 0.15; 3; 9; [1, 3, 13, 40, 41, 45, 56, 63, 70] - 3880; 3880;
44; 9; 9; 6; 0.6; 0.15; 3; 9; [1, 3, 13, 40, 41, 45, 56, 63, 70] - 3880; 3880;
45; 9; 9; 6; 0.6; 0.15; 3; 9; [1, 3, 13, 40, 41, 45, 56, 63, 70] - 3880; 3880;
46; 9; 9; 6; 0.6; 0.15; 3; 9; [1, 3, 13, 40, 41, 45, 56, 63, 70] - 3880; 3880;
47; 9; 9; 6; 0.6; 0.15; 3; 9; [1, 3, 13, 40, 41, 45, 56, 63, 70] - 3880; 3880;
48; 9; 9; 6; 0.6; 0.15; 3; 9; [1, 3, 13, 40, 41, 45, 56, 63, 70] - 3880; 3880;
49; 9; 9; 6; 0.6; 0.15; 3; 9; [1, 3, 13, 40, 41, 45, 56, 63, 70] - 3880; 3880;
50; 9; 9; 6; 0.6; 0.15; 3; 9; [1, 3, 13, 40, 41, 45, 56, 63, 70] - 3880; 3880;
51; 9; 9; 6; 0.6; 0.15; 3; 9; [1, 3, 13, 40, 41, 45, 56, 63, 70] - 3880; 3880;
52; 9; 9; 6; 0.6; 0.15; 3; 9; [1, 3, 13, 40, 41, 45, 56, 63, 70] - 3880; 3880;
53; 9; 9; 6; 0.6; 0.15; 3; 9; [1, 3, 13, 40, 41, 45, 56, 63, 70] - 3880; 3880;
54; 9; 9; 6; 0.6; 0.15; 3; 9; [1, 3, 13, 40, 41, 45, 56, 63, 70] - 3880; 3880;
