geracao; tamanhoAntesOP; tamanhoDepoisOP; quantidadeCruzados; taxaCruzamento; taxaMutacao; Nummutacao; NumElitismo; melhor; mediana;
1; 80; 55; 16; 0.2; 0.15; 15; 56; [1, 3, 23, 33, 49, 58, 62, 70] - 3457; 4873;
2; 55; 39; 12; 0.2; 0.15; 11; 39; [1, 3, 23, 33, 47, 49, 58, 62, 70] - 3717; 4743;
3; 39; 27; 8; 0.2; 0.15; 8; 28; [1, 3, 23, 33, 47, 49, 58, 62, 70] - 3717; 4499;
4; 27; 19; 6; 0.2; 0.15; 5; 19; [1, 3, 23, 33, 47, 49, 58, 62, 70] - 3717; 4712;
5; 19; 18; 12; 0.6; 0.15; 5; 18; [1, 3, 23, 33, 47, 49, 58, 62, 70] - 3717; 4434;
6; 18; 16; 10; 0.6; 0.15; 5; 17; [1, 3, 23, 33, 47, 49, 58, 62, 70] - 3717; 4228;
7; 16; 15; 10; 0.6; 0.15; 4; 15; [1, 3, 23, 33, 47, 49, 58, 62, 70] - 3717; 4228;
8; 15; 14; 10; 0.6; 0.15; 4; 15; [1, 3, 23, 33, 47, 49, 58, 62, 70] - 3717; 3717;
9; 14; 13; 8; 0.6; 0.15; 4; 13; [1, 3, 23, 33, 47, 49, 58, 62, 70] - 3717; 3717;
10; 13; 12; 8; 0.6; 0.15; 4; 13; [1, 3, 23, 33, 47, 49, 58, 62, 70] - 3717; 3717;
11; 12; 11; 8; 0.6; 0.15; 3; 12; [1, 3, 23, 33, 47, 49, 58, 62, 70] - 3717; 3717;
12; 11; 10; 6; 0.6; 0.15; 3; 10; [1, 3, 23, 33, 47, 49, 58, 62, 70] - 3717; 3717;

