geracao; tamanhoAntesOP; tamanhoDepoisOP; quantidadeCruzados; taxaCruzamento; NumdoisPontos; NumumPonto; NumOutro; NãoCruzados; taxaMutacao; SerMutado; Nummutacao; NumElitismo; media
1; 80; 79; 8; 0.1; 4; 0; 0; 0; 0.03; 2; 2; 11;46.0
2; 79; 77; 6; 0.1; 3; 0; 0; 0; 0.03; 2; 2; 10;45.0
3; 77; 75; 6; 0.1; 3; 0; 0; 0; 0.03; 2; 2; 10;43.0
4; 75; 74; 6; 0.1; 3; 0; 0; 0; 0.03; 2; 2; 9;43.0
5; 74; 74; 6; 0.1; 2; 0; 1; 0; 0.03; 2; 2; 8;43.0
6; 74; 72; 6; 0.1; 3; 0; 0; 0; 0.03; 2; 2; 10;42.0
7; 72; 73; 6; 0.1; 1; 0; 2; 0; 0.03; 2; 2; 7;42.0
8; 73; 72; 6; 0.1; 2; 0; 1; 0; 0.03; 2; 2; 9;41.0
9; 72; 71; 6; 0.1; 2; 0; 1; 0; 0.03; 2; 2; 9;41.0
10; 71; 71; 6; 0.1; 1; 0; 2; 0; 0.03; 2; 2; 8;41.0
11; 71; 71; 6; 0.1; 2; 0; 1; 0; 0.03; 2; 2; 8;41.0
12; 71; 71; 6; 0.1; 1; 0; 2; 0; 0.03; 2; 2; 8;40.0
13; 71; 73; 6; 0.1; 2; 0; 1; 0; 0.03; 2; 2; 6;40.0
14; 73; 74; 6; 0.1; 3; 0; 0; 0; 0.03; 2; 2; 7;40.0
15; 74; 75; 6; 0.1; 3; 0; 0; 0; 0.03; 2; 2; 7;40.0
16; 75; 76; 6; 0.1; 1; 0; 2; 0; 0.03; 2; 2; 7;39.0
17; 76; 78; 6; 0.1; 1; 0; 2; 0; 0.03; 2; 2; 6;39.0
18; 78; 81; 6; 0.1; 1; 0; 2; 0; 0.03; 2; 2; 5;39.0
19; 81; 85; 8; 0.1; 3; 0; 1; 0; 0.03; 2; 2; 6;39.0
20; 85; 88; 8; 0.1; 3; 0; 1; 0; 0.03; 2; 2; 7;39.0
21; 88; 90; 8; 0.1; 2; 0; 2; 0; 0.03; 2; 2; 8;39.0
22; 90; 92; 8; 0.1; 3; 0; 1; 0; 0.03; 2; 2; 8;39.0
23; 92; 95; 8; 0.1; 3; 0; 1; 0; 0.03; 3; 3; 8;39.0
24; 95; 98; 8; 0.1; 4; 0; 0; 0; 0.03; 3; 3; 8;39.0
25; 98; 101; 8; 0.1; 1; 0; 3; 0; 0.03; 3; 3; 8;39.0
26; 101; 104; 10; 0.1; 3; 0; 2; 0; 0.03; 3; 3; 10;39.0
27; 104; 107; 10; 0.1; 2; 0; 3; 0; 0.03; 3; 3; 10;39.0
28; 107; 109; 10; 0.1; 4; 0; 1; 0; 0.03; 3; 3; 11;39.0
29; 109; 111; 10; 0.1; 2; 0; 3; 0; 0.03; 3; 3; 11;40.0
30; 111; 112; 10; 0.1; 5; 0; 0; 0; 0.03; 3; 3; 12;40.0

