geracao; tamanhoAntesOP; tamanhoDepoisOP; quantidadeCruzados; taxaCruzamento; taxaMutacao; Nummutacao; NumElitismo; melhor; mediana;
1; 80; 62; 16; 0.2; 0.15; 15; 49; [1, 3, 23, 33, 49, 58, 62, 70] - 3457; 4693;
2; 62; 47; 12; 0.2; 0.15; 12; 39; [1, 3, 23, 33, 49, 58, 62, 70] - 3457; 4500;
3; 47; 33; 10; 0.2; 0.15; 9; 33; [1, 3, 23, 33, 49, 58, 62, 70] - 3457; 4292;
4; 33; 24; 6; 0.2; 0.15; 6; 21; [1, 3, 23, 33, 49, 58, 62, 70] - 3457; 4179;
5; 24; 19; 4; 0.2; 0.15; 5; 14; [1, 3, 23, 33, 49, 58, 62, 70] - 3457; 4071;
6; 19; 20; 12; 0.6; 0.15; 5; 16; [1, 3, 23, 33, 49, 58, 62, 70] - 3457; 3457;
7; 20; 18; 12; 0.2; 0.15; 5; 19; [1, 3, 23, 33, 49, 58, 62, 70] - 3457; 3457;
8; 18; 16; 10; 0.6; 0.15; 5; 17; [1, 3, 23, 33, 49, 58, 62, 70] - 3457; 3457;
9; 16; 15; 10; 0.6; 0.15; 4; 15; [1, 3, 23, 33, 49, 58, 62, 70] - 3457; 3457;
10; 15; 14; 10; 0.6; 0.15; 4; 15; [1, 3, 23, 33, 49, 58, 62, 70] - 3457; 3457;
11; 14; 13; 8; 0.6; 0.15; 4; 13; [1, 3, 23, 33, 49, 58, 62, 70] - 3457; 3457;
12; 13; 12; 8; 0.6; 0.15; 4; 13; [1, 3, 23, 33, 49, 58, 62, 70] - 3457; 3457;
13; 12; 11; 8; 0.6; 0.15; 3; 12; [1, 3, 23, 33, 49, 58, 62, 70] - 3457; 3457;
14; 11; 10; 6; 0.6; 0.15; 3; 10; [1, 3, 23, 33, 49, 58, 62, 70] - 3457; 3457;

