geracao; tamanhoAntesOP; tamanhoDepoisOP; quantidadeCruzados; taxaCruzamento; taxaMutacao; Nummutacao; NumElitismo; melhor; mediana;
1; 80; 55; 16; 0.2; 0.15; 15; 56; [1, 3, 23, 25, 33, 49, 58, 62, 70] - 3619; 4885;
2; 55; 39; 12; 0.2; 0.15; 11; 39; [1, 2, 9, 21, 31, 41, 45, 57, 70] - 3716; 4867;
3; 39; 27; 8; 0.2; 0.15; 8; 28; [1, 3, 23, 25, 33, 47, 55, 58, 62, 70] - 3733; 4882;
4; 27; 19; 6; 0.2; 0.15; 5; 19; [1, 2, 9, 11, 21, 23, 25, 33, 41, 45, 57, 70] - 3877; 4882;
5; 19; 18; 12; 0.6; 0.15; 5; 18; [1, 2, 9, 11, 21, 23, 25, 33, 41, 45, 57, 70] - 3877; 4943;
6; 18; 16; 10; 0.6; 0.15; 5; 17; [1, 4, 10, 20, 39, 50, 53, 61, 63, 70] - 4254; 5070;
7; 16; 15; 10; 0.6; 0.15; 4; 15; [1, 3, 13, 21, 22, 33, 49, 58, 62, 70] - 3836; 4997;
8; 15; 14; 10; 0.6; 0.15; 4; 15; [1, 3, 9, 13, 40, 44, 55, 57, 70] - 4026; 5166;
9; 14; 13; 8; 0.6; 0.15; 4; 13; [1, 3, 9, 13, 40, 44, 55, 57, 70] - 4026; 4997;
10; 13; 12; 8; 0.6; 0.15; 4; 13; [1, 3, 5, 6, 26, 34, 46, 49, 58, 62, 70] - 3783; 5550;

