geracao; tamanhoAntesOP; tamanhoDepoisOP; quantidadeCruzados; taxaCruzamento; NumdoisPontos; NumumPonto; NumOutro; NãoCruzados; taxaMutacao; SerMutado; Nummutacao; NumElitismo; media
1; 80; 72; 8; 0.1; 3; 0; 1; 0; 0.03; 2; 2; 18;42.0
2; 72; 66; 6; 0.1; 0; 0; 3; 0; 0.03; 2; 2; 14;41.0
3; 66; 60; 6; 0.1; 3; 0; 0; 0; 0.03; 2; 2; 14;39.0
4; 60; 55; 6; 0.1; 1; 1; 1; 0; 0.03; 1; 1; 12;39.0
5; 55; 49; 4; 0.1; 0; 0; 2; 0; 0.03; 1; 1; 11;38.0
6; 49; 44; 4; 0.1; 1; 0; 1; 0; 0.03; 1; 1; 10;37.0
7; 44; 42; 4; 0.1; 1; 0; 1; 0; 0.03; 1; 1; 7;37.0
8; 42; 39; 4; 0.1; 0; 0; 2; 0; 0.03; 1; 1; 8;36.0
9; 39; 36; 2; 0.1; 0; 0; 1; 0; 0.03; 1; 1; 6;36.0
10; 36; 32; 2; 0.1; 1; 0; 0; 0; 0.03; 1; 1; 7;35.0
11; 32; 29; 2; 0.1; 0; 0; 1; 0; 0.03; 1; 1; 6;34.0
12; 29; 28; 2; 0.1; 0; 0; 1; 0; 0.03; 1; 1; 4;34.0
13; 28; 25; 2; 0.1; 0; 0; 1; 0; 0.03; 1; 1; 6;33.0
14; 25; 24; 2; 0.1; 0; 0; 1; 0; 0.03; 1; 1; 4;33.0
15; 24; 23; 2; 0.1; 0; 0; 1; 0; 0.03; 1; 1; 4;33.0
16; 23; 23; 2; 0.1; 0; 0; 1; 0; 0.03; 1; 1; 3;33.0
17; 23; 23; 2; 0.1; 1; 0; 0; 0; 0.03; 1; 1; 3;33.0
18; 23; 23; 2; 0.1; 0; 0; 1; 0; 0.03; 1; 1; 3;33.0
19; 23; 23; 2; 0.1; 1; 0; 0; 0; 0.03; 1; 1; 3;33.0
20; 23; 23; 2; 0.1; 0; 0; 1; 0; 0.03; 1; 1; 3;33.0
21; 23; 23; 2; 0.1; 0; 0; 1; 0; 0.03; 1; 1; 3;33.0
22; 23; 23; 2; 0.1; 1; 0; 0; 0; 0.03; 1; 1; 3;33.0
23; 23; 23; 2; 0.1; 0; 0; 1; 0; 0.03; 1; 1; 3;33.0
24; 23; 23; 2; 0.1; 0; 0; 1; 0; 0.03; 1; 1; 3;33.0
25; 23; 21; 2; 0.1; 1; 0; 0; 0; 0.03; 1; 1; 5;33.0
26; 21; 20; 2; 0.1; 0; 0; 1; 0; 0.03; 1; 1; 4;33.0
27; 20; 25; 10; 0.1; 2; 0; 3; 0; 0.03; 1; 1; 6;33.0
28; 25; 23; 2; 0.1; 0; 0; 1; 0; 0.03; 1; 1; 5;33.0
29; 23; 21; 2; 0.1; 0; 0; 1; 0; 0.03; 1; 1; 5;33.0
30; 21; 20; 2; 0.1; 0; 0; 1; 0; 0.03; 1; 1; 4;33.0
31; 20; 25; 10; 0.1; 1; 0; 4; 0; 0.03; 1; 1; 6;33.0
32; 25; 23; 2; 0.1; 0; 0; 1; 0; 0.03; 1; 1; 5;33.0
33; 23; 21; 2; 0.1; 0; 0; 1; 0; 0.03; 1; 1; 5;33.0
34; 21; 20; 2; 0.1; 0; 0; 1; 0; 0.03; 1; 1; 4;33.0
35; 20; 25; 10; 0.1; 0; 0; 5; 0; 0.03; 1; 1; 6;33.0
36; 25; 23; 2; 0.1; 0; 0; 1; 0; 0.03; 1; 1; 5;33.0
37; 23; 22; 2; 0.1; 0; 0; 1; 0; 0.03; 1; 1; 4;33.0
38; 22; 21; 2; 0.1; 0; 0; 1; 0; 0.03; 1; 1; 4;33.0
39; 21; 21; 2; 0.1; 0; 0; 1; 0; 0.03; 1; 1; 3;33.0
40; 21; 21; 2; 0.1; 0; 0; 1; 0; 0.03; 1; 1; 3;33.0
41; 21; 21; 2; 0.1; 0; 0; 1; 0; 0.03; 1; 1; 3;33.0
42; 21; 21; 2; 0.1; 0; 0; 1; 0; 0.03; 1; 1; 3;33.0
43; 21; 21; 2; 0.1; 1; 0; 0; 0; 0.03; 1; 1; 3;33.0
44; 21; 21; 2; 0.1; 1; 0; 0; 0; 0.03; 1; 1; 3;33.0
45; 21; 21; 2; 0.1; 1; 0; 0; 0; 0.03; 1; 1; 3;33.0
46; 21; 21; 2; 0.1; 1; 0; 0; 0; 0.03; 1; 1; 3;33.0
47; 21; 21; 2; 0.1; 0; 0; 1; 0; 0.03; 1; 1; 3;33.0
48; 21; 20; 2; 0.1; 1; 0; 0; 0; 0.03; 1; 1; 4;32.0
49; 20; 25; 10; 0.1; 2; 0; 3; 0; 0.03; 1; 1; 6;33.0
50; 25; 23; 2; 0.1; 0; 0; 1; 0; 0.03; 1; 1; 5;33.0

