geracao; tamanhoAntesOP;tamanhoDepoisOP;quantidadeCruzados;taxaCruzamento;taxaMutacao;Nummutacao;NumElitismo;melhor;mediana
1;80;67;16;0.2;0.15;17;62;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;4981
2;67;56;14;0.2;0.15;14;49;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;4897
3;56;51;12;0.2;0.15;12;39;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;4748
4;51;48;10;0.2;0.15;11;34;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;4537
5;48;45;10;0.2;0.15;10;31;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;4358
6;45;41;10;0.2;0.15;10;34;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;4358
7;41;38;8;0.2;0.15;9;26;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;4258
8;38;36;8;0.2;0.15;9;27;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;4358
9;36;33;8;0.2;0.15;8;25;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;4358
10;33;30;6;0.2;0.15;7;22;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;4358
11;30;28;6;0.2;0.15;7;21;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;4351
12;28;27;6;0.2;0.15;6;17;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;4351
13;27;29;6;0.2;0.15;6;16;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;3874
14;29;29;6;0.2;0.15;7;19;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;4179
15;29;31;6;0.2;0.15;7;17;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;3924
16;31;27;6;0.2;0.15;7;21;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;4062
17;27;27;6;0.2;0.15;6;16;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;4173
18;27;28;6;0.2;0.15;6;17;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;4171
19;28;28;6;0.2;0.15;6;18;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;4171
20;28;27;6;0.2;0.15;6;19;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;4173
21;27;28;6;0.2;0.15;6;17;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;4062
22;28;29;6;0.2;0.15;6;17;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;4062
23;29;29;6;0.2;0.15;6;14;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;3478
24;29;30;6;0.2;0.15;6;15;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;4062
25;30;31;6;0.2;0.15;6;15;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;3478
26;31;33;6;0.2;0.15;7;15;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;3478
27;33;32;6;0.2;0.15;7;20;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;3478
28;32;35;6;0.2;0.15;7;16;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;3478
29;35;30;8;0.2;0.15;8;25;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;4000
30;30;29;6;0.2;0.15;7;20;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;4000
31;29;28;6;0.2;0.15;6;17;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;4000
32;28;27;6;0.2;0.15;6;19;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;3981
33;27;28;6;0.2;0.15;6;17;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;3905
34;28;29;6;0.2;0.15;6;15;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;3828
35;29;33;6;0.2;0.15;7;15;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;3457
36;33;33;6;0.2;0.15;7;15;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;3457
37;33;29;6;0.2;0.15;6;16;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;3457
38;29;31;6;0.2;0.15;7;17;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;3457
39;31;34;6;0.2;0.15;7;16;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;3457
40;34;33;6;0.2;0.15;7;16;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;3457
41;33;34;6;0.2;0.15;7;16;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;3457
42;34;37;6;0.2;0.15;7;16;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;3457
43;37;39;8;0.2;0.15;8;18;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;3457
44;39;40;8;0.2;0.15;8;17;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;3457
45;40;41;8;0.2;0.15;8;19;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;3457
46;41;40;8;0.2;0.15;9;24;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;3457
47;40;39;8;0.2;0.15;9;24;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;3600
48;39;40;8;0.2;0.15;8;21;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;3799
49;40;40;8;0.2;0.15;8;20;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;3457
50;40;43;8;0.2;0.15;9;22;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;3457
51;43;44;8;0.2;0.15;9;24;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;3607
52;44;39;8;0.2;0.15;9;28;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;3864
53;39;40;8;0.2;0.15;8;21;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;3820
54;40;37;8;0.2;0.15;8;23;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;3457
55;37;40;8;0.2;0.15;8;19;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;3457
56;40;43;8;0.2;0.15;9;20;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;3457
57;43;46;8;0.2;0.15;9;22;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;3457
58;46;46;10;0.2;0.15;10;26;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;3457
59;46;44;10;0.2;0.15;9;21;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;3457
60;44;40;8;0.2;0.15;9;27;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;3921
61;40;40;8;0.2;0.15;9;23;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;3870
62;40;43;8;0.2;0.15;9;22;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;3457
63;43;45;8;0.2;0.15;9;21;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;3457
64;45;45;10;0.2;0.15;9;23;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;3457
65;45;42;10;0.2;0.15;9;26;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;3654
66;42;43;8;0.2;0.15;9;22;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;3457
67;43;45;8;0.2;0.15;9;21;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;3457
68;45;45;10;0.2;0.15;9;23;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;3457
69;45;46;10;0.2;0.15;9;22;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;3457
70;46;42;10;0.2;0.15;9;27;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;3866
71;42;43;8;0.2;0.15;9;24;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;3619
72;43;42;8;0.2;0.15;9;22;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;3619
73;42;44;8;0.2;0.15;9;23;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;3619
74;44;46;8;0.2;0.15;9;21;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;3457
75;46;47;10;0.2;0.15;9;20;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;3457
76;47;48;10;0.2;0.15;9;20;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;3457
77;48;48;10;0.2;0.15;9;19;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;3457
78;48;43;10;0.2;0.15;10;31;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;3457
79;43;39;8;0.2;0.15;9;27;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;3457
80;39;41;8;0.2;0.15;9;23;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;3600
81;41;42;8;0.2;0.15;9;22;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;3754
82;42;35;8;0.2;0.15;9;28;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;3957
83;35;36;8;0.2;0.15;8;21;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;3957
84;36;34;8;0.2;0.15;8;26;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;4028
85;34;34;6;0.2;0.15;7;19;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;3957
86;34;36;6;0.2;0.15;7;17;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;3457
87;36;39;8;0.2;0.15;8;17;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;3457
88;39;39;8;0.2;0.15;8;20;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;3457
89;39;41;8;0.2;0.15;8;18;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;3457
90;41;37;8;0.2;0.15;9;29;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;3550
91;37;37;8;0.2;0.15;8;24;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;3816
92;37;40;8;0.2;0.15;8;19;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;3550
93;40;43;8;0.2;0.15;9;22;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;3550
94;43;41;8;0.2;0.15;9;25;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;3573
95;41;38;8;0.2;0.15;9;26;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;3811
96;38;38;8;0.2;0.15;8;20;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;3811
97;38;40;8;0.2;0.15;8;20;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;3683
98;40;35;8;0.2;0.15;9;28;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;3805
99;35;36;8;0.2;0.15;8;23;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;4124
100;36;38;8;0.2;0.15;8;22;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;3943
101;38;38;8;0.2;0.15;8;20;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;4064
102;38;39;8;0.2;0.15;8;21;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;4030
103;39;35;8;0.2;0.15;8;26;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;3690
104;35;37;8;0.2;0.15;8;20;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;3690
105;37;40;8;0.2;0.15;8;21;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;3900
106;40;40;8;0.2;0.15;8;20;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;3717
107;40;42;8;0.2;0.15;9;21;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;3783
108;42;43;8;0.2;0.15;9;22;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;3590
109;43;42;8;0.2;0.15;9;22;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;3457
110;42;40;8;0.2;0.15;9;27;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;3978
