geracao; tamanhoAntesOP;tamanhoDepoisOP;quantidadeCruzados;taxaCruzamento;taxaMutacao;Nummutacao;NumElitismo;melhor;mediana
1;80;64;16;0.2;0.15;17;63;[1, 2, 9, 21, 31, 40, 44, 56, 63, 70]: 3676, trocas: 4;4698
2;64;49;12;0.2;0.15;13;50;[1, 2, 9, 21, 31, 33, 49, 58, 62, 70]: 3600, trocas: 1;4593
3;49;39;10;0.2;0.15;11;39;[1, 2, 9, 21, 31, 33, 49, 58, 62, 70]: 3600, trocas: 1;4595
4;39;31;8;0.2;0.15;8;30;[1, 2, 9, 21, 31, 33, 49, 58, 62, 70]: 3600, trocas: 1;4574
5;31;26;6;0.2;0.15;7;24;[1, 3, 23, 33, 49, 55, 57, 70]: 3541, trocas: 3;4623
6;26;22;6;0.2;0.15;6;20;[1, 3, 23, 33, 49, 55, 57, 70]: 3541, trocas: 3;4696
7;22;18;4;0.2;0.15;5;17;[1, 3, 23, 33, 49, 55, 57, 70]: 3541, trocas: 3;4554
8;18;22;10;0.6;0.15;6;20;[1, 3, 23, 33, 49, 55, 57, 70]: 3541, trocas: 3;4554
9;22;18;4;0.2;0.15;5;17;[1, 3, 23, 33, 49, 55, 57, 70]: 3541, trocas: 3;4477
10;18;24;10;0.6;0.15;6;20;[1, 3, 23, 33, 49, 55, 57, 70]: 3541, trocas: 3;4477
11;24;19;4;0.2;0.15;5;18;[1, 3, 23, 33, 49, 55, 57, 70]: 3541, trocas: 3;4409
12;19;24;12;0.6;0.15;6;21;[1, 3, 23, 33, 49, 55, 57, 70]: 3541, trocas: 3;4439
13;24;19;4;0.2;0.15;5;16;[1, 3, 23, 33, 49, 55, 57, 70]: 3541, trocas: 3;4311
14;19;23;12;0.6;0.15;6;18;[1, 3, 23, 33, 49, 55, 57, 70]: 3541, trocas: 3;4318
15;23;20;4;0.2;0.15;5;14;[1, 3, 23, 33, 49, 58, 62, 70]: 3457, trocas: 0;4590
16;20;27;12;0.2;0.15;6;19;[1, 3, 23, 33, 49, 58, 62, 70]: 3457, trocas: 0;4590
17;27;26;6;0.2;0.15;6;19;[1, 3, 23, 33, 49, 58, 62, 70]: 3457, trocas: 0;4260
18;26;22;6;0.2;0.15;6;20;[1, 3, 23, 33, 49, 58, 62, 70]: 3457, trocas: 0;4260
19;22;18;4;0.2;0.15;4;12;[1, 3, 23, 33, 49, 58, 62, 70]: 3457, trocas: 0;4430
