geracao; tamanhoAntesOP; tamanhoDepoisOP; quantidadeCruzados; taxaCruzamento; taxaMutacao; Nummutacao; NumElitismo; melhor; mediana;
1; 80; 55; 16; 0.2; 0.15; 15; 56; [1, 2, 9, 13, 21, 23, 33, 47, 55, 57, 70] - 3608; 5112;
2; 55; 39; 12; 0.2; 0.15; 11; 39; [1, 2, 9, 13, 21, 23, 33, 47, 55, 57, 70] - 3608; 5170;
3; 39; 27; 8; 0.2; 0.15; 8; 28; [1, 2, 9, 13, 21, 23, 33, 47, 55, 57, 70] - 3608; 5139;
4; 27; 19; 6; 0.2; 0.15; 5; 19; [1, 2, 9, 13, 40, 44, 54, 56, 63, 70] - 3721; 5003;
5; 19; 18; 12; 0.6; 0.15; 5; 18; [1, 2, 3, 9, 21, 31, 40, 44, 45, 57, 70] - 4071; 5172;
6; 18; 16; 10; 0.6; 0.15; 5; 17; [1, 2, 3, 9, 21, 31, 40, 44, 45, 57, 70] - 4071; 5003;
7; 16; 15; 10; 0.6; 0.15; 4; 15; [1, 2, 3, 9, 21, 31, 40, 44, 45, 57, 70] - 4071; 5183;
8; 15; 14; 10; 0.6; 0.15; 4; 15; [1, 2, 3, 9, 21, 31, 40, 44, 45, 57, 70] - 4071; 5321;
9; 14; 13; 8; 0.6; 0.15; 4; 13; [1, 2, 3, 9, 21, 31, 40, 44, 45, 57, 70] - 4071; 5351;
10; 13; 12; 8; 0.6; 0.15; 4; 13; [1, 2, 3, 9, 21, 31, 40, 44, 45, 57, 70] - 4071; 5351;

