geracao; tamanhoAntesOP;tamanhoDepoisOP;quantidadeCruzados;taxaCruzamento;taxaMutacao;Nummutacao;NumElitismo;melhor;mediana
1;80;70;16;0.2;0.15;17;59;[1, 3, 23, 33, 47, 55, 57, 70] - 3429;4634
2;70;62;14;0.2;0.15;15;47;[1, 3, 23, 33, 47, 55, 57, 70] - 3429;4298
3;62;51;12;0.2;0.15;13;48;[1, 3, 23, 33, 47, 55, 57, 70] - 3429;3987
4;51;41;10;0.2;0.15;11;41;[1, 3, 23, 33, 47, 55, 57, 70] - 3429;3905
5;41;33;8;0.2;0.15;9;33;[1, 3, 23, 33, 47, 55, 57, 70] - 3429;4267
6;33;25;6;0.2;0.15;7;25;[1, 3, 23, 33, 47, 55, 57, 70] - 3429;4017
7;25;21;6;0.2;0.15;6;22;[1, 3, 23, 33, 47, 55, 57, 70] - 3429;3905
8;21;14;4;0.2;0.15;4;15;[1, 3, 23, 33, 47, 55, 57, 70] - 3429;3884
9;14;17;8;0.6;0.15;5;18;[1, 3, 23, 33, 47, 55, 57, 70] - 3429;3884
10;17;18;10;0.6;0.15;5;18;[1, 3, 23, 33, 47, 55, 57, 70] - 3429;3884
11;18;21;10;0.6;0.15;6;21;[1, 3, 23, 33, 47, 55, 57, 70] - 3429;3590
12;21;16;4;0.2;0.15;5;16;[1, 3, 23, 33, 47, 55, 57, 70] - 3429;3683
13;16;18;10;0.6;0.15;5;19;[1, 3, 23, 33, 47, 55, 57, 70] - 3429;3683
14;18;20;10;0.6;0.15;6;20;[1, 3, 23, 33, 47, 55, 57, 70] - 3429;3590
15;20;23;12;0.6;0.15;6;23;[1, 3, 23, 33, 47, 55, 57, 70] - 3429;3590
16;23;16;4;0.2;0.15;5;16;[1, 3, 23, 33, 47, 55, 57, 70] - 3429;3590
17;16;17;10;0.6;0.15;5;18;[1, 3, 23, 33, 47, 55, 57, 70] - 3429;3457
18;17;16;10;0.6;0.15;5;16;[1, 3, 23, 33, 47, 55, 57, 70] - 3429;3457
19;16;15;10;0.6;0.15;4;15;[1, 3, 23, 33, 47, 55, 57, 70] - 3429;3429
20;15;16;10;0.6;0.15;5;16;[1, 3, 23, 33, 47, 55, 57, 70] - 3429;3429
21;16;15;10;0.6;0.15;4;15;[1, 3, 23, 33, 47, 55, 57, 70] - 3429;3429
22;15;14;10;0.6;0.15;4;15;[1, 3, 23, 33, 47, 55, 57, 70] - 3429;3429
23;14;14;8;0.6;0.15;4;14;[1, 3, 23, 33, 47, 55, 57, 70] - 3429;3429
24;14;15;8;0.6;0.15;4;15;[1, 3, 23, 33, 47, 55, 57, 70] - 3429;3429
25;15;14;10;0.6;0.15;4;15;[1, 3, 23, 33, 47, 55, 57, 70] - 3429;3429
26;14;14;8;0.6;0.15;4;14;[1, 3, 23, 33, 47, 55, 57, 70] - 3429;3429
27;14;14;8;0.6;0.15;4;14;[1, 3, 23, 33, 47, 55, 57, 70] - 3429;3429
28;14;13;8;0.6;0.15;4;13;[1, 3, 23, 33, 47, 55, 57, 70] - 3429;3429
29;13;13;8;0.6;0.15;4;14;[1, 3, 23, 33, 47, 55, 57, 70] - 3429;3429
30;13;12;8;0.6;0.15;4;13;[1, 3, 23, 33, 47, 55, 57, 70] - 3429;3429
