geracao; tamanhoAntesOP; tamanhoDepoisOP; quantidadeCruzados; taxaCruzamento; taxaMutacao; Nummutacao; NumElitismo; melhor; mediana;
1; 40; 40; 10; 0.25; 0.15; 6; 0; [1, 4, 10, 11, 21, 31, 41, 45, 56, 63, 70] - 3972; 4669;
2; 40; 40; 10; 0.25; 0.15; 6; 0; [1, 3, 9, 11, 21, 22, 25, 33, 49, 58, 62, 70] - 3848; 4697;
3; 40; 40; 10; 0.25; 0.15; 6; 0; [1, 3, 12, 14, 25, 33, 49, 58, 62, 70] - 3638; 4653;
4; 40; 40; 10; 0.25; 0.15; 6; 0; [1, 2, 9, 13, 22, 25, 33, 49, 58, 62, 70] - 3556; 4394;
5; 40; 40; 10; 0.25; 0.15; 6; 0; [1, 2, 9, 13, 22, 25, 33, 49, 58, 62, 70] - 3556; 4435;
6; 40; 40; 10; 0.25; 0.15; 6; 0; [1, 2, 9, 13, 22, 25, 33, 49, 58, 62, 70] - 3556; 4450;
7; 40; 40; 10; 0.25; 0.15; 6; 0; [1, 2, 9, 13, 22, 23, 33, 49, 58, 62, 70] - 3544; 4623;
8; 40; 40; 10; 0.25; 0.15; 6; 0; [1, 2, 9, 13, 22, 23, 33, 49, 58, 62, 70] - 3544; 4864;
9; 40; 40; 10; 0.25; 0.15; 6; 0; [1, 2, 9, 13, 22, 23, 33, 49, 58, 62, 70] - 3544; 4907;
10; 40; 40; 10; 0.25; 0.15; 6; 0; [1, 2, 9, 13, 22, 23, 33, 49, 58, 62, 70] - 3544; 4729;
11; 40; 40; 10; 0.25; 0.15; 6; 0; [1, 2, 9, 13, 22, 23, 33, 49, 58, 62, 70] - 3544; 4705;
12; 40; 40; 10; 0.25; 0.15; 6; 0; [1, 2, 9, 13, 22, 23, 33, 49, 58, 62, 70] - 3544; 4794;
13; 40; 40; 10; 0.25; 0.15; 6; 0; [1, 2, 9, 13, 22, 23, 33, 49, 58, 62, 70] - 3544; 4636;
