geracao; tamanhoAntesOP; tamanhoDepoisOP; quantidadeCruzados; taxaCruzamento; taxaMutacao; NumElitismo; melhor; mediana;
1; 26; 23; 5; 0.2; ; 0.3; 8; 16; [1, 2, 4, 10, 20] - 1163; 1814;
2; 23; 22; 4; 0.2; ; 0.3; 7; 12; [1, 4, 10, 20] - 1086; 1660;
3; 22; 22; 4; 0.2; ; 0.3; 7; 11; [1, 4, 10, 20] - 1086; 1660;
4; 22; 23; 4; 0.2; ; 0.3; 7; 10; [1, 4, 10, 20] - 1086; 1660;
5; 23; 22; 4; 0.2; ; 0.3; 8; 13; [1, 4, 10, 20] - 1086; 1660;
6; 22; 20; 4; 0.2; ; 0.3; 7; 13; [1, 4, 10, 20] - 1086; 1587;
7; 20; 22; 12; 0.2; ; 0.3; 8; 18; [1, 4, 10, 20] - 1086; 1587;
8; 22; 21; 4; 0.2; ; 0.3; 7; 12; [1, 4, 10, 20] - 1086; 1556;
9; 21; 20; 4; 0.2; ; 0.3; 7; 12; [1, 4, 10, 20] - 1086; 1556;
10; 20; 23; 12; 0.2; ; 0.3; 8; 17; [1, 4, 10, 20] - 1086; 1587;

