geracao; tamanhoAntesOP; tamanhoDepoisOP; quantidadeCruzados; taxaCruzamento; taxaMutacao; Nummutacao; NumElitismo; melhor; mediana;
1; 40; 40; 10; 0.25; 0.15; 6; 0; [1, 2, 9, 11, 21, 22, 25, 33, 49, 58, 62, 70] - 3693; 4918;
2; 40; 40; 10; 0.25; 0.15; 6; 0; [1, 2, 9, 11, 21, 22, 25, 33, 49, 58, 62, 70] - 3693; 4708;
3; 40; 40; 10; 0.25; 0.15; 6; 0; [1, 2, 9, 11, 21, 22, 25, 33, 49, 58, 62, 70] - 3693; 4856;
4; 40; 40; 10; 0.25; 0.15; 6; 0; [1, 1, 2, 2, 1, 2, 1, 2, 2, 2, 2, 2, 1] - 615; 4882;
5; 40; 40; 10; 0.25; 0.15; 6; 0; [2, 2, 1, 1, 2, 2, 1, 1, 1, 1, 1, 1] - 204; 4892;
6; 40; 40; 10; 0.25; 0.15; 6; 0; [2, 2, 1, 1, 2, 2, 1, 1, 1, 1, 1, 1] - 204; 4716;
7; 40; 40; 10; 0.25; 0.15; 6; 0; [2, 2, 1, 1, 2, 2, 1, 1, 1, 1, 1, 1] - 204; 4834;
8; 40; 40; 10; 0.25; 0.15; 6; 0; [2, 2, 1, 1, 2, 2, 1, 1, 1, 1, 1, 1] - 204; 4843;
9; 40; 40; 10; 0.25; 0.15; 6; 0; [2, 2, 1, 1, 2, 2, 1, 1, 1, 1, 1, 1] - 204; 4879;
10; 40; 40; 10; 0.25; 0.15; 6; 0; [2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2] - 0; 4543;
11; 40; 40; 10; 0.25; 0.15; 6; 0; [2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2] - 0; 4723;
12; 40; 40; 10; 0.25; 0.15; 6; 0; [2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2] - 0; 4446;
13; 40; 40; 10; 0.25; 0.15; 6; 0; [2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2] - 0; 4461;
14; 40; 40; 10; 0.25; 0.15; 6; 0; [2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2] - 0; 4805;
15; 40; 40; 10; 0.25; 0.15; 6; 0; [2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2] - 0; 4851;
16; 40; 40; 10; 0.25; 0.15; 6; 0; [2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2] - 0; 4426;
17; 40; 40; 10; 0.25; 0.15; 6; 0; [2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2] - 0; 4834;
18; 40; 40; 10; 0.25; 0.15; 6; 0; [2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2] - 0; 5190;
19; 40; 40; 10; 0.25; 0.15; 6; 0; [2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2] - 0; 5009;
20; 40; 40; 10; 0.25; 0.15; 6; 0; [2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2] - 0; 4883;
21; 40; 40; 10; 0.25; 0.15; 6; 0; [2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2] - 0; 4767;
22; 40; 40; 10; 0.25; 0.15; 6; 0; [2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2] - 0; 4704;
23; 40; 40; 10; 0.25; 0.15; 6; 0; [1, 1, 1, 3, 1, 1, 1, 1] - 258; 4703;
24; 40; 40; 10; 0.25; 0.15; 6; 0; [1, 1, 1, 3, 1, 1, 1, 1] - 258; 4436;
25; 40; 40; 10; 0.25; 0.15; 6; 0; [1, 1, 1, 3, 1, 1, 1, 1] - 258; 4744;
26; 40; 40; 10; 0.25; 0.15; 6; 0; [1, 1, 1, 3, 1, 1, 1, 1] - 258; 4769;
27; 40; 40; 10; 0.25; 0.15; 6; 0; [1, 1, 1, 3, 1, 1, 1, 1] - 258; 4739;
28; 40; 40; 10; 0.25; 0.15; 6; 0; [1, 1, 1, 3, 1, 1, 1, 1] - 258; 4621;
29; 40; 40; 10; 0.25; 0.15; 6; 0; [1, 1, 1, 1, 1, 1, 1, 1] - 0; 4893;
30; 40; 40; 10; 0.25; 0.15; 6; 0; [1, 1, 1, 1, 1, 1, 1, 1] - 0; 4510;
31; 40; 40; 10; 0.25; 0.15; 6; 0; [1, 1, 1, 1, 1, 1, 1, 1] - 0; 4645;
32; 40; 40; 10; 0.25; 0.15; 6; 0; [1, 1, 1, 1, 1, 1, 1, 1] - 0; 4906;
33; 40; 40; 10; 0.25; 0.15; 6; 0; [1, 1, 1, 1, 1, 1, 1, 1] - 0; 4875;
34; 40; 40; 10; 0.25; 0.15; 6; 0; [1, 1, 1, 1, 1, 1, 1, 1] - 0; 5066;
35; 40; 40; 10; 0.25; 0.15; 6; 0; [1, 1, 1, 1, 1, 1, 1, 1] - 0; 4525;
36; 40; 40; 10; 0.25; 0.15; 6; 0; [1, 3, 1, 1, 1, 1] - 258; 5066;
37; 40; 40; 10; 0.25; 0.15; 6; 0; [1, 3, 1, 1, 1, 1] - 258; 4623;
38; 40; 40; 10; 0.25; 0.15; 6; 0; [1, 3, 1, 1, 1, 1] - 258; 4716;
39; 40; 40; 10; 0.25; 0.15; 6; 0; [3, 3, 3, 1, 1, 3, 3, 3] - 258; 4383;
40; 40; 40; 10; 0.25; 0.15; 6; 0; [3, 3, 1, 1, 1, 1, 1, 1] - -1; 4750;
41; 40; 40; 10; 0.25; 0.15; 6; 0; [3, 3, 1, 1, 1, 1, 1, 1] - -1; 4646;
42; 40; 40; 10; 0.25; 0.15; 6; 0; [3, 3, 1, 1, 1, 1, 1, 1] - -1; 4811;
43; 40; 40; 10; 0.25; 0.15; 6; 0; [3, 3, 1, 1, 1, 1, 1, 1] - -1; 4735;
44; 40; 40; 10; 0.25; 0.15; 6; 0; [3, 3, 1, 1, 1, 1, 1, 1] - -1; 4800;
45; 40; 40; 10; 0.25; 0.15; 6; 0; [3, 3, 1, 1, 1, 1, 1, 1] - -1; 4609;
46; 40; 40; 10; 0.25; 0.15; 6; 0; [3, 3, 1, 1, 1, 1, 1, 1] - -1; 5042;
47; 40; 40; 10; 0.25; 0.15; 6; 0; [3, 3, 1, 1, 1, 1, 1, 1] - -1; 4537;
48; 40; 40; 10; 0.25; 0.15; 6; 0; [3, 3, 1, 1, 1, 1, 1, 1] - -1; 4892;
49; 40; 40; 10; 0.25; 0.15; 6; 0; [3, 3, 1, 1, 1, 1, 1, 1] - -1; 4923;
50; 40; 40; 10; 0.25; 0.15; 6; 0; [3, 3, 3, 3, 3, 3, 1, 3] - 258; 5054;
51; 40; 40; 10; 0.25; 0.15; 6; 0; [3, 3, 3, 3, 3, 3, 1, 3] - 258; 5162;
52; 40; 40; 10; 0.25; 0.15; 6; 0; [3, 3, 1, 1, 1, 1, 3, 3] - 258; 5028;
53; 40; 40; 10; 0.25; 0.15; 6; 0; [3, 3, 1, 1, 1, 1, 3, 3] - 258; 4674;
54; 40; 40; 10; 0.25; 0.15; 6; 0; [3, 3, 1, 1, 1, 1, 3, 3] - 258; 4803;
55; 40; 40; 10; 0.25; 0.15; 6; 0; [1, 3, 3, 3, 3, 3, 3, 3, 3] - 259; 4653;
56; 40; 40; 10; 0.25; 0.15; 6; 0; [1, 3, 3, 3, 3, 3, 3, 3, 3] - 259; 4734;
57; 40; 40; 10; 0.25; 0.15; 6; 0; [1, 3, 3, 3, 3, 3, 3, 3, 3] - 259; 4836;
58; 40; 40; 10; 0.25; 0.15; 6; 0; [1, 3, 3, 3, 3, 3, 3, 3, 3] - 259; 4699;
59; 40; 40; 10; 0.25; 0.15; 6; 0; [1, 3, 3, 3, 3, 3, 3, 3, 3] - 259; 4589;
60; 40; 40; 10; 0.25; 0.15; 6; 0; [1, 3, 3, 3, 3, 3, 3, 3, 3] - 259; 4838;
61; 40; 40; 10; 0.25; 0.15; 6; 0; [1, 3, 3, 3, 3, 3, 3, 3, 3] - 259; 4886;
62; 40; 40; 10; 0.25; 0.15; 6; 0; [1, 3, 3, 3, 3, 3, 3, 3, 3] - 259; 4632;
63; 40; 40; 10; 0.25; 0.15; 6; 0; [1, 3, 3, 3, 3, 3, 3, 3, 3] - 259; 4632;
64; 40; 40; 10; 0.25; 0.15; 6; 0; [1, 3, 3, 3, 3, 3, 3, 3, 3] - 259; 5081;
65; 40; 40; 10; 0.25; 0.15; 6; 0; [3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3] - 0; 4767;
66; 40; 40; 10; 0.25; 0.15; 6; 0; [3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3] - 0; 4767;
67; 40; 40; 10; 0.25; 0.15; 6; 0; [10, 10, 10, 10, 1, 10, 10, 1, 10, 1, 10, 10, 1] - -7; 4713;
68; 40; 40; 10; 0.25; 0.15; 6; 0; [10, 10, 10, 10, 1, 10, 10, 1, 10, 1, 10, 10, 1] - -7; 5435;
69; 40; 40; 10; 0.25; 0.15; 6; 0; [10, 10, 10, 10, 1, 10, 10, 1, 10, 1, 10, 10, 1] - -7; 4769;
70; 40; 40; 10; 0.25; 0.15; 6; 0; [10, 10, 10, 10, 1, 10, 10, 1, 10, 1, 10, 10, 1] - -7; 4465;
71; 40; 40; 10; 0.25; 0.15; 6; 0; [10, 10, 10, 10, 1, 10, 10, 1, 10, 1, 10, 10, 1] - -7; 4558;
