geracao; tamanhoAntesOP; tamanhoDepoisOP; quantidadeCruzados; taxaCruzamento; taxaMutacao; Nummutacao; NumElitismo; melhor; mediana;
1; 40; 40; 10; 0.6; 0.15; 6; 0; [1, 4, 10, 11, 21, 31, 33, 47, 55, 57, 70] - 3753; 4554;
2; 40; 40; 10; 0.6; 0.15; 6; 0; [1, 4, 10, 11, 21, 31, 33, 47, 55, 57, 70] - 3753; 4767;
3; 40; 40; 10; 0.6; 0.15; 6; 0; [1, 4, 10, 11, 21, 31, 33, 47, 55, 57, 70] - 3753; 4951;
4; 40; 40; 10; 0.6; 0.15; 6; 0; [1, 3, 23, 33, 49, 58, 62, 70] - 3457; 4738;
5; 40; 40; 10; 0.6; 0.15; 6; 0; [1, 3, 23, 33, 49, 58, 62, 70] - 3457; 4641;
6; 40; 40; 10; 0.6; 0.15; 6; 0; [1, 3, 23, 33, 47, 55, 57, 70] - 3429; 4777;
7; 40; 40; 10; 0.6; 0.15; 6; 0; [1, 3, 23, 33, 47, 55, 57, 70] - 3429; 4641;
8; 40; 40; 10; 0.6; 0.15; 6; 0; [1, 3, 23, 33, 47, 55, 57, 70] - 3429; 4504;
9; 40; 40; 10; 0.6; 0.15; 6; 0; [1, 3, 23, 33, 47, 55, 57, 70] - 3429; 4937;
10; 40; 40; 10; 0.6; 0.15; 6; 0; [1, 3, 23, 33, 47, 55, 57, 70] - 3429; 4798;
11; 40; 40; 10; 0.6; 0.15; 6; 0; [1, 3, 23, 33, 47, 55, 57, 70] - 3429; 4503;
12; 40; 40; 10; 0.6; 0.15; 6; 0; [1, 3, 23, 33, 47, 55, 57, 70] - 3429; 5010;
13; 40; 40; 10; 0.6; 0.15; 6; 0; [1, 3, 23, 33, 47, 55, 57, 70] - 3429; 4870;
14; 40; 40; 10; 0.6; 0.15; 6; 0; [1, 3, 23, 33, 47, 55, 57, 70] - 3429; 4613;
