geracao; tamanhoAntesOP; tamanhoDepoisOP; quantidadeCruzados; taxaCruzamento; taxaMutacao; Nummutacao; NumElitismo; melhor; mediana;
1; 40; 40; 10; 0.6; 0.15; 6; 0; [1, 2, 9, 11, 21, 23, 33, 49, 55, 57, 70] - 3628; 4774;
2; 40; 40; 10; 0.6; 0.15; 6; 0; [1, 2, 9, 11, 21, 23, 33, 49, 55, 57, 70] - 3628; 4597;
3; 40; 40; 10; 0.6; 0.15; 6; 0; [1, 3, 12, 22, 33, 49, 55, 57, 70] - 3595; 4520;
4; 40; 40; 10; 0.6; 0.15; 6; 0; [1, 3, 12, 22, 33, 49, 55, 57, 70] - 3595; 4518;
5; 40; 40; 10; 0.6; 0.15; 6; 0; [1, 2, 9, 11, 21, 23, 33, 47, 55, 57, 70] - 3516; 4356;
6; 40; 40; 10; 0.6; 0.15; 6; 0; [1, 2, 9, 11, 21, 23, 33, 47, 55, 57, 70] - 3516; 4573;
7; 40; 40; 10; 0.6; 0.15; 6; 0; [1, 2, 9, 11, 21, 23, 33, 47, 55, 57, 70] - 3516; 4437;
8; 40; 40; 10; 0.6; 0.15; 6; 0; [1, 3, 12, 22, 33, 49, 58, 62, 70] - 3511; 4542;
9; 40; 40; 10; 0.6; 0.15; 6; 0; [1, 3, 12, 22, 33, 49, 58, 62, 70] - 3511; 4545;
10; 40; 40; 10; 0.6; 0.15; 6; 0; [1, 3, 12, 22, 33, 49, 58, 62, 70] - 3511; 4413;
11; 40; 40; 10; 0.6; 0.15; 6; 0; [1, 3, 12, 22, 33, 49, 58, 62, 70] - 3511; 4561;
12; 40; 40; 10; 0.6; 0.15; 6; 0; [1, 3, 12, 22, 33, 49, 58, 62, 70] - 3511; 4573;
13; 40; 40; 10; 0.6; 0.15; 6; 0; [1, 3, 12, 22, 33, 49, 58, 62, 70] - 3511; 4887;
14; 40; 40; 10; 0.6; 0.15; 6; 0; [1, 3, 12, 22, 33, 49, 58, 62, 70] - 3511; 4628;
