geracao; tamanhoAntesOP;tamanhoDepoisOP;quantidadeCruzados;taxaCruzamento;taxaMutacao;Nummutacao;NumElitismo;melhor;mediana
1;40;40;10;0.25;0.15;6;0;[1, 3, 3, 3, 3, 3, 3, 3, 1] - 258;4688
2;40;40;10;0.25;0.15;6;0;[1, 3, 3, 3, 3, 3, 3, 3, 1] - 258;4579
3;40;40;10;0.25;0.15;6;0;[1, 3, 3, 3, 3, 3, 3, 3, 1] - 258;4804
4;40;40;10;0.25;0.15;6;0;[1, 3, 3, 3, 3, 3, 3, 3, 1] - 258;4720
5;40;40;10;0.25;0.15;6;0;[1, 3, 3, 3, 3, 3, 3, 3, 1] - 258;4933
6;40;40;10;0.25;0.15;6;0;[1, 3, 3, 3, 3, 3, 3, 3, 1] - 258;4471
7;40;40;10;0.25;0.15;6;0;[3, 1, 1, 1, 1, 3, 1, 1, 3] - 516;4571
8;40;40;10;0.25;0.15;6;0;[3, 1, 1, 1, 1, 3, 1, 1, 3] - 516;4704
9;40;40;10;0.25;0.15;6;0;[3, 1, 1, 1, 1, 3, 1, 1, 3] - 516;4586
10;40;40;10;0.25;0.15;6;0;[3, 1, 1, 1, 1, 3, 1, 1, 3] - 516;4299
11;40;40;10;0.25;0.15;6;0;[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4] - 0;4863
12;40;40;10;0.25;0.15;6;0;[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4] - 0;4649
13;40;40;10;0.25;0.15;6;0;[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4] - 0;4514
14;40;40;10;0.25;0.15;6;0;[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4] - 0;4654
15;40;40;10;0.25;0.15;6;0;[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4] - 0;4764
16;40;40;10;0.25;0.15;6;0;[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4] - 0;4697
17;40;40;10;0.25;0.15;6;0;[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4] - 0;4664
18;40;40;10;0.25;0.15;6;0;[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4] - 0;4828
19;40;40;10;0.25;0.15;6;0;[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4] - 0;4828
20;40;40;10;0.25;0.15;6;0;[3, 4, 3, 3, 4, 4, 3, 3, 4, 4, 4] - -5;4828
21;40;40;10;0.25;0.15;6;0;[3, 4, 3, 3, 4, 4, 3, 3, 4, 4, 4] - -5;4363
22;40;40;10;0.25;0.15;6;0;[3, 4, 3, 3, 4, 4, 3, 3, 4, 4, 4] - -5;4849
23;40;40;10;0.25;0.15;6;0;[3, 4, 3, 3, 4, 4, 3, 3, 4, 4, 4] - -5;4827
24;40;40;10;0.25;0.15;6;0;[3, 4, 3, 3, 4, 4, 3, 3, 4, 4, 4] - -5;4697
25;40;40;10;0.25;0.15;6;0;[3, 4, 3, 3, 4, 4, 3, 3, 4, 4, 4] - -5;4684
26;40;40;10;0.25;0.15;6;0;[3, 4, 3, 3, 4, 4, 3, 3, 4, 4, 4] - -5;4685
27;40;40;10;0.25;0.15;6;0;[3, 4, 3, 3, 4, 4, 3, 3, 4, 4, 4] - -5;5090
28;40;40;10;0.25;0.15;6;0;[3, 4, 3, 3, 4, 4, 3, 3, 4, 4, 4] - -5;5088
29;40;40;10;0.25;0.15;6;0;[3, 4, 3, 3, 4, 4, 3, 3, 4, 4, 4] - -5;4920
30;40;40;10;0.25;0.15;6;0;[3, 4, 3, 3, 4, 4, 3, 3, 4, 4, 4] - -5;4382
31;40;40;10;0.25;0.15;6;0;[3, 4, 3, 3, 4, 4, 3, 3, 4, 4, 4] - -5;4664
32;40;40;10;0.25;0.15;6;0;[3, 4, 3, 3, 4, 4, 3, 3, 4, 4, 4] - -5;4928
33;40;40;10;0.25;0.15;6;0;[3, 4, 3, 3, 4, 4, 3, 3, 4, 4, 4] - -5;4762
34;40;40;10;0.25;0.15;6;0;[4, 4, 3, 3, 3, 3, 4, 3, 4, 3, 3] - -5;4864
35;40;40;10;0.25;0.15;6;0;[4, 4, 3, 3, 3, 3, 4, 3, 4, 3, 3] - -5;4718
36;40;40;10;0.25;0.15;6;0;[4, 4, 3, 3, 3, 3, 4, 3, 4, 3, 3] - -5;4681
37;40;40;10;0.25;0.15;6;0;[4, 4, 3, 3, 3, 3, 4, 3, 4, 3, 3] - -5;4681
38;40;40;10;0.25;0.15;6;0;[4, 4, 3, 3, 3, 3, 4, 3, 4, 3, 3] - -5;4756
39;40;40;10;0.25;0.15;6;0;[4, 4, 3, 3, 3, 3, 4, 3, 4, 3, 3] - -5;4492
40;40;40;10;0.25;0.15;6;0;[4, 4, 3, 3, 3, 3, 4, 3, 4, 3, 3] - -5;4680
41;40;40;10;0.25;0.15;6;0;[4, 4, 3, 3, 3, 3, 4, 3, 4, 3, 3] - -5;4636
42;40;40;10;0.25;0.15;6;0;[4, 4, 3, 3, 3, 3, 4, 3, 4, 3, 3] - -5;4801
43;40;40;10;0.25;0.15;6;0;[4, 4, 3, 3, 3, 3, 4, 3, 4, 3, 3] - -5;4694
44;40;40;10;0.25;0.15;6;0;[4, 4, 3, 3, 3, 3, 4, 3, 4, 3, 3] - -5;5050
45;40;40;10;0.25;0.15;6;0;[4, 4, 3, 3, 3, 3, 4, 3, 4, 3, 3] - -5;5020
46;40;40;10;0.25;0.15;6;0;[4, 4, 3, 3, 3, 3, 4, 3, 4, 3, 3] - -5;4514
47;40;40;10;0.25;0.15;6;0;[4, 4, 3, 3, 3, 3, 4, 3, 4, 3, 3] - -5;4551
48;40;40;10;0.25;0.15;6;0;[4, 4, 3, 3, 3, 3, 4, 3, 4, 3, 3] - -5;4660
49;40;40;10;0.25;0.15;6;0;[4, 4, 3, 3, 3, 3, 4, 3, 4, 3, 3] - -5;4551
50;40;40;10;0.25;0.15;6;0;[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1] - 0;4902
51;40;40;10;0.25;0.15;6;0;[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1] - 0;4861
52;40;40;10;0.25;0.15;6;0;[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1] - 0;4914
53;40;40;10;0.25;0.15;6;0;[3, 3, 4, 3, 4, 3, 3, 4, 3, 4, 3] - -8;4826
54;40;40;10;0.25;0.15;6;0;[3, 3, 4, 3, 4, 3, 3, 4, 3, 4, 3] - -8;4529
55;40;40;10;0.25;0.15;6;0;[3, 3, 4, 3, 4, 3, 3, 4, 3, 4, 3] - -8;4619
56;40;40;10;0.25;0.15;6;0;[3, 3, 4, 3, 4, 3, 3, 4, 3, 4, 3] - -8;4723
57;40;40;10;0.25;0.15;6;0;[3, 3, 4, 3, 4, 3, 3, 4, 3, 4, 3] - -8;4484
58;40;40;10;0.25;0.15;6;0;[3, 3, 4, 3, 4, 3, 3, 4, 3, 4, 3] - -8;4732
59;40;40;10;0.25;0.15;6;0;[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4] - 0;5598
60;40;40;10;0.25;0.15;6;0;[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4] - 0;4968
61;40;40;10;0.25;0.15;6;0;[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4] - 0;4734
62;40;40;10;0.25;0.15;6;0;[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4] - 0;4734
63;40;40;10;0.25;0.15;6;0;[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4] - 0;4650
64;40;40;10;0.25;0.15;6;0;[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4] - 0;4501
65;40;40;10;0.25;0.15;6;0;[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4] - 0;4905
66;40;40;10;0.25;0.15;6;0;[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2] - 0;4917
67;40;40;10;0.25;0.15;6;0;[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2] - 0;4725
68;40;40;10;0.25;0.15;6;0;[1, 2, 1, 1, 1, 1, 2, 2, 2, 1] - 410;4863
69;40;40;10;0.25;0.15;6;0;[1, 2, 1, 1, 1, 1, 2, 2, 2, 1] - 410;4871
70;40;40;10;0.25;0.15;6;0;[1, 2, 1, 1, 1, 1, 2, 2, 2, 1] - 410;4871
71;40;40;10;0.25;0.15;6;0;[2, 1, 2, 2, 1, 2, 2, 2, 1, 1] - 409;4995
72;40;40;10;0.25;0.15;6;0;[2, 1, 2, 2, 1, 2, 2, 2, 1, 1] - 409;4706
73;40;40;10;0.25;0.15;6;0;[2, 2, 2, 1, 1, 2, 2, 1, 1, 1] - 204;4454
74;40;40;10;0.25;0.15;6;0;[2, 2, 2, 2, 2, 2, 2, 2, 2, 2] - 0;4463
75;40;40;10;0.25;0.15;6;0;[2, 2, 2, 2, 2, 2, 2, 2, 2, 2] - 0;4701
76;40;40;10;0.25;0.15;6;0;[2, 2, 2, 2, 2, 2, 2, 2, 2, 2] - 0;4725
77;40;40;10;0.25;0.15;6;0;[2, 2, 2, 2, 2, 2, 2, 2, 2, 2] - 0;4651
78;40;40;10;0.25;0.15;6;0;[2, 2, 2, 2, 2, 2, 2, 2, 2, 2] - 0;4795
79;40;40;10;0.25;0.15;6;0;[2, 2, 2, 2, 2, 2, 2, 2, 2, 2] - 0;5063
80;40;40;10;0.25;0.15;6;0;[2, 2, 2, 2, 2, 2, 2, 2, 2, 2] - 0;4382
81;40;40;10;0.25;0.15;6;0;[2, 2, 2, 2, 2, 2, 2, 2, 2, 2] - 0;4733
82;40;40;10;0.25;0.15;6;0;[2, 2, 2, 2, 2, 2, 2, 2, 2, 2] - 0;4733
83;40;40;10;0.25;0.15;6;0;[2, 2, 2, 2, 2, 2, 2, 2, 2, 2] - 0;4646
84;40;40;10;0.25;0.15;6;0;[2, 2, 2, 2, 2, 2, 2, 2, 2, 2] - 0;5354
85;40;40;10;0.25;0.15;6;0;[2, 2, 2, 2, 2, 2, 2, 2, 2, 2] - 0;4725
86;40;40;10;0.25;0.15;6;0;[2, 2, 2, 2, 2, 2, 2, 2, 2, 2] - 0;4844
87;40;40;10;0.25;0.15;6;0;[2, 2, 2, 2, 2, 2, 2, 2, 2, 2] - 0;4696
88;40;40;10;0.25;0.15;6;0;[2, 2, 2, 2, 2, 2, 2, 2, 2, 2] - 0;4779
89;40;40;10;0.25;0.15;6;0;[1, 1, 1, 1, 1, 1, 1, 1, 1, 1] - 0;5012
90;40;40;10;0.25;0.15;6;0;[1, 1, 1, 1, 1, 1, 1, 1, 1, 1] - 0;4727
91;40;40;10;0.25;0.15;6;0;[1, 1, 1, 1, 1, 1, 1, 1, 1, 1] - 0;4883
92;40;40;10;0.25;0.15;6;0;[1, 1, 1, 1, 1, 1, 1, 1, 1, 1] - 0;4916
93;40;40;10;0.25;0.15;6;0;[1, 1, 1, 1, 1, 1, 1, 1, 1, 1] - 0;4626
94;40;40;10;0.25;0.15;6;0;[1, 1, 1, 1, 1, 1, 1, 1, 1, 1] - 0;4544
95;40;40;10;0.25;0.15;6;0;[1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2] - 206;4798
96;40;40;10;0.25;0.15;6;0;[1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2] - 206;4751
97;40;40;10;0.25;0.15;6;0;[1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2] - 206;4664
98;40;40;10;0.25;0.15;6;0;[1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2] - 206;4435
99;40;40;10;0.25;0.15;6;0;[1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2] - 206;4665
100;40;40;10;0.25;0.15;6;0;[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2] - 0;4880
101;40;40;10;0.25;0.15;6;0;[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2] - 0;4567
102;40;40;10;0.25;0.15;6;0;[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2] - 0;5034
103;40;40;10;0.25;0.15;6;0;[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2] - 0;4908
