geracao; tamanhoAntesOP; tamanhoDepoisOP; quantidadeCruzados; taxaCruzamento; taxaMutacao; NumElitismo; melhor; mediana;
1; 26; 23; 6; 0.2; 0.3; 9; 18; [1, 2, 4, 10, 20] - 1163; 1814;
2; 23; 22; 4; 0.2; 0.3; 9; 14; [1, 4, 10, 20] - 1086; 1720;
3; 22; 22; 4; 0.2; 0.3; 8; 12; [1, 4, 10, 20] - 1086; 1720;
4; 22; 23; 4; 0.2; 0.3; 8; 11; [1, 4, 10, 20] - 1086; 1720;
5; 23; 23; 4; 0.2; 0.3; 8; 12; [1, 4, 10, 20] - 1086; 1660;
6; 23; 21; 4; 0.2; 0.3; 8; 14; [1, 4, 10, 20] - 1086; 1612;
7; 21; 23; 4; 0.2; 0.3; 7; 9; [1, 4, 10, 20] - 1086; 1660;
8; 23; 23; 4; 0.2; 0.3; 8; 12; [1, 4, 10, 20] - 1086; 1660;
9; 23; 23; 4; 0.2; 0.3; 9; 13; [1, 4, 10, 20] - 1086; 1660;
10; 23; 22; 4; 0.2; 0.3; 8; 13; [1, 4, 10, 20] - 1086; 1660;

