geracao; tamanhoAntesOP; tamanhoDepoisOP; quantidadeCruzados; taxaCruzamento; taxaMutacao; Nummutacao; NumElitismo; melhor; mediana;
1; 40; 28; 8; 0.2; 0.15; 8; 28; [1, 2, 4, 10, 14, 15, 20] - 31; 47;
2; 28; 20; 6; 0.2; 0.15; 6; 20; [1, 2, 4, 11, 14, 15, 20] - 34; 48;
3; 20; 18; 12; 0.2; 0.15; 5; 19; [1, 3, 5, 10, 14, 15, 20] - 29; 54;
4; 18; 16; 10; 0.6; 0.15; 5; 17; [1, 3, 5, 10, 14, 15, 20] - 29; 49;
5; 16; 15; 10; 0.6; 0.15; 4; 15; [1, 3, 5, 10, 14, 15, 20] - 29; 43;
6; 15; 14; 10; 0.6; 0.15; 4; 15; [1, 3, 8, 10, 14, 15, 20] - 32; 48;
7; 14; 13; 8; 0.6; 0.15; 4; 13; [1, 2, 5, 10, 14, 15, 20] - 29; 44;
8; 13; 12; 8; 0.6; 0.15; 4; 13; [1, 2, 5, 10, 14, 15, 20] - 29; 41;
9; 12; 11; 8; 0.6; 0.15; 3; 12; [1, 2, 5, 10, 14, 15, 20] - 29; 41;
10; 11; 10; 6; 0.6; 0.15; 3; 10; [1, 3, 5, 12, 13, 15, 20] - 30; 51;

