geracao; tamanhoAntesOP; tamanhoDepoisOP; quantidadeCruzados; taxaCruzamento; taxaMutacao; Nummutacao; NumElitismo; melhor; mediana;
1; 40; 31; 8; 0.2; 0.3; 15; 32; [1, 4, 10, 11, 21, 23, 33, 47, 49, 58, 62, 70] - 3969; 5065;
2; 31; 24; 6; 0.2; 0.3; 12; 25; [1, 2, 3, 23, 33, 47, 49, 58, 62, 70] - 3850; 4874;
3; 24; 18; 4; 0.2; 0.3; 9; 19; [1, 3, 13, 22, 23, 25, 26, 33, 49, 58, 62, 70] - 4037; 5013;
4; 18; 18; 10; 0.6; 0.3; 9; 19; [1, 4, 11, 21, 23, 25, 33, 49, 58, 62, 70] - 3949; 5013;
5; 18; 18; 10; 0.6; 0.3; 9; 19; [1, 3, 12, 14, 25, 33, 46, 49, 58, 62, 70] - 4065; 5255;
6; 18; 18; 10; 0.6; 0.3; 9; 19; [1, 3, 12, 13, 14, 26, 33, 47, 55, 57, 70] - 3982; 5130;
7; 18; 18; 10; 0.6; 0.3; 9; 19; [1, 3, 12, 14, 25, 33, 46, 49, 58, 62, 70] - 4065; 5130;
8; 18; 18; 10; 0.6; 0.3; 9; 19; [1, 2, 9, 13, 22, 25, 33, 46, 49, 58, 62, 70] - 3983; 5130;
9; 18; 18; 10; 0.6; 0.3; 9; 19; [1, 2, 9, 21, 23, 25, 33, 46, 49, 58, 62, 70] - 4117; 5116;
10; 18; 18; 10; 0.6; 0.3; 9; 19; [1, 3, 12, 14, 25, 26, 33, 47, 55, 57, 70] - 3869; 5116;

