geracao; tamanhoAntesOP; tamanhoDepoisOP; quantidadeCruzados; taxaCruzamento; taxaMutacao; NumElitismo; melhor; media
1; 27; 23; 6; 0.2; ; 0.3; 9; 19; [1, 4, 10, 20] - 10861660
2; 23; 24; 4; 0.2; ; 0.3; 9; 12; [1, 4, 10, 20] - 10861711
3; 24; 22; 4; 0.2; ; 0.3; 9; 15; [1, 4, 10, 20] - 10861660
4; 22; 22; 4; 0.2; ; 0.3; 8; 12; [1, 4, 10, 20] - 10861660
5; 22; 23; 4; 0.2; ; 0.3; 8; 11; [1, 4, 10, 20] - 10861612
6; 23; 23; 4; 0.2; ; 0.3; 9; 13; [1, 4, 10, 20] - 10861612
7; 23; 24; 4; 0.2; ; 0.3; 9; 12; [1, 4, 10, 20] - 10861660
8; 24; 24; 4; 0.2; ; 0.3; 9; 13; [1, 4, 10, 20] - 10861660
9; 24; 24; 4; 0.2; ; 0.3; 9; 13; [1, 4, 10, 20] - 10861660
10; 24; 24; 4; 0.2; ; 0.3; 9; 13; [1, 4, 10, 20] - 10861660

