geracao; tamanhoAntesOP; tamanhoDepoisOP; quantidadeCruzados; taxaCruzamento; taxaMutacao; Nummutacao; NumElitismo; melhor; mediana;
1; 40; 33; 8; 0.2; 0.15; 9; 32; [1, 3, 12, 22, 25, 33, 47, 55, 57, 70] - 3504; 4746;
2; 33; 27; 6; 0.2; 0.15; 7; 25; [1, 3, 12, 22, 25, 33, 47, 55, 57, 70] - 3504; 4815;
3; 27; 25; 6; 0.2; 0.15; 6; 20; [1, 3, 12, 22, 25, 33, 47, 55, 57, 70] - 3504; 4746;
4; 25; 27; 6; 0.2; 0.15; 6; 16; [1, 3, 12, 22, 25, 33, 47, 55, 57, 70] - 3504; 4395;
5; 27; 26; 6; 0.2; 0.15; 6; 17; [1, 3, 12, 22, 25, 33, 47, 55, 57, 70] - 3504; 3590;
6; 26; 21; 6; 0.2; 0.15; 6; 21; [1, 3, 12, 22, 25, 33, 47, 55, 57, 70] - 3504; 3504;
7; 21; 16; 4; 0.2; 0.15; 5; 16; [1, 3, 23, 33, 47, 55, 57, 70] - 3429; 3504;
8; 16; 18; 10; 0.6; 0.15; 5; 19; [1, 3, 23, 33, 47, 55, 57, 70] - 3429; 3504;
9; 18; 22; 10; 0.6; 0.15; 6; 22; [1, 3, 23, 33, 47, 55, 57, 70] - 3429; 3504;
10; 22; 15; 4; 0.2; 0.15; 4; 15; [1, 3, 23, 33, 47, 55, 57, 70] - 3429; 3504;
11; 15; 17; 10; 0.6; 0.15; 5; 17; [1, 3, 23, 33, 47, 55, 57, 70] - 3429; 3429;
12; 17; 17; 10; 0.6; 0.15; 5; 17; [1, 3, 23, 33, 47, 55, 57, 70] - 3429; 3429;
13; 17; 16; 10; 0.6; 0.15; 5; 16; [1, 3, 23, 33, 47, 55, 57, 70] - 3429; 3429;
14; 16; 15; 10; 0.6; 0.15; 4; 15; [1, 3, 23, 33, 47, 55, 57, 70] - 3429; 3429;
15; 15; 14; 10; 0.6; 0.15; 4; 15; [1, 3, 23, 33, 47, 55, 57, 70] - 3429; 3429;
16; 14; 13; 8; 0.6; 0.15; 4; 13; [1, 3, 23, 33, 47, 55, 57, 70] - 3429; 3429;
17; 13; 12; 8; 0.6; 0.15; 4; 13; [1, 3, 23, 33, 47, 55, 57, 70] - 3429; 3429;
18; 12; 13; 8; 0.6; 0.15; 4; 13; [1, 3, 23, 33, 47, 55, 57, 70] - 3429; 3429;
19; 13; 12; 8; 0.6; 0.15; 4; 13; [1, 3, 23, 33, 47, 55, 57, 70] - 3429; 3429;
20; 12; 13; 8; 0.6; 0.15; 4; 13; [1, 3, 23, 33, 47, 55, 57, 70] - 3429; 3429;
21; 13; 13; 8; 0.6; 0.15; 4; 14; [1, 3, 23, 33, 47, 55, 57, 70] - 3429; 3429;
22; 13; 14; 8; 0.6; 0.15; 4; 15; [1, 3, 23, 33, 47, 55, 57, 70] - 3429; 3429;
23; 14; 13; 8; 0.6; 0.15; 4; 13; [1, 3, 23, 33, 47, 55, 57, 70] - 3429; 3429;
24; 13; 12; 8; 0.6; 0.15; 4; 13; [1, 3, 23, 33, 47, 55, 57, 70] - 3429; 3429;
25; 12; 11; 8; 0.6; 0.15; 3; 12; [1, 3, 23, 33, 47, 55, 57, 70] - 3429; 3429;
26; 11; 10; 6; 0.6; 0.15; 3; 10; [1, 3, 23, 33, 47, 55, 57, 70] - 3429; 3429;
