geracao; tamanhoAntesOP; tamanhoDepoisOP; quantidadeCruzados; taxaCruzamento; taxaMutacao; Nummutacao; NumElitismo; melhor; mediana;
1; 40; 34; 8; 0.2; 0.15; 8; 22; [1, 3, 5, 6, 22, 25, 33, 49, 58, 62, 70] - 3590; 4900;
2; 34; 25; 6; 0.2; 0.15; 6; 21; [1, 3, 5, 6, 22, 25, 33, 49, 58, 62, 70] - 3590; 4379;
3; 25; 21; 6; 0.2; 0.15; 5; 15; [1, 3, 5, 6, 22, 25, 33, 49, 58, 62, 70] - 3590; 4421;
4; 21; 19; 4; 0.2; 0.15; 4; 10; [1, 3, 5, 6, 22, 25, 33, 49, 58, 62, 70] - 3590; 4185;
5; 19; 22; 12; 0.6; 0.15; 5; 14; [1, 3, 5, 6, 22, 25, 33, 49, 58, 62, 70] - 3590; 4185;
6; 22; 17; 4; 0.2; 0.15; 4; 13; [1, 3, 5, 6, 22, 25, 33, 49, 58, 62, 70] - 3590; 4155;
7; 17; 19; 10; 0.6; 0.15; 5; 13; [1, 3, 5, 6, 22, 25, 33, 49, 58, 62, 70] - 3590; 4141;
8; 19; 21; 12; 0.6; 0.15; 5; 15; [1, 3, 5, 6, 22, 25, 33, 49, 58, 62, 70] - 3590; 4282;
9; 21; 17; 4; 0.2; 0.15; 4; 12; [1, 3, 5, 6, 22, 25, 33, 49, 58, 62, 70] - 3590; 4305;
10; 17; 20; 10; 0.6; 0.15; 5; 12; [1, 3, 5, 6, 22, 25, 33, 49, 58, 62, 70] - 3590; 4336;

