geracao; tamanhoAntesOP;tamanhoDepoisOP;quantidadeCruzados;taxaCruzamento;taxaMutacao;Nummutacao;NumElitismo;melhor;mediana
1;40;40;10;0.6;0.15;6;0;[1, 2, 9, 21, 22, 33, 49, 58, 62, 70] - 3656;4942
2;40;40;10;0.6;0.15;6;0;[1, 2, 9, 21, 22, 33, 49, 58, 62, 70] - 3656;4638
3;40;40;10;0.6;0.15;6;0;[1, 2, 9, 21, 22, 33, 49, 58, 62, 70] - 3656;4599
4;40;40;10;0.6;0.15;6;0;[1, 2, 9, 21, 22, 33, 49, 58, 62, 70] - 3656;4163
5;40;40;10;0.6;0.15;6;0;[1, 2, 9, 21, 22, 33, 49, 58, 62, 70] - 3656;4459
6;40;40;10;0.6;0.15;6;0;[1, 3, 23, 25, 33, 49, 58, 62, 70] - 3619;4520
7;40;40;10;0.6;0.15;6;0;[1, 3, 12, 22, 33, 49, 58, 62, 70] - 3511;4360
8;40;40;10;0.6;0.15;6;0;[1, 3, 12, 22, 33, 49, 58, 62, 70] - 3511;4408
9;40;40;10;0.6;0.15;6;0;[1, 3, 12, 22, 33, 49, 58, 62, 70] - 3511;4503
10;40;40;10;0.6;0.15;6;0;[1, 3, 12, 22, 33, 49, 58, 62, 70] - 3511;4936
11;40;40;10;0.6;0.15;6;0;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;4483
12;40;40;10;0.6;0.15;6;0;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;4456
13;40;40;10;0.6;0.15;6;0;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;4378
14;40;40;10;0.6;0.15;6;0;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;4393
15;40;40;10;0.6;0.15;6;0;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;4258
16;40;40;10;0.6;0.15;6;0;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;4592
17;40;40;10;0.6;0.15;6;0;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;4726
18;40;40;10;0.6;0.15;6;0;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;4388
