geracao; tamanhoAntesOP; tamanhoDepoisOP; quantidadeCruzados; taxaCruzamento; taxaMutacao; Nummutacao; NumElitismo; melhor; media
1; 27; 23; 6; 0.2; 0.3; 9; 19; [1, 4, 10, 20] - 1086; 1832;
2; 23; 23; 4; 0.2; 0.3; 8; 12; [1, 4, 10, 20] - 1086; 1832;
3; 23; 20; 4; 0.2; 0.3; 8; 15; [1, 4, 10, 20] - 1086; 1814;
4; 20; 21; 12; 0.2; 0.3; 8; 19; [1, 4, 10, 20] - 1086; 1720;
5; 21; 22; 4; 0.2; 0.3; 8; 11; [1, 4, 10, 20] - 1086; 1814;
6; 22; 23; 4; 0.2; 0.3; 8; 11; [1, 4, 10, 20] - 1086; 1689;
7; 23; 23; 4; 0.2; 0.3; 8; 12; [1, 4, 10, 20] - 1086; 1619;
8; 23; 22; 4; 0.2; 0.3; 8; 13; [1, 4, 10, 20] - 1086; 1619;
9; 22; 21; 4; 0.2; 0.3; 8; 13; [1, 4, 10, 20] - 1086; 1587;
10; 21; 23; 4; 0.2; 0.3; 8; 10; [1, 4, 10, 20] - 1086; 1619;

