geracao; tamanhoAntesOP;tamanhoDepoisOP;quantidadeCruzados;taxaCruzamento;taxaMutacao;Nummutacao;NumElitismo;melhor;mediana
1;40;32;8;0.2;0.15;9;31;[1, 2, 9, 21, 22, 25, 33, 41, 45, 56, 63, 70] - 3923;4999
2;32;28;6;0.2;0.15;7;23;[1, 3, 13, 22, 33, 41, 45, 56, 63, 70] - 3853;4928
3;28;22;6;0.2;0.15;6;22;[1, 3, 13, 22, 33, 41, 45, 56, 63, 70] - 3853;4828
4;22;16;4;0.2;0.15;5;17;[1, 3, 13, 22, 33, 41, 45, 56, 63, 70] - 3853;4828
5;16;18;10;0.6;0.15;5;19;[1, 4, 10, 11, 21, 23, 33, 47, 49, 58, 62, 70] - 3969;4758
6;18;18;10;0.6;0.15;5;19;[1, 4, 10, 11, 21, 23, 33, 47, 49, 58, 62, 70] - 3969;4818
7;18;21;10;0.6;0.15;6;21;[1, 4, 11, 21, 22, 23, 33, 47, 55, 58, 62, 70] - 4038;4740
8;21;17;4;0.2;0.15;5;17;[1, 4, 11, 21, 22, 23, 33, 47, 55, 58, 62, 70] - 4038;4704
9;17;20;10;0.6;0.15;6;21;[1, 4, 11, 21, 22, 23, 33, 47, 55, 58, 62, 70] - 4038;4787
10;20;23;12;0.2;0.15;6;23;[1, 4, 11, 21, 31, 33, 49, 58, 62, 70] - 3859;4929
11;23;17;4;0.2;0.15;5;17;[1, 4, 11, 21, 31, 33, 49, 58, 62, 70] - 3859;4929
12;17;22;10;0.6;0.15;6;19;[1, 4, 11, 21, 31, 33, 49, 58, 62, 70] - 3859;5204
13;22;20;4;0.2;0.15;5;15;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;4905
14;20;28;12;0.2;0.15;7;23;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;4557
15;28;26;6;0.2;0.15;6;20;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;4557
16;26;26;6;0.2;0.15;6;18;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;4460
17;26;26;6;0.2;0.15;6;18;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;4460
18;26;25;6;0.2;0.15;6;19;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;4153
19;25;26;6;0.2;0.15;6;17;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;4153
20;26;27;6;0.2;0.15;6;15;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;3829
21;27;28;6;0.2;0.15;6;15;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;3871
22;28;29;6;0.2;0.15;6;17;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;3871
23;29;31;6;0.2;0.15;7;17;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;3738
24;31;29;6;0.2;0.15;6;14;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;3457
25;29;32;6;0.2;0.15;7;16;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;3963
26;32;33;6;0.2;0.15;7;16;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;3457
27;33;35;6;0.2;0.15;7;17;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;3457
28;35;39;8;0.2;0.15;8;18;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;3457
29;39;41;8;0.2;0.15;8;18;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;3457
30;41;43;8;0.2;0.15;8;18;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;3457
31;43;41;8;0.2;0.15;8;20;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;3457
32;41;43;8;0.2;0.15;9;23;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;3457
33;43;43;8;0.2;0.15;9;21;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;3457
34;43;46;8;0.2;0.15;9;22;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;3457
35;46;46;10;0.2;0.15;9;21;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;3457
36;46;47;10;0.2;0.15;9;20;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;3457
37;47;40;10;0.2;0.15;10;31;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;3987
38;40;43;8;0.2;0.15;9;22;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;3457
39;43;44;8;0.2;0.15;9;22;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;3457
40;44;44;8;0.2;0.15;9;21;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;3457
41;44;49;8;0.2;0.15;9;20;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;3457
42;49;47;10;0.2;0.15;9;21;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;3457
43;47;48;10;0.2;0.15;9;20;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;3457
44;48;51;10;0.2;0.15;10;21;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;3457
45;51;55;10;0.2;0.15;11;23;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;3457
46;55;57;12;0.2;0.15;11;25;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;3457
47;57;55;12;0.2;0.15;11;27;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;3457
48;55;55;12;0.2;0.15;11;25;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;3457
49;55;55;12;0.2;0.15;11;25;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;3457
50;55;49;12;0.2;0.15;11;31;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;3457
51;49;46;10;0.2;0.15;10;27;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;3794
52;46;49;10;0.2;0.15;10;25;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;3661
53;49;51;10;0.2;0.15;10;24;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;3457
54;51;53;10;0.2;0.15;11;25;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;3457
55;53;53;10;0.2;0.15;11;25;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;3457
56;53;54;10;0.2;0.15;11;26;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;3457
57;54;52;10;0.2;0.15;10;24;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;3457
58;52;50;10;0.2;0.15;10;22;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;3457
59;50;44;10;0.2;0.15;10;28;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;3457
60;44;44;8;0.2;0.15;9;21;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;3457
61;44;45;8;0.2;0.15;9;20;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;3457
62;45;45;10;0.2;0.15;10;26;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;3571
63;45;41;10;0.2;0.15;10;32;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;4127
64;41;39;8;0.2;0.15;8;22;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;4127
65;39;40;8;0.2;0.15;8;21;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;3949
66;40;42;8;0.2;0.15;9;21;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;3457
67;42;45;8;0.2;0.15;9;22;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;3457
68;45;47;10;0.2;0.15;9;21;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;3520
69;47;44;10;0.2;0.15;9;22;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;3457
70;44;42;8;0.2;0.15;9;23;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;3457
71;42;39;8;0.2;0.15;9;26;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;3683
72;39;39;8;0.2;0.15;8;22;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;3683
73;39;40;8;0.2;0.15;8;21;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;3457
74;40;42;8;0.2;0.15;9;21;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;3457
75;42;40;8;0.2;0.15;9;25;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;3457
76;40;40;8;0.2;0.15;8;20;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;3457
77;40;44;8;0.2;0.15;9;21;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;3457
78;44;39;8;0.2;0.15;9;26;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;3858
79;39;40;8;0.2;0.15;8;21;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;3946
80;40;40;8;0.2;0.15;8;20;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;3841
81;40;42;8;0.2;0.15;9;23;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;4034
82;42;43;8;0.2;0.15;9;22;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;3537
83;43;45;8;0.2;0.15;9;21;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;3457
84;45;44;10;0.2;0.15;9;20;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;3457
