geracao; tamanhoAntesOP;tamanhoDepoisOP;quantidadeCruzados;taxaCruzamento;taxaMutacao;Nummutacao;NumElitismo;melhor;mediana
1;20;28;20;0.6;0.15;15;0;[1, 2, 9, 13, 40, 41, 45, 57, 70] - 3733;3938
2;28;28;20;0.6;0.15;15;0;[1, 2, 9, 13, 40, 41, 45, 57, 70] - 3733;3733
3;28;25;20;0.6;0.15;15;0;[1, 2, 9, 13, 40, 41, 45, 57, 70] - 3733;3733
4;25;25;20;0.6;0.15;15;0;[1, 2, 9, 13, 40, 41, 45, 57, 70] - 3733;3733
5;25;25;20;0.6;0.15;15;0;[1, 2, 9, 13, 40, 41, 45, 57, 70] - 3733;3733
6;25;25;20;0.6;0.15;15;0;[1, 2, 9, 13, 40, 41, 45, 57, 70] - 3733;3733
7;25;25;20;0.6;0.15;15;0;[1, 2, 9, 13, 40, 41, 45, 57, 70] - 3733;3733
8;25;25;20;0.6;0.15;15;0;[1, 2, 9, 13, 40, 41, 45, 57, 70] - 3733;3733
9;25;25;20;0.6;0.15;15;0;[1, 2, 9, 13, 40, 41, 45, 57, 70] - 3733;3733
10;25;25;20;0.6;0.15;15;0;[1, 2, 9, 13, 40, 41, 45, 57, 70] - 3733;3733
11;25;25;20;0.6;0.15;15;0;[1, 2, 9, 13, 40, 41, 45, 57, 70] - 3733;3733
12;25;25;20;0.6;0.15;15;0;[1, 2, 9, 13, 40, 41, 45, 57, 70] - 3733;3733
13;25;25;20;0.6;0.15;15;0;[1, 2, 9, 13, 40, 41, 45, 57, 70] - 3733;3733
14;25;25;20;0.6;0.15;15;0;[1, 2, 9, 13, 40, 41, 45, 57, 70] - 3733;3733
15;25;25;20;0.6;0.15;15;0;[1, 2, 9, 13, 40, 41, 45, 57, 70] - 3733;3733
16;25;25;20;0.6;0.15;15;0;[1, 2, 9, 13, 40, 41, 45, 57, 70] - 3733;3733
17;25;25;20;0.6;0.15;15;0;[1, 2, 9, 13, 40, 41, 45, 57, 70] - 3733;3733
18;25;25;20;0.6;0.15;15;0;[1, 2, 9, 13, 40, 41, 45, 57, 70] - 3733;3733
19;25;25;20;0.6;0.15;15;0;[1, 2, 9, 13, 40, 41, 45, 57, 70] - 3733;3733
20;25;25;20;0.6;0.15;15;0;[1, 2, 9, 13, 40, 41, 45, 57, 70] - 3733;3733
21;25;25;20;0.6;0.15;15;0;[1, 2, 9, 13, 40, 41, 45, 57, 70] - 3733;3733
22;25;25;20;0.6;0.15;15;0;[1, 2, 9, 13, 40, 41, 45, 57, 70] - 3733;3733
23;25;25;20;0.6;0.15;15;0;[1, 2, 9, 13, 40, 41, 45, 57, 70] - 3733;3733
24;25;25;20;0.6;0.15;15;0;[1, 2, 9, 13, 40, 41, 45, 57, 70] - 3733;3733
25;25;25;20;0.6;0.15;15;0;[1, 2, 9, 13, 40, 41, 45, 57, 70] - 3733;3733
26;25;25;20;0.6;0.15;15;0;[1, 2, 9, 13, 40, 41, 45, 57, 70] - 3733;3733
27;25;25;20;0.6;0.15;15;0;[1, 2, 9, 13, 40, 41, 45, 57, 70] - 3733;3733
28;25;25;20;0.6;0.15;15;0;[1, 2, 9, 13, 40, 41, 45, 57, 70] - 3733;3733
29;25;25;20;0.6;0.15;15;0;[1, 2, 9, 13, 40, 41, 45, 57, 70] - 3733;3733
30;25;25;20;0.6;0.15;15;0;[1, 2, 9, 13, 40, 41, 45, 57, 70] - 3733;3733
31;25;25;20;0.6;0.15;15;0;[1, 2, 9, 13, 40, 41, 45, 57, 70] - 3733;3733
32;25;25;20;0.6;0.15;15;0;[1, 2, 9, 13, 40, 41, 45, 57, 70] - 3733;3733
33;25;25;20;0.6;0.15;15;0;[1, 2, 9, 13, 40, 41, 45, 57, 70] - 3733;3733
34;25;25;20;0.6;0.15;15;0;[1, 2, 9, 13, 40, 41, 45, 57, 70] - 3733;3733
35;25;25;20;0.6;0.15;15;0;[1, 2, 9, 13, 40, 41, 45, 57, 70] - 3733;3733
36;25;25;20;0.6;0.15;15;0;[1, 2, 9, 13, 40, 41, 45, 57, 70] - 3733;3733
37;25;25;20;0.6;0.15;15;0;[1, 2, 9, 13, 40, 41, 45, 57, 70] - 3733;3733
