geracao; tamanhoAntesOP;tamanhoDepoisOP;quantidadeCruzados;taxaCruzamento;taxaMutacao;Nummutacao;NumElitismo;melhor;mediana
1;20;20;5;0.6;0.15;3;0;[1, 3, 13, 40, 44, 56, 63, 70] - 3731;4615
2;20;20;5;0.6;0.15;3;0;[1, 3, 13, 40, 44, 56, 63, 70] - 3731;4382
3;20;20;5;0.6;0.15;3;0;[1, 2, 3, 12, 22, 33, 49, 58, 62, 70] - 3644;4307
4;20;20;5;0.6;0.15;3;0;[1, 2, 3, 12, 22, 33, 49, 58, 62, 70] - 3644;4669
5;20;20;5;0.6;0.15;3;0;[1, 2, 3, 12, 22, 33, 49, 58, 62, 70] - 3644;5313
6;20;20;5;0.6;0.15;3;0;[1, 2, 3, 12, 22, 33, 49, 58, 62, 70] - 3644;4813
7;20;20;5;0.6;0.15;3;0;[1, 2, 3, 12, 22, 33, 49, 58, 62, 70] - 3644;4912
8;20;20;5;0.6;0.15;3;0;[1, 2, 3, 12, 22, 33, 49, 58, 62, 70] - 3644;4658
9;20;20;5;0.6;0.15;3;0;[1, 2, 3, 12, 22, 33, 49, 58, 62, 70] - 3644;4550
10;20;20;5;0.6;0.15;3;0;[1, 2, 3, 12, 22, 33, 49, 58, 62, 70] - 3644;4403
11;20;20;5;0.6;0.15;3;0;[1, 2, 3, 12, 22, 33, 49, 58, 62, 70] - 3644;4520
12;20;20;5;0.6;0.15;3;0;[1, 2, 3, 12, 22, 33, 49, 58, 62, 70] - 3644;4272
13;20;20;5;0.6;0.15;3;0;[1, 2, 3, 12, 22, 33, 49, 58, 62, 70] - 3644;4315
14;20;20;5;0.6;0.15;3;0;[1, 2, 3, 12, 22, 33, 49, 58, 62, 70] - 3644;4554
15;20;20;5;0.6;0.15;3;0;[1, 2, 3, 12, 22, 33, 49, 58, 62, 70] - 3644;5209
16;20;20;5;0.6;0.15;3;0;[1, 3, 5, 12, 13, 23, 33, 49, 58, 62, 70] - 3579;4399
17;20;20;5;0.6;0.15;3;0;[1, 3, 5, 12, 13, 23, 33, 49, 58, 62, 70] - 3579;4881
18;20;20;5;0.6;0.15;3;0;[1, 3, 5, 12, 13, 23, 33, 49, 58, 62, 70] - 3579;4881
19;20;20;5;0.6;0.15;3;0;[1, 3, 5, 12, 13, 23, 33, 49, 58, 62, 70] - 3579;4783
20;20;20;5;0.6;0.15;3;0;[1, 3, 5, 12, 13, 23, 33, 49, 58, 62, 70] - 3579;4603
21;20;20;5;0.6;0.15;3;0;[1, 3, 5, 12, 13, 23, 33, 49, 58, 62, 70] - 3579;4520
22;20;20;5;0.6;0.15;3;0;[1, 3, 5, 12, 13, 23, 33, 49, 58, 62, 70] - 3579;4570
23;20;20;5;0.6;0.15;3;0;[1, 3, 5, 12, 13, 23, 33, 49, 58, 62, 70] - 3579;4788
24;20;20;5;0.6;0.15;3;0;[1, 3, 5, 12, 13, 23, 33, 49, 58, 62, 70] - 3579;4528
25;20;20;5;0.6;0.15;3;0;[1, 3, 5, 12, 13, 23, 33, 49, 58, 62, 70] - 3579;4704
26;20;20;5;0.6;0.15;3;0;[1, 3, 5, 12, 13, 23, 33, 49, 58, 62, 70] - 3579;4819
27;20;20;5;0.6;0.15;3;0;[1, 3, 5, 12, 13, 23, 33, 49, 58, 62, 70] - 3579;5197
28;20;20;5;0.6;0.15;3;0;[1, 3, 5, 12, 13, 23, 33, 49, 58, 62, 70] - 3579;5049
