geracao; tamanhoAntesOP; tamanhoDepoisOP; quantidadeCruzados; taxaCruzamento; NumdoisPontos; NumumPonto; NumOutro; NãoCruzados; taxaMutacao; SerMutado; Nummutacao; NumElitismo; media
1; 20; 18; 10; 0.1; 3; 0; 2; 0; 0.03; 0; 0; 12;42
2; 18; 16; 9; 0.5; 1; 0; 3; 0; 0.03; 0; 0; 11;39
3; 16; 18; 8; 0.5; 1; 0; 3; 0; 0.03; 0; 0; 6;38
4; 18; 20; 9; 0.5; 4; 0; 0; 0; 0.03; 0; 0; 7;37
5; 20; 24; 10; 0.1; 0; 0; 5; 0; 0.03; 0; 0; 6;36
6; 24; 15; 2; 0.1; 1; 0; 0; 0; 0.03; 0; 0; 11;34
7; 15; 17; 7; 0.5; 1; 0; 2; 0; 0.03; 0; 0; 5;34
8; 17; 19; 8; 0.5; 2; 0; 2; 0; 0.03; 0; 0; 6;34
9; 19; 19; 9; 0.5; 3; 0; 1; 0; 0.03; 0; 0; 9;34
10; 19; 21; 9; 0.5; 2; 0; 2; 0; 0.03; 0; 0; 7;34
11; 21; 12; 2; 0.1; 1; 0; 0; 0; 0.03; 0; 0; 11;32
12; 12; 13; 6; 0.5; 0; 0; 3; 0; 0.03; 0; 0; 5;32
13; 13; 14; 6; 0.5; 2; 0; 1; 0; 0.03; 0; 0; 5;32
14; 14; 15; 7; 0.5; 2; 0; 1; 0; 0.03; 0; 0; 6;32
15; 15; 17; 7; 0.5; 1; 0; 2; 0; 0.03; 0; 0; 5;33
16; 17; 16; 8; 0.5; 3; 0; 1; 0; 0.03; 0; 0; 9;32
17; 16; 18; 8; 0.5; 1; 0; 3; 0; 0.03; 0; 0; 6;32
18; 18; 21; 9; 0.5; 1; 0; 3; 0; 0.03; 0; 0; 6;32
19; 21; 15; 2; 0.1; 1; 0; 0; 0; 0.03; 0; 0; 8;31
20; 15; 16; 7; 0.5; 1; 0; 2; 0; 0.03; 0; 0; 6;31
21; 16; 17; 8; 0.5; 2; 0; 2; 0; 0.03; 0; 0; 7;32
22; 17; 18; 8; 0.5; 2; 0; 2; 0; 0.03; 0; 0; 7;32
23; 18; 18; 9; 0.5; 4; 0; 0; 0; 0.03; 0; 0; 9;32
24; 18; 19; 9; 0.5; 2; 0; 2; 0; 0.03; 0; 0; 8;32
25; 19; 20; 9; 0.5; 3; 0; 1; 0; 0.03; 0; 0; 8;32
26; 20; 20; 10; 0.1; 2; 0; 3; 0; 0.03; 0; 0; 10;32
27; 20; 22; 10; 0.1; 3; 0; 2; 0; 0.03; 0; 0; 8;33
28; 22; 20; 2; 0.1; 1; 0; 0; 0; 0.03; 0; 0; 4;32
29; 20; 25; 10; 0.1; 2; 0; 3; 0; 0.03; 0; 0; 5;34
30; 25; 20; 2; 0.1; 1; 0; 0; 0; 0.03; 0; 0; 7;32

