geracao; tamanhoAntesOP; tamanhoDepoisOP; quantidadeCruzados; taxaCruzamento; taxaMutacao; Nummutacao; NumElitismo; melhor; mediana;
1; 20; 18; 12; 0.2; 0.15; 4; 18; [1, 3, 12, 13, 23, 31, 33, 47, 49, 58, 62, 70] - 4094; 4913;
2; 18; 16; 10; 0.6; 0.15; 4; 16; [1, 3, 12, 13, 23, 31, 33, 47, 49, 58, 62, 70] - 4094; 4913;
3; 16; 14; 9; 0.6; 0.15; 3; 14; [1, 3, 23, 25, 26, 33, 40, 44, 45, 57, 70] - 4446; 5586;
4; 14; 12; 8; 0.6; 0.15; 3; 13; [1, 3, 23, 25, 26, 33, 40, 44, 45, 57, 70] - 4446; 4906;
5; 12; 10; 7; 0.6; 0.15; 2; 11; [1, 3, 12, 22, 33, 49, 58, 62, 70] - 3511; 4755;
6; 10; 9; 6; 0.6; 0.15; 2; 9; [1, 3, 5, 12, 13, 23, 25, 33, 49, 58, 62, 70] - 3741; 4596;
7; 9; 8; 5; 0.6; 0.15; 2; 8; [1, 3, 13, 40, 41, 46, 49, 58, 62, 70] - 4388; 4979;
8; 8; 6; 4; 0.6; 0.15; 1; 7; [1, 3, 13, 40, 44, 45, 57, 70] - 3838; 4818;
9; 6; 5; 3; 0.6; 0.15; 1; 5; [1, 3, 9, 21, 23, 31, 40, 41, 47, 55, 57, 70] - 4265; 4793;
10; 5; 4; 3; 0.6; 0.15; 1; 5; [1, 3, 9, 21, 23, 31, 40, 41, 47, 55, 57, 70] - 4265; 6252;
11; 4; 3; 2; 0.6; 0.15; 0; 3; [1, 3, 9, 21, 23, 31, 40, 41, 47, 55, 57, 70] - 4265; 4410;
12; 3; 2; 1; 0.6; 0.15; 0; 2; [1, 4, 11, 21, 31, 40, 44, 54, 61, 65, 66, 67, 68, 70] - 5760; 6252;
13; 2; 1; 1; 0.6; 0.15; 0; 2; [1, 4, 11, 21, 31, 40, 44, 54, 61, 65, 66, 67, 68, 70] - 5760; 5760;
14; 1; 0; 0; 0.6; 0.15; 0; 1; null; -1;

