geracao; tamanhoAntesOP; tamanhoDepoisOP; quantidadeCruzados; taxaCruzamento; taxaMutacao; NumElitismo; melhor; mediana
1; 20; 23; 12; 0.2; ; 0.3; 7; 16; [1, 4, 10, 20] - 1086; 1832;
2; 23; 21; 4; 0.2; ; 0.3; 8; 14; [1, 4, 10, 20] - 1086; 1814;
3; 21; 22; 4; 0.2; ; 0.3; 7; 10; [1, 4, 10, 20] - 1086; 1711;
4; 22; 21; 4; 0.2; ; 0.3; 7; 12; [1, 4, 10, 20] - 1086; 1660;
5; 21; 20; 4; 0.2; ; 0.3; 7; 12; [1, 4, 10, 20] - 1086; 1660;
6; 20; 21; 12; 0.2; ; 0.3; 7; 18; [1, 4, 10, 20] - 1086; 1612;
7; 21; 22; 4; 0.2; ; 0.3; 7; 10; [1, 4, 10, 20] - 1086; 1660;
8; 22; 24; 4; 0.2; ; 0.3; 7; 9; [1, 4, 10, 20] - 1086; 1660;
9; 24; 24; 4; 0.2; ; 0.3; 8; 12; [1, 4, 10, 20] - 1086; 1660;
10; 24; 25; 4; 0.2; ; 0.3; 8; 11; [1, 4, 10, 20] - 1086; 1660;

