geracao; tamanhoAntesOP;tamanhoDepoisOP;quantidadeCruzados;taxaCruzamento;taxaMutacao;Nummutacao;NumElitismo;melhor;mediana
1;20;20;5;0.6;0.15;3;0;[1, 3, 12, 14, 25, 33, 49, 58, 62, 70] - 3638;4650
2;20;20;5;0.6;0.15;3;0;[1, 2, 1, 2, 1, 2, 2, 1, 2, 1, 1, 1, 2, 1, 1, 1] - 1025;4856
3;20;20;5;0.6;0.15;3;0;[1, 2, 1, 2, 1, 2, 2, 1, 2, 1, 1, 1, 2, 1, 1, 1] - 1025;4966
4;20;20;5;0.6;0.15;3;0;[1, 2, 1, 2, 1, 2, 2, 1, 2, 1, 1, 1, 2, 1, 1, 1] - 1025;4684
5;20;20;5;0.6;0.15;3;0;[1, 2, 1, 2, 1, 2, 2, 1, 2, 1, 1, 1, 2, 1, 1, 1] - 1025;4040
6;20;20;5;0.6;0.15;3;0;[1, 2, 1, 2, 1, 2, 2, 1, 2, 1, 1, 1, 2, 1, 1, 1] - 1025;4052
7;20;20;5;0.6;0.15;3;0;[1, 2, 1, 2, 1, 2, 2, 1, 2, 1, 1, 1, 2, 1, 1, 1] - 1025;4936
8;20;20;5;0.6;0.15;3;0;[1, 2, 1, 2, 1, 2, 2, 1, 2, 1, 1, 1, 2, 1, 1, 1] - 1025;4705
9;20;20;5;0.6;0.15;3;0;[1, 2, 1, 2, 1, 2, 2, 1, 2, 1, 1, 1, 2, 1, 1, 1] - 1025;4760
10;20;20;5;0.6;0.15;3;0;[1, 2, 9, 21, 23, 33, 47, 55, 57, 70] - 3500;4982
11;20;20;5;0.6;0.15;3;0;[1, 2, 2, 1, 1, 1, 2, 1, 1, 2, 2] - 616;4317
12;20;20;5;0.6;0.15;3;0;[1, 2, 2, 1, 1, 1, 2, 1, 1, 2, 2] - 616;4647
13;20;20;5;0.6;0.15;3;0;[1, 2, 2, 1, 1, 1, 2, 1, 1, 2, 2] - 616;4293
14;20;20;5;0.6;0.15;3;0;[1, 2, 2, 1, 1, 1, 2, 1, 1, 2, 2] - 616;4308
15;20;20;5;0.6;0.15;3;0;[1, 2, 2, 1, 1, 1, 2, 1, 1, 2, 2] - 616;4308
16;20;20;5;0.6;0.15;3;0;[1, 2, 9, 21, 23, 33, 47, 55, 57, 70] - 3500;4750
17;20;20;5;0.6;0.15;3;0;[1, 2, 9, 21, 23, 33, 47, 55, 57, 70] - 3500;4860
18;20;20;5;0.6;0.15;3;0;[1, 2, 9, 21, 23, 33, 47, 55, 57, 70] - 3500;4529
19;20;20;5;0.6;0.15;3;0;[1, 2, 9, 21, 23, 33, 47, 55, 57, 70] - 3500;4801
20;20;20;5;0.6;0.15;3;0;[1, 2, 9, 21, 23, 33, 47, 55, 57, 70] - 3500;4630
21;20;20;5;0.6;0.15;3;0;[1, 2, 9, 21, 23, 33, 47, 55, 57, 70] - 3500;4367
22;20;20;5;0.6;0.15;3;0;[1, 2, 2, 2, 1, 1, 1, 2, 1, 2, 1] - 615;4400
23;20;20;5;0.6;0.15;3;0;[1, 2, 2, 2, 1, 1, 1, 2, 1, 2, 1] - 615;4595
24;20;20;5;0.6;0.15;3;0;[1, 2, 2, 2, 1, 1, 1, 2, 1, 2, 1] - 615;4119
25;20;20;5;0.6;0.15;3;0;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;4209
26;20;20;5;0.6;0.15;3;0;[2, 1, 2, 2, 1, 1, 1, 1, 1, 2, 2] - 410;5072
27;20;20;5;0.6;0.15;3;0;[2, 1, 2, 2, 1, 1, 1, 1, 1, 2, 2] - 410;4855
28;20;20;5;0.6;0.15;3;0;[2, 1, 2, 2, 1, 1, 1, 1, 1, 2, 2] - 410;4084
29;20;20;5;0.6;0.15;3;0;[2, 1, 2, 2, 1, 1, 1, 1, 1, 2, 2] - 410;4275
30;20;20;5;0.6;0.15;3;0;[2, 1, 2, 2, 1, 1, 1, 1, 1, 2, 2] - 410;4896
31;20;20;5;0.6;0.15;3;0;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;5044
32;20;20;5;0.6;0.15;3;0;[3, 23, 33, 49, 58, 62, 70] - 3198;4894
33;20;20;5;0.6;0.15;3;0;[3, 23, 33, 49, 58, 62, 70] - 3198;4569
34;20;20;5;0.6;0.15;3;0;[2, 1, 1, 2, 2, 2, 2, 1, 2, 2, 2, 1] - 409;4393
35;20;20;5;0.6;0.15;3;0;[2, 1, 1, 2, 2, 2, 2, 1, 2, 2, 2, 1] - 409;4933
36;20;20;5;0.6;0.15;3;0;[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1] - 0;4564
37;20;20;5;0.6;0.15;3;0;[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1] - 0;4564
38;20;20;5;0.6;0.15;3;0;[3, 23, 33, 49, 58, 62, 70] - 3198;4508
39;20;20;5;0.6;0.15;3;0;[2, 2, 2, 2, 3, 2, 3, 3, 2, 3, 2, 3, 2] - 740;5096
40;20;20;5;0.6;0.15;3;0;[3, 23, 33, 49, 58, 62, 70] - 3198;4485
41;20;20;5;0.6;0.15;3;0;[3, 23, 33, 49, 58, 62, 70] - 3198;4239
42;20;20;5;0.6;0.15;3;0;[3, 23, 33, 49, 58, 62, 70] - 3198;4812
43;20;20;5;0.6;0.15;3;0;[3, 23, 33, 49, 58, 62, 70] - 3198;4822
44;20;20;5;0.6;0.15;3;0;[3, 3, 3, 3, 3, 3, 3] - 0;4668
45;20;20;5;0.6;0.15;3;0;[3, 3, 3, 3, 3, 3, 3] - 0;4449
46;20;20;5;0.6;0.15;3;0;[3, 23, 33, 49, 58, 62, 70] - 3198;4795
47;20;20;5;0.6;0.15;3;0;[3, 23, 33, 49, 58, 62, 70] - 3198;4480
48;20;20;5;0.6;0.15;3;0;[3, 23, 33, 49, 58, 62, 70] - 3198;4401
49;20;20;5;0.6;0.15;3;0;[3, 23, 33, 49, 58, 62, 70] - 3198;4667
50;20;20;5;0.6;0.15;3;0;[1, 2, 3, 3, 3, 3, 3, 3, 3] - 392;4691
51;20;20;5;0.6;0.15;3;0;[1, 2, 3, 3, 3, 3, 3, 3, 3] - 392;4289
52;20;20;5;0.6;0.15;3;0;[1, 2, 3, 3, 3, 3, 3, 3, 3] - 392;4234
53;20;20;5;0.6;0.15;3;0;[3, 23, 33, 49, 58, 62, 70] - 3198;4144
54;20;20;5;0.6;0.15;3;0;[3, 23, 33, 49, 58, 62, 70] - 3198;4197
55;20;20;5;0.6;0.15;3;0;[3, 23, 33, 49, 58, 62, 70] - 3198;4205
56;20;20;5;0.6;0.15;3;0;[3, 3, 23, 3, 23, 23, 3] - 1748;4357
57;20;20;5;0.6;0.15;3;0;[23, 3, 23, 23, 23, 23, 23] - 874;4399
58;20;20;5;0.6;0.15;3;0;[3, 3, 23, 3, 23, 23, 3] - 1748;5429
59;20;20;5;0.6;0.15;3;0;[3, 3, 23, 3, 23, 23, 3] - 1748;4585
60;20;20;5;0.6;0.15;3;0;[3, 23, 33, 49, 58, 62, 70] - 3198;4980
61;20;20;5;0.6;0.15;3;0;[3, 23, 33, 49, 58, 62, 70] - 3198;4549
62;20;20;5;0.6;0.15;3;0;[3, 23, 33, 49, 58, 62, 70] - 3198;4108
63;20;20;5;0.6;0.15;3;0;[23, 23, 3, 23, 3, 23, 3] - 1747;4867
64;20;20;5;0.6;0.15;3;0;[23, 23, 3, 23, 3, 23, 3] - 1747;4669
65;20;20;5;0.6;0.15;3;0;[23, 23, 3, 23, 3, 23, 3] - 1747;5014
66;20;20;5;0.6;0.15;3;0;[3, 23, 33, 49, 58, 62, 70] - 3198;5103
67;20;20;5;0.6;0.15;3;0;[3, 23, 33, 49, 58, 62, 70] - 3198;4673
68;20;20;5;0.6;0.15;3;0;[3, 23, 33, 49, 58, 62, 70] - 3198;4288
69;20;20;5;0.6;0.15;3;0;[23, 23, 23, 23, 23, 23, 23] - 0;4402
70;20;20;5;0.6;0.15;3;0;[23, 23, 23, 23, 23, 23, 23] - 0;4480
71;20;20;5;0.6;0.15;3;0;[23, 23, 23, 23, 23, 23, 23] - 0;4280
72;20;20;5;0.6;0.15;3;0;[23, 23, 23, 23, 23, 23, 23] - 0;4410
73;20;20;5;0.6;0.15;3;0;[23, 23, 23, 23, 23, 23, 23] - 0;4546
74;20;20;5;0.6;0.15;3;0;[3, 23, 23, 3, 3] - 874;4930
75;20;20;5;0.6;0.15;3;0;[3, 23, 33, 49, 58, 62, 70] - 3198;4124
76;20;20;5;0.6;0.15;3;0;[3, 23, 33, 49, 58, 62, 70] - 3198;4352
77;20;20;5;0.6;0.15;3;0;[4, 4, 1, 4, 4, 4, 1, 1, 4, 1, 4] - 1044;4524
78;20;20;5;0.6;0.15;3;0;[1, 4, 4, 1, 4, 4, 4, 1, 1, 4, 1, 4] - 1393;4764
79;20;20;5;0.6;0.15;3;0;[3, 23, 33, 49, 58, 62, 70] - 3198;4568
80;20;20;5;0.6;0.15;3;0;[3, 23, 33, 49, 58, 62, 70] - 3198;5313
81;20;20;5;0.6;0.15;3;0;[3, 23, 33, 49, 58, 62, 70] - 3198;4553
82;20;20;5;0.6;0.15;3;0;[23, 23, 3, 3, 3, 3, 3] - -1;4635
83;20;20;5;0.6;0.15;3;0;[3, 23, 33, 49, 58, 62, 70] - 3198;4734
84;20;20;5;0.6;0.15;3;0;[3, 23, 33, 49, 58, 62, 70] - 3198;4806
85;20;20;5;0.6;0.15;3;0;[3, 23, 33, 49, 58, 62, 70] - 3198;4568
86;20;20;5;0.6;0.15;3;0;[3, 3, 3, 3, 3, 3] - 0;4332
87;20;20;5;0.6;0.15;3;0;[3, 3, 3, 3, 3, 3] - 0;4306
88;20;20;5;0.6;0.15;3;0;[3, 23, 33, 49, 58, 62, 70] - 3198;4588
89;20;20;5;0.6;0.15;3;0;[3, 23, 33, 49, 58, 62, 70] - 3198;4394
90;20;20;5;0.6;0.15;3;0;[3, 23, 33, 49, 58, 62, 70] - 3198;4663
91;20;20;5;0.6;0.15;3;0;[3, 23, 33, 49, 58, 62, 70] - 3198;4311
92;20;20;5;0.6;0.15;3;0;[3, 23, 33, 49, 58, 62, 70] - 3198;4311
93;20;20;5;0.6;0.15;3;0;[3, 23, 33, 49, 58, 62, 70] - 3198;4311
94;20;20;5;0.6;0.15;3;0;[3, 23, 33, 49, 58, 62, 70] - 3198;4479
95;20;20;5;0.6;0.15;3;0;[12, 12, 3, 12, 3, 3, 12, 12, 3, 3, 3, 3] - 899;4181
96;20;20;5;0.6;0.15;3;0;[12, 12, 3, 12, 3, 3, 12, 12, 3, 3, 3, 3] - 899;4480
97;20;20;5;0.6;0.15;3;0;[23, 23, 23, 23, 23, 23, 23] - 0;4562
98;20;20;5;0.6;0.15;3;0;[23, 23, 23, 23, 23, 23, 23] - 0;4906
99;20;20;5;0.6;0.15;3;0;[23, 3, 3, 3, 23, 3, 23] - 1748;4932
100;20;20;5;0.6;0.15;3;0;[23, 3, 23, 3, 3, 3, 23] - 1748;4804
101;20;20;5;0.6;0.15;3;0;[23, 3, 23, 3, 3, 3, 23] - 1748;5233
102;20;20;5;0.6;0.15;3;0;[23, 3, 23, 3, 3, 3, 23] - 1748;4625
103;20;20;5;0.6;0.15;3;0;[3, 23, 3, 3, 3, 3, 3] - 874;4812
104;20;20;5;0.6;0.15;3;0;[3, 23, 3, 3, 3, 3, 3] - 874;4077
105;20;20;5;0.6;0.15;3;0;[23, 3, 23, 3, 3, 3, 23] - 1748;4479
106;20;20;5;0.6;0.15;3;0;[23, 3, 23, 3, 3, 3, 23] - 1748;4479
107;20;20;5;0.6;0.15;3;0;[3, 23, 33, 49, 58, 62, 70] - 3198;4045
108;20;20;5;0.6;0.15;3;0;[3, 23, 33, 49, 58, 62, 70] - 3198;4603
109;20;20;5;0.6;0.15;3;0;[3, 23, 33, 49, 58, 62, 70] - 3198;4708
110;20;20;5;0.6;0.15;3;0;[3, 23, 33, 49, 58, 62, 70] - 3198;4503
111;20;20;5;0.6;0.15;3;0;[23, 23, 23, 23, 3, 3, 23] - 874;5025
112;20;20;5;0.6;0.15;3;0;[23, 23, 23, 23, 3, 3, 23] - 874;4563
113;20;20;5;0.6;0.15;3;0;[3, 23, 33, 49, 58, 62, 70] - 3198;4716
114;20;20;5;0.6;0.15;3;0;[3, 23, 33, 49, 58, 62, 70] - 3198;4716
115;20;20;5;0.6;0.15;3;0;[3, 23, 33, 49, 58, 62, 70] - 3198;4620
116;20;20;5;0.6;0.15;3;0;[1, 4, 10, 11, 21, 23, 23, 23, 23, 3, 3, 23] - 2260;4343
117;20;20;5;0.6;0.15;3;0;[1, 4, 10, 11, 21, 23, 23, 23, 23, 3, 3, 23] - 2260;4287
118;20;20;5;0.6;0.15;3;0;[1, 4, 10, 11, 21, 23, 23, 23, 23, 3, 3, 23] - 2260;4468
119;20;20;5;0.6;0.15;3;0;[1, 4, 10, 11, 21, 23, 23, 23, 23, 3, 3, 23] - 2260;4501
120;20;20;5;0.6;0.15;3;0;[3, 23, 3, 3, 23, 3, 3] - 1748;4137
121;20;20;5;0.6;0.15;3;0;[1, 2, 3, 3, 23] - 1267;4631
122;20;20;5;0.6;0.15;3;0;[3, 23, 33, 49, 58, 62, 70] - 3198;4630
123;20;20;5;0.6;0.15;3;0;[3, 23, 33, 49, 58, 62, 70] - 3198;4522
