geracao; tamanhoAntesOP; tamanhoDepoisOP; quantidadeCruzados; taxaCruzamento; NumdoisPontos; NumumPonto; NumOutro; NãoCruzados; taxaMutacao; SerMutado; Nummutacao; NumElitismo; media
1; 20; 27; 10; 0.1; 3; 0; 2; 0; 0.03; 0; 0; 3;43.0
2; 27; 26; 2; 0.1; 1; 0; 0; 0; 0.03; 0; 0; 3;43.0
3; 26; 25; 2; 0.1; 1; 0; 0; 0; 0.03; 0; 0; 3;42.0
4; 25; 25; 2; 0.1; 1; 0; 0; 0; 0.03; 0; 0; 2;42.0
5; 25; 25; 2; 0.1; 1; 0; 0; 0; 0.03; 0; 0; 2;42.0
6; 25; 24; 2; 0.1; 1; 0; 0; 0; 0.03; 0; 0; 3;41.0
7; 24; 24; 2; 0.1; 1; 0; 0; 0; 0.03; 0; 0; 2;41.0
8; 24; 23; 2; 0.1; 1; 0; 0; 0; 0.03; 0; 0; 3;39.0
9; 23; 22; 2; 0.1; 1; 0; 0; 0; 0.03; 0; 0; 3;38.0
10; 22; 21; 2; 0.1; 1; 0; 0; 0; 0.03; 0; 0; 3;38.0
11; 21; 21; 2; 0.1; 1; 0; 0; 0; 0.03; 0; 0; 2;38.0
12; 21; 21; 2; 0.1; 1; 0; 0; 0; 0.03; 0; 0; 2;38.0
13; 21; 21; 2; 0.1; 1; 0; 0; 0; 0.03; 0; 0; 2;38.0
14; 21; 21; 2; 0.1; 0; 0; 1; 0; 0.03; 0; 0; 2;38.0
15; 21; 22; 2; 0.1; 0; 0; 1; 0; 0.03; 0; 0; 1;38.0
16; 22; 22; 2; 0.1; 1; 0; 0; 0; 0.03; 0; 0; 2;38.0
17; 22; 21; 2; 0.1; 0; 0; 1; 0; 0.03; 0; 0; 3;37.0
18; 21; 21; 2; 0.1; 0; 0; 1; 0; 0.03; 0; 0; 2;37.0
19; 21; 21; 2; 0.1; 1; 0; 0; 0; 0.03; 0; 0; 2;37.0
20; 21; 21; 2; 0.1; 1; 0; 0; 0; 0.03; 0; 0; 2;37.0
21; 21; 21; 2; 0.1; 1; 0; 0; 0; 0.03; 0; 0; 2;37.0
22; 21; 21; 2; 0.1; 1; 0; 0; 0; 0.03; 0; 0; 2;37.0
23; 21; 21; 2; 0.1; 0; 0; 1; 0; 0.03; 0; 0; 2;37.0
24; 21; 21; 2; 0.1; 0; 0; 1; 0; 0.03; 0; 0; 2;37.0
25; 21; 21; 2; 0.1; 1; 0; 0; 0; 0.03; 0; 0; 2;37.0
26; 21; 21; 2; 0.1; 0; 0; 1; 0; 0.03; 0; 0; 2;37.0
27; 21; 21; 2; 0.1; 0; 0; 1; 0; 0.03; 0; 0; 2;37.0
28; 21; 21; 2; 0.1; 1; 0; 0; 0; 0.03; 0; 0; 2;37.0
29; 21; 21; 2; 0.1; 0; 0; 1; 0; 0.03; 0; 0; 2;37.0
30; 21; 21; 2; 0.1; 1; 0; 0; 0; 0.03; 0; 0; 2;36.0
31; 21; 21; 2; 0.1; 0; 0; 1; 0; 0.03; 0; 0; 2;36.0
32; 21; 21; 2; 0.1; 0; 0; 1; 0; 0.03; 0; 0; 2;36.0
33; 21; 21; 2; 0.1; 1; 0; 0; 0; 0.03; 0; 0; 2;36.0
34; 21; 21; 2; 0.1; 1; 0; 0; 0; 0.03; 0; 0; 2;36.0
35; 21; 21; 2; 0.1; 0; 0; 1; 0; 0.03; 0; 0; 2;36.0
36; 21; 21; 2; 0.1; 1; 0; 0; 0; 0.03; 0; 0; 2;36.0
37; 21; 21; 2; 0.1; 0; 0; 1; 0; 0.03; 0; 0; 2;36.0
38; 21; 21; 2; 0.1; 1; 0; 0; 0; 0.03; 0; 0; 2;36.0
39; 21; 21; 2; 0.1; 0; 0; 1; 0; 0.03; 0; 0; 2;36.0
40; 21; 22; 2; 0.1; 0; 0; 1; 0; 0.03; 0; 0; 1;36.0
41; 22; 23; 2; 0.1; 1; 0; 0; 0; 0.03; 0; 0; 1;35.0
42; 23; 23; 2; 0.1; 0; 0; 1; 0; 0.03; 0; 0; 2;35.0
43; 23; 23; 2; 0.1; 1; 0; 0; 0; 0.03; 0; 0; 2;35.0
44; 23; 23; 2; 0.1; 0; 0; 1; 0; 0.03; 0; 0; 2;35.0
45; 23; 24; 2; 0.1; 0; 0; 1; 0; 0.03; 0; 0; 1;36.0
46; 24; 24; 2; 0.1; 1; 0; 0; 0; 0.03; 0; 0; 2;36.0
47; 24; 24; 2; 0.1; 1; 0; 0; 0; 0.03; 0; 0; 2;36.0
48; 24; 24; 2; 0.1; 1; 0; 0; 0; 0.03; 0; 0; 2;36.0
49; 24; 24; 2; 0.1; 1; 0; 0; 0; 0.03; 0; 0; 2;36.0
50; 24; 24; 2; 0.1; 0; 0; 1; 0; 0.03; 0; 0; 2;36.0

