geracao; tamanhoAntesOP; tamanhoDepoisOP; quantidadeCruzados; taxaCruzamento; NumdoisPontos; NumumPonto; NumOutro; NãoCruzados; taxaMutacao; SerMutado; Nummutacao; NumElitismo; media;
1; 20; 20; 10; 0.1; 2; 0; 3; 0; 0.03; 0; 0; 10;43;
2; 20; 16; 10; 0.1; 2; 0; 3; 0; 0.03; 0; 0; 14;37;
3; 16; 17; 8; 0.5; 2; 0; 2; 0; 0.03; 0; 0; 7;37;
4; 17; 21; 8; 0.5; 2; 0; 2; 0; 0.03; 0; 0; 4;38;
5; 21; 13; 2; 0.1; 0; 0; 1; 0; 0.03; 0; 0; 10;35;
6; 13; 15; 6; 0.5; 1; 0; 2; 0; 0.03; 0; 0; 4;34;
7; 15; 18; 7; 0.5; 2; 0; 1; 0; 0.03; 0; 0; 4;35;
8; 18; 20; 9; 0.5; 2; 0; 2; 0; 0.03; 0; 0; 7;35;
9; 20; 22; 10; 0.1; 4; 0; 1; 0; 0.03; 0; 0; 8;35;
10; 22; 15; 2; 0.1; 0; 0; 1; 0; 0.03; 0; 0; 9;34;
11; 15; 17; 7; 0.5; 1; 0; 2; 0; 0.03; 0; 0; 5;34;
12; 17; 19; 8; 0.5; 2; 0; 2; 0; 0.03; 0; 0; 6;34;
13; 19; 19; 9; 0.5; 2; 0; 2; 0; 0.03; 0; 0; 9;34;
14; 19; 22; 9; 0.5; 3; 0; 1; 0; 0.03; 0; 0; 6;35;
15; 22; 21; 2; 0.1; 1; 0; 0; 0; 0.03; 0; 0; 3;34;
16; 21; 13; 2; 0.1; 1; 0; 0; 0; 0.03; 0; 0; 10;33;
17; 13; 14; 6; 0.5; 2; 0; 1; 0; 0.03; 0; 0; 5;33;
18; 14; 14; 7; 0.5; 1; 0; 2; 0; 0.03; 0; 0; 7;33;
19; 14; 15; 7; 0.5; 1; 0; 2; 0; 0.03; 0; 0; 6;34;
20; 15; 16; 7; 0.5; 2; 0; 1; 0; 0.03; 0; 0; 6;33;
21; 16; 18; 8; 0.5; 1; 0; 3; 0; 0.03; 0; 0; 6;33;
22; 18; 20; 9; 0.5; 1; 0; 3; 0; 0.03; 0; 0; 7;33;
23; 20; 24; 10; 0.1; 4; 0; 1; 0; 0.03; 0; 0; 6;34;
24; 24; 16; 2; 0.1; 0; 0; 1; 0; 0.03; 0; 0; 10;32;
25; 16; 18; 8; 0.5; 3; 0; 1; 0; 0.03; 0; 0; 6;33;
26; 18; 18; 9; 0.5; 1; 0; 3; 0; 0.03; 0; 0; 9;32;
27; 18; 19; 9; 0.5; 2; 0; 2; 0; 0.03; 0; 0; 8;32;
28; 19; 21; 9; 0.5; 3; 0; 1; 0; 0.03; 0; 0; 7;33;
29; 21; 20; 2; 0.1; 0; 0; 1; 0; 0.03; 0; 0; 3;32;
30; 20; 20; 10; 0.1; 2; 0; 3; 0; 0.03; 0; 0; 10;32;
31; 20; 23; 10; 0.1; 0; 0; 5; 0; 0.03; 0; 0; 7;33;
32; 23; 20; 2; 0.1; 1; 0; 0; 0; 0.03; 0; 0; 5;32;
33; 20; 23; 10; 0.1; 2; 0; 3; 0; 0.03; 0; 0; 7;33;
34; 23; 13; 2; 0.1; 1; 0; 0; 0; 0.03; 0; 0; 12;31;
35; 13; 14; 6; 0.5; 2; 0; 1; 0; 0.03; 0; 0; 5;31;
36; 14; 14; 7; 0.5; 0; 0; 3; 0; 0.03; 0; 0; 7;31;
37; 14; 14; 7; 0.5; 1; 0; 2; 0; 0.03; 0; 0; 7;31;
38; 14; 15; 7; 0.5; 0; 0; 3; 0; 0.03; 0; 0; 6;31;
39; 15; 14; 7; 0.5; 1; 0; 2; 0; 0.03; 0; 0; 8;31;
40; 14; 15; 7; 0.5; 1; 0; 2; 0; 0.03; 0; 0; 6;31;
41; 15; 15; 7; 0.5; 0; 0; 3; 0; 0.03; 0; 0; 7;31;
42; 15; 17; 7; 0.5; 1; 0; 2; 0; 0.03; 0; 0; 5;32;
43; 17; 17; 8; 0.5; 1; 0; 3; 0; 0.03; 0; 0; 8;31;
44; 17; 16; 8; 0.5; 3; 0; 1; 0; 0.03; 0; 0; 9;31;
45; 16; 18; 8; 0.5; 3; 0; 1; 0; 0.03; 0; 0; 6;32;
46; 18; 19; 9; 0.5; 1; 0; 3; 0; 0.03; 0; 0; 8;32;
47; 19; 19; 9; 0.5; 3; 0; 1; 0; 0.03; 0; 0; 9;32;
48; 19; 19; 9; 0.5; 1; 0; 3; 0; 0.03; 0; 0; 9;32;
49; 19; 21; 9; 0.5; 1; 0; 3; 0; 0.03; 0; 0; 7;32;
50; 21; 15; 2; 0.1; 0; 0; 1; 0; 0.03; 0; 0; 8;31;
51; 15; 16; 7; 0.5; 1; 0; 2; 0; 0.03; 0; 0; 6;31;
52; 16; 15; 8; 0.5; 1; 0; 3; 0; 0.03; 0; 0; 9;31;
53; 15; 16; 7; 0.5; 1; 0; 2; 0; 0.03; 0; 0; 6;31;
54; 16; 16; 8; 0.5; 1; 0; 3; 0; 0.03; 0; 0; 8;31;
55; 16; 17; 8; 0.5; 1; 0; 3; 0; 0.03; 0; 0; 7;31;
56; 17; 17; 8; 0.5; 3; 0; 1; 0; 0.03; 0; 0; 8;31;
57; 17; 19; 8; 0.5; 1; 0; 3; 0; 0.03; 0; 0; 6;32;
58; 19; 21; 9; 0.5; 2; 0; 2; 0; 0.03; 0; 0; 7;32;
59; 21; 18; 2; 0.1; 0; 0; 1; 0; 0.03; 0; 0; 5;31;
60; 18; 18; 9; 0.5; 0; 0; 4; 0; 0.03; 0; 0; 9;31;
61; 18; 20; 9; 0.5; 2; 0; 2; 0; 0.03; 0; 0; 7;31;
62; 20; 21; 10; 0.1; 1; 0; 4; 0; 0.03; 0; 0; 9;32;
63; 21; 16; 2; 0.1; 0; 0; 1; 0; 0.03; 0; 0; 7;31;
64; 16; 18; 8; 0.5; 1; 0; 3; 0; 0.03; 0; 0; 6;31;
