geracao; tamanhoAntesOP; tamanhoDepoisOP; quantidadeCruzados; taxaCruzamento; taxaMutacao; Nummutacao; NumElitismo; melhor; mediana;
1; 20; 26; 12; 0.6; 0.15; 6; 22; [1, 2, 9, 21, 22, 33, 49, 58, 62, 70] - 3656; 4826;
2; 26; 24; 5; 0.2; 0.15; 5; 16; [1, 2, 9, 21, 22, 33, 49, 58, 62, 70] - 3656; 4744;
3; 24; 18; 4; 0.2; 0.15; 4; 18; [1, 2, 9, 21, 22, 33, 49, 58, 62, 70] - 3656; 3787;
4; 18; 18; 10; 0.6; 0.15; 4; 18; [1, 3, 5, 6, 22, 33, 49, 55, 57, 70] - 3653; 3787;
5; 18; 18; 10; 0.6; 0.15; 4; 18; [1, 3, 5, 6, 22, 33, 49, 55, 57, 70] - 3653; 3674;
6; 18; 16; 10; 0.6; 0.15; 4; 16; [1, 3, 5, 6, 22, 33, 49, 55, 57, 70] - 3653; 3656;
7; 16; 15; 9; 0.6; 0.15; 4; 16; [1, 3, 5, 6, 22, 33, 49, 55, 57, 70] - 3653; 3656;
8; 15; 17; 9; 0.6; 0.15; 4; 17; [1, 3, 5, 6, 22, 33, 49, 55, 57, 70] - 3653; 3656;
9; 17; 16; 10; 0.6; 0.15; 4; 17; [1, 3, 5, 6, 22, 33, 49, 55, 57, 70] - 3653; 3656;
10; 16; 16; 9; 0.6; 0.15; 4; 17; [1, 3, 5, 6, 22, 33, 49, 55, 57, 70] - 3653; 3656;
11; 16; 15; 9; 0.6; 0.15; 4; 16; [1, 3, 5, 6, 22, 33, 49, 55, 57, 70] - 3653; 3656;
12; 15; 14; 9; 0.6; 0.15; 3; 15; [1, 3, 5, 6, 22, 33, 49, 55, 57, 70] - 3653; 3656;
13; 14; 14; 8; 0.6; 0.15; 3; 15; [1, 3, 5, 6, 22, 33, 49, 55, 57, 70] - 3653; 3656;
14; 14; 14; 8; 0.6; 0.15; 3; 15; [1, 3, 5, 6, 22, 33, 49, 55, 57, 70] - 3653; 3656;
15; 14; 13; 8; 0.6; 0.15; 3; 14; [1, 3, 5, 6, 22, 33, 49, 55, 57, 70] - 3653; 3656;
16; 13; 12; 7; 0.6; 0.15; 3; 13; [1, 3, 5, 6, 22, 33, 49, 55, 57, 70] - 3653; 3656;
17; 12; 10; 7; 0.6; 0.15; 2; 11; [1, 3, 5, 6, 22, 33, 49, 55, 57, 70] - 3653; 3653;
18; 10; 9; 6; 0.6; 0.15; 2; 9; [1, 3, 5, 6, 22, 33, 49, 55, 57, 70] - 3653; 3653;
19; 9; 8; 5; 0.6; 0.15; 2; 8; [1, 3, 5, 6, 22, 33, 49, 55, 57, 70] - 3653; 3656;
20; 8; 6; 4; 0.6; 0.15; 1; 7; [1, 3, 5, 6, 22, 33, 49, 55, 57, 70] - 3653; 3653;
21; 6; 5; 3; 0.6; 0.15; 1; 5; [1, 3, 5, 6, 22, 33, 49, 55, 57, 70] - 3653; 3653;
22; 5; 4; 3; 0.6; 0.15; 1; 5; [1, 3, 5, 6, 22, 33, 49, 55, 57, 70] - 3653; 3653;
23; 4; 3; 2; 0.6; 0.15; 0; 3; [1, 3, 5, 6, 22, 33, 49, 55, 57, 70] - 3653; 3653;
24; 3; 2; 1; 0.6; 0.15; 0; 2; [1, 3, 5, 6, 22, 33, 49, 55, 57, 70] - 3653; 3653;
25; 2; 1; 1; 0.6; 0.15; 0; 2; [1, 3, 5, 6, 22, 33, 49, 55, 57, 70] - 3653; 3653;

