geracao; tamanhoAntesOP; tamanhoDepoisOP; quantidadeCruzados; taxaCruzamento; taxaMutacao; Nummutacao; NumElitismo; melhor; mediana;
1; 20; 26; 12; 0.2; 0.15; 4; 10; [1, 3, 5, 12, 13, 15, 20] - 30; 42;
2; 26; 31; 5; 0.2; 0.15; 4; 4; [1, 2, 5, 10, 14, 15, 20] - 29; 41;
3; 31; 39; 6; 0.2; 0.15; 5; 3; [1, 2, 5, 10, 14, 15, 20] - 29; 41;
4; 39; 48; 7; 0.2; 0.15; 6; 4; [1, 2, 5, 10, 14, 15, 20] - 29; 41;
5; 48; 63; 9; 0.2; 0.15; 8; 2; [1, 2, 5, 10, 14, 15, 20] - 29; 41;
6; 63; 80; 12; 0.2; 0.15; 11; 6; [1, 2, 5, 10, 14, 15, 20] - 29; 41;
7; 80; 103; 16; 0.2; 0.15; 14; 7; [1, 2, 5, 10, 14, 15, 20] - 29; 42;
8; 103; 131; 20; 0.2; 0.15; 18; 10; [1, 2, 5, 10, 14, 15, 20] - 29; 44;
9; 131; 165; 26; 0.2; 0.15; 23; 15; [1, 2, 5, 10, 14, 15, 20] - 29; 45;
10; 165; 213; 33; 0.2; 0.15; 29; 14; [1, 2, 5, 10, 14, 15, 20] - 29; 46;

