geracao; tamanhoAntesOP;tamanhoDepoisOP;quantidadeCruzados;taxaCruzamento;taxaMutacao;Nummutacao;NumElitismo;melhor;mediana
1;20;20;5;0.6;0.15;3;0;[1, 4, 11, 21, 23, 25, 33, 49, 55, 57, 70] - 4033;4846
2;20;20;5;0.6;0.15;3;0;[1, 4, 11, 21, 23, 25, 33, 49, 55, 57, 70] - 4033;4852
3;20;20;5;0.6;0.15;3;0;[1, 4, 11, 21, 23, 25, 33, 49, 55, 57, 70] - 4033;4509
4;20;20;5;0.6;0.15;3;0;[1, 2, 3, 13, 31, 40, 44, 54, 56, 63, 70] - 3932;4557
5;20;20;5;0.6;0.15;3;0;[1, 2, 3, 13, 31, 40, 44, 54, 56, 63, 70] - 3932;4712
6;20;20;5;0.6;0.15;3;0;[1, 2, 3, 13, 31, 40, 44, 54, 56, 63, 70] - 3932;4492
7;20;20;5;0.6;0.15;3;0;[1, 3, 5, 12, 22, 33, 47, 49, 58, 62, 70] - 3797;5427
8;20;20;5;0.6;0.15;3;0;[1, 3, 5, 12, 22, 33, 47, 49, 58, 62, 70] - 3797;4825
9;20;20;5;0.6;0.15;3;0;[1, 3, 5, 12, 22, 33, 47, 49, 58, 62, 70] - 3797;4604
10;20;20;5;0.6;0.15;3;0;[1, 3, 5, 12, 22, 33, 47, 49, 58, 62, 70] - 3797;4701
11;20;20;5;0.6;0.15;3;0;[1, 3, 5, 12, 22, 33, 47, 49, 58, 62, 70] - 3797;4576
12;20;20;5;0.6;0.15;3;0;[1, 3, 5, 12, 22, 33, 47, 49, 58, 62, 70] - 3797;4937
13;20;20;5;0.6;0.15;3;0;[1, 2, 9, 11, 21, 23, 33, 49, 55, 57, 70] - 3628;4164
14;20;20;5;0.6;0.15;3;0;[1, 2, 9, 11, 21, 23, 33, 49, 55, 57, 70] - 3628;4272
15;20;20;5;0.6;0.15;3;0;[1, 2, 9, 11, 21, 23, 33, 49, 55, 57, 70] - 3628;4308
16;20;20;5;0.6;0.15;3;0;[1, 2, 9, 11, 21, 23, 33, 49, 55, 57, 70] - 3628;4392
17;20;20;5;0.6;0.15;3;0;[1, 2, 9, 11, 21, 23, 33, 49, 55, 57, 70] - 3628;4755
18;20;20;5;0.6;0.15;3;0;[1, 2, 9, 11, 21, 23, 33, 49, 55, 57, 70] - 3628;4365
19;20;20;5;0.6;0.15;3;0;[1, 2, 9, 11, 21, 23, 33, 49, 55, 57, 70] - 3628;4550
20;20;20;5;0.6;0.15;3;0;[1, 2, 9, 11, 21, 23, 33, 49, 55, 57, 70] - 3628;4351
21;20;20;5;0.6;0.15;3;0;[1, 2, 9, 11, 21, 23, 33, 49, 55, 57, 70] - 3628;4270
22;20;20;5;0.6;0.15;3;0;[1, 2, 9, 11, 21, 23, 33, 49, 55, 57, 70] - 3628;4636
23;20;20;5;0.6;0.15;3;0;[1, 2, 9, 11, 21, 23, 33, 49, 55, 57, 70] - 3628;4559
24;20;20;5;0.6;0.15;3;0;[1, 2, 9, 11, 21, 23, 33, 49, 55, 57, 70] - 3628;4425
25;20;20;5;0.6;0.15;3;0;[1, 2, 9, 11, 21, 23, 33, 49, 55, 57, 70] - 3628;4388
26;20;20;5;0.6;0.15;3;0;[1, 2, 9, 11, 21, 23, 33, 49, 55, 57, 70] - 3628;4562
27;20;20;5;0.6;0.15;3;0;[1, 2, 9, 11, 21, 23, 33, 49, 55, 57, 70] - 3628;4687
28;20;20;5;0.6;0.15;3;0;[1, 2, 9, 11, 21, 23, 33, 49, 55, 57, 70] - 3628;4275
29;20;20;5;0.6;0.15;3;0;[1, 2, 9, 11, 21, 23, 33, 49, 55, 57, 70] - 3628;4779
30;20;20;5;0.6;0.15;3;0;[1, 2, 9, 11, 21, 23, 33, 49, 55, 57, 70] - 3628;4689
31;20;20;5;0.6;0.15;3;0;[1, 2, 9, 11, 21, 23, 33, 49, 55, 57, 70] - 3628;3953
32;20;20;5;0.6;0.15;3;0;[1, 2, 9, 11, 21, 23, 33, 49, 55, 57, 70] - 3628;4620
33;20;20;5;0.6;0.15;3;0;[1, 2, 9, 11, 21, 23, 33, 49, 55, 57, 70] - 3628;4086
34;20;20;5;0.6;0.15;3;0;[1, 2, 9, 11, 21, 23, 33, 49, 55, 57, 70] - 3628;4276
35;20;20;5;0.6;0.15;3;0;[1, 2, 9, 11, 21, 23, 33, 49, 55, 57, 70] - 3628;4406
36;20;20;5;0.6;0.15;3;0;[1, 2, 9, 11, 21, 23, 33, 49, 55, 57, 70] - 3628;4424
37;20;20;5;0.6;0.15;3;0;[1, 2, 9, 11, 21, 23, 33, 49, 55, 57, 70] - 3628;4134
38;20;20;5;0.6;0.15;3;0;[1, 2, 9, 11, 21, 23, 33, 49, 55, 57, 70] - 3628;3980
39;20;20;5;0.6;0.15;3;0;[1, 2, 9, 11, 21, 23, 33, 49, 55, 57, 70] - 3628;4869
40;20;20;5;0.6;0.15;3;0;[1, 3, 12, 22, 25, 33, 49, 58, 62, 70] - 3532;4470
41;20;20;5;0.6;0.15;3;0;[1, 3, 12, 22, 25, 33, 49, 58, 62, 70] - 3532;4648
42;20;20;5;0.6;0.15;3;0;[1, 3, 12, 22, 25, 33, 49, 58, 62, 70] - 3532;4631
43;20;20;5;0.6;0.15;3;0;[1, 3, 12, 22, 25, 33, 49, 58, 62, 70] - 3532;5261
44;20;20;5;0.6;0.15;3;0;[1, 3, 12, 22, 25, 33, 49, 58, 62, 70] - 3532;4370
45;20;20;5;0.6;0.15;3;0;[1, 3, 12, 22, 25, 33, 49, 58, 62, 70] - 3532;4519
46;20;20;5;0.6;0.15;3;0;[1, 3, 12, 22, 25, 33, 49, 58, 62, 70] - 3532;4590
47;20;20;5;0.6;0.15;3;0;[1, 3, 12, 22, 25, 33, 49, 58, 62, 70] - 3532;4301
48;20;20;5;0.6;0.15;3;0;[1, 3, 12, 22, 25, 33, 49, 58, 62, 70] - 3532;4310
49;20;20;5;0.6;0.15;3;0;[1, 3, 12, 22, 25, 33, 49, 58, 62, 70] - 3532;4377
50;20;20;5;0.6;0.15;3;0;[1, 3, 12, 22, 25, 33, 49, 58, 62, 70] - 3532;4949
51;20;20;5;0.6;0.15;3;0;[1, 3, 12, 22, 25, 33, 49, 58, 62, 70] - 3532;4054
52;20;20;5;0.6;0.15;3;0;[1, 3, 12, 22, 25, 33, 49, 58, 62, 70] - 3532;4118
53;20;20;5;0.6;0.15;3;0;[1, 3, 12, 22, 25, 33, 49, 58, 62, 70] - 3532;4104
54;20;20;5;0.6;0.15;3;0;[1, 3, 12, 22, 25, 33, 49, 58, 62, 70] - 3532;4306
55;20;20;5;0.6;0.15;3;0;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;3935
56;20;20;5;0.6;0.15;3;0;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;4261
57;20;20;5;0.6;0.15;3;0;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;3947
58;20;20;5;0.6;0.15;3;0;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;4407
59;20;20;5;0.6;0.15;3;0;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;4200
60;20;20;5;0.6;0.15;3;0;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;4784
61;20;20;5;0.6;0.15;3;0;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;4749
62;20;20;5;0.6;0.15;3;0;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;3876
63;20;20;5;0.6;0.15;3;0;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;4150
64;20;20;5;0.6;0.15;3;0;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;4514
65;20;20;5;0.6;0.15;3;0;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;4494
66;20;20;5;0.6;0.15;3;0;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;4403
67;20;20;5;0.6;0.15;3;0;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;4384
68;20;20;5;0.6;0.15;3;0;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;4158
69;20;20;5;0.6;0.15;3;0;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;4596
70;20;20;5;0.6;0.15;3;0;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;4481
71;20;20;5;0.6;0.15;3;0;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;3692
72;20;20;5;0.6;0.15;3;0;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;4498
73;20;20;5;0.6;0.15;3;0;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;4173
74;20;20;5;0.6;0.15;3;0;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;4126
75;20;20;5;0.6;0.15;3;0;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;4465
76;20;20;5;0.6;0.15;3;0;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;4482
77;20;20;5;0.6;0.15;3;0;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;4452
78;20;20;5;0.6;0.15;3;0;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;4398
79;20;20;5;0.6;0.15;3;0;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;4588
80;20;20;5;0.6;0.15;3;0;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;4306
81;20;20;5;0.6;0.15;3;0;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;4496
82;20;20;5;0.6;0.15;3;0;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;4431
83;20;20;5;0.6;0.15;3;0;[1, 3, 23, 33, 49, 58, 62, 70] - 3457;4382
