geracao; tamanhoAntesOP; tamanhoDepoisOP; quantidadeCruzados; taxaCruzamento; taxaMutacao; Nummutacao; NumElitismo; melhor; mediana;
1; 20; 80; 20; 0.6; 0.15; 15; 0; [1, 3, 9, 13, 22, 23, 33, 49, 58, 62, 70] - 3699; 4726;
2; 80; 80; 20; 0.6; 0.15; 15; 0; [1, 2, 9, 11, 21, 22, 33, 49, 58, 62, 70] - 3672; 4219;
3; 80; 80; 20; 0.6; 0.15; 15; 0; [1, 3, 13, 22, 23, 33, 49, 58, 62, 70] - 3616; 3953;
4; 80; 80; 20; 0.6; 0.15; 15; 0; [1, 3, 13, 22, 23, 33, 49, 58, 62, 70] - 3616; 3941;
5; 80; 80; 20; 0.6; 0.15; 15; 0; [1, 3, 13, 22, 23, 33, 49, 58, 62, 70] - 3616; 3793;
6; 80; 80; 20; 0.6; 0.15; 15; 0; [1, 2, 9, 13, 31, 33, 49, 58, 62, 70] - 3589; 3811;
7; 80; 80; 20; 0.6; 0.15; 15; 0; [1, 2, 9, 13, 31, 33, 49, 58, 62, 70] - 3589; 4241;
8; 80; 80; 20; 0.6; 0.15; 15; 0; [1, 2, 9, 13, 31, 33, 49, 58, 62, 70] - 3589; 4436;
9; 80; 80; 20; 0.6; 0.15; 15; 0; [1, 2, 9, 13, 31, 33, 49, 58, 62, 70] - 3589; 4030;
10; 80; 80; 20; 0.6; 0.15; 15; 0; [1, 2, 9, 13, 31, 33, 49, 58, 62, 70] - 3589; 4164;
11; 80; 80; 20; 0.6; 0.15; 15; 0; [1, 2, 9, 13, 31, 33, 49, 58, 62, 70] - 3589; 4350;
12; 80; 80; 20; 0.6; 0.15; 15; 0; [1, 2, 9, 13, 31, 33, 49, 58, 62, 70] - 3589; 4501;
13; 80; 80; 20; 0.6; 0.15; 15; 0; [1, 2, 9, 13, 31, 33, 49, 58, 62, 70] - 3589; 4528;
14; 80; 80; 20; 0.6; 0.15; 15; 0; [1, 2, 9, 13, 31, 33, 49, 58, 62, 70] - 3589; 4408;
15; 80; 80; 20; 0.6; 0.15; 15; 0; [1, 2, 9, 13, 31, 33, 49, 58, 62, 70] - 3589; 4325;
16; 80; 80; 20; 0.6; 0.15; 15; 0; [1, 2, 9, 13, 31, 33, 49, 58, 62, 70] - 3589; 4000;
17; 80; 80; 20; 0.6; 0.15; 15; 0; [1, 2, 9, 13, 31, 33, 49, 58, 62, 70] - 3589; 4065;
18; 80; 80; 20; 0.6; 0.15; 15; 0; [1, 3, 23, 33, 47, 55, 58, 62, 70] - 3571; 4009;
19; 80; 80; 20; 0.6; 0.15; 15; 0; [1, 3, 23, 33, 47, 55, 58, 62, 70] - 3571; 4465;
20; 80; 80; 20; 0.6; 0.15; 15; 0; [1, 3, 23, 33, 47, 55, 58, 62, 70] - 3571; 3717;
21; 80; 80; 20; 0.6; 0.15; 15; 0; [1, 3, 23, 33, 49, 58, 62, 70] - 3457; 3826;
22; 80; 80; 20; 0.6; 0.15; 15; 0; [1, 3, 23, 33, 49, 58, 62, 70] - 3457; 3932;
23; 80; 80; 20; 0.6; 0.15; 15; 0; [1, 3, 23, 33, 49, 58, 62, 70] - 3457; 4393;
24; 80; 80; 20; 0.6; 0.15; 15; 0; [1, 3, 23, 33, 49, 58, 62, 70] - 3457; 3859;
25; 80; 80; 20; 0.6; 0.15; 15; 0; [1, 3, 23, 33, 49, 58, 62, 70] - 3457; 4063;
26; 80; 80; 20; 0.6; 0.15; 15; 0; [1, 3, 23, 33, 47, 55, 57, 70] - 3429; 4338;
27; 80; 80; 20; 0.6; 0.15; 15; 0; [1, 3, 23, 33, 47, 55, 57, 70] - 3429; 4220;
28; 80; 80; 20; 0.6; 0.15; 15; 0; [1, 3, 23, 33, 47, 55, 57, 70] - 3429; 3975;
29; 80; 80; 20; 0.6; 0.15; 15; 0; [1, 3, 23, 33, 47, 55, 57, 70] - 3429; 4250;
30; 80; 80; 20; 0.6; 0.15; 15; 0; [1, 3, 23, 33, 47, 55, 57, 70] - 3429; 4250;
31; 80; 80; 20; 0.6; 0.15; 15; 0; [1, 3, 23, 33, 47, 55, 57, 70] - 3429; 4307;
32; 80; 80; 20; 0.6; 0.15; 15; 0; [1, 3, 23, 33, 47, 55, 57, 70] - 3429; 3987;
33; 80; 80; 20; 0.6; 0.15; 15; 0; [1, 3, 23, 33, 47, 55, 57, 70] - 3429; 4092;
34; 80; 80; 20; 0.6; 0.15; 15; 0; [1, 3, 23, 33, 47, 55, 57, 70] - 3429; 4392;
35; 80; 80; 20; 0.6; 0.15; 15; 0; [1, 3, 23, 33, 47, 55, 57, 70] - 3429; 4234;
36; 80; 80; 20; 0.6; 0.15; 15; 0; [1, 3, 23, 33, 47, 55, 57, 70] - 3429; 4263;
37; 80; 80; 20; 0.6; 0.15; 15; 0; [1, 3, 23, 33, 47, 55, 57, 70] - 3429; 4493;
38; 80; 80; 20; 0.6; 0.15; 15; 0; [1, 3, 23, 33, 47, 55, 57, 70] - 3429; 4480;
39; 80; 80; 20; 0.6; 0.15; 15; 0; [1, 3, 23, 33, 47, 55, 57, 70] - 3429; 3541;
40; 80; 80; 20; 0.6; 0.15; 15; 0; [1, 3, 23, 33, 47, 55, 57, 70] - 3429; 4235;
41; 80; 80; 20; 0.6; 0.15; 15; 0; [1, 3, 23, 33, 47, 55, 57, 70] - 3429; 4176;
42; 80; 80; 20; 0.6; 0.15; 15; 0; [1, 3, 23, 33, 47, 55, 57, 70] - 3429; 4323;
43; 80; 80; 20; 0.6; 0.15; 15; 0; [1, 3, 23, 33, 47, 55, 57, 70] - 3429; 4364;
44; 80; 80; 20; 0.6; 0.15; 15; 0; [1, 3, 23, 33, 47, 55, 57, 70] - 3429; 4278;
45; 80; 80; 20; 0.6; 0.15; 15; 0; [1, 3, 23, 33, 47, 55, 57, 70] - 3429; 4393;
46; 80; 80; 20; 0.6; 0.15; 15; 0; [1, 3, 23, 33, 47, 55, 57, 70] - 3429; 4346;
47; 80; 80; 20; 0.6; 0.15; 15; 0; [1, 3, 23, 33, 47, 55, 57, 70] - 3429; 4385;
48; 80; 80; 20; 0.6; 0.15; 15; 0; [1, 3, 23, 33, 47, 55, 57, 70] - 3429; 4138;
49; 80; 80; 20; 0.6; 0.15; 15; 0; [1, 3, 23, 33, 47, 55, 57, 70] - 3429; 4392;
50; 80; 80; 20; 0.6; 0.15; 15; 0; [1, 3, 23, 33, 47, 55, 57, 70] - 3429; 3996;
51; 80; 80; 20; 0.6; 0.15; 15; 0; [1, 3, 23, 33, 47, 55, 57, 70] - 3429; 4254;
52; 80; 80; 20; 0.6; 0.15; 15; 0; [1, 3, 23, 33, 47, 55, 57, 70] - 3429; 4259;
53; 80; 80; 20; 0.6; 0.15; 15; 0; [1, 3, 23, 33, 47, 55, 57, 70] - 3429; 4173;
54; 80; 80; 20; 0.6; 0.15; 15; 0; [1, 3, 23, 33, 47, 55, 57, 70] - 3429; 4424;
55; 80; 80; 20; 0.6; 0.15; 15; 0; [1, 3, 23, 33, 47, 55, 57, 70] - 3429; 4356;
56; 80; 80; 20; 0.6; 0.15; 15; 0; [1, 3, 23, 33, 47, 55, 57, 70] - 3429; 4415;
57; 80; 80; 20; 0.6; 0.15; 15; 0; [1, 3, 23, 33, 47, 55, 57, 70] - 3429; 4370;
58; 80; 80; 20; 0.6; 0.15; 15; 0; [1, 3, 23, 33, 47, 55, 57, 70] - 3429; 4498;
59; 80; 80; 20; 0.6; 0.15; 15; 0; [1, 3, 23, 33, 47, 55, 57, 70] - 3429; 4492;
60; 80; 80; 20; 0.6; 0.15; 15; 0; [1, 3, 23, 33, 47, 55, 57, 70] - 3429; 4351;
61; 80; 80; 20; 0.6; 0.15; 15; 0; [1, 3, 23, 33, 47, 55, 57, 70] - 3429; 4314;
62; 80; 80; 20; 0.6; 0.15; 15; 0; [1, 3, 23, 33, 47, 55, 57, 70] - 3429; 4364;
