geracao; tamanhoAntesOP; tamanhoDepoisOP; quantidadeCruzados; taxaCruzamento; NumdoisPontos; NumumPonto; NumOutro; NãoCruzados; taxaMutacao; SerMutado; Nummutacao; NumElitismo;
1; 40; 28; 4; 0.1; 1; 0; 1; 0; 0.03; 1; 1; 17
2; 28; 20; 2; 0.5; 1; 0; 0; 0; 0.03; 1; 1; 11
3; 20; 24; 10; 0.1; 3; 0; 2; 0; 0.03; 1; 1; 7
4; 24; 23; 2; 0.1; 1; 0; 0; 0; 0.03; 1; 1; 4
5; 23; 15; 2; 0.5; 1; 0; 0; 0; 0.03; 1; 1; 11
6; 15; 16; 6; 0.5; 1; 0; 2; 0; 0.03; 1; 1; 6
7; 16; 17; 8; 0.5; 2; 0; 2; 0; 0.03; 1; 1; 8
8; 17; 17; 8; 0.5; 1; 0; 3; 0; 0.03; 1; 1; 9
9; 17; 19; 8; 0.5; 1; 0; 3; 0; 0.03; 1; 1; 7
10; 19; 21; 8; 0.1; 2; 0; 2; 0; 0.03; 1; 1; 7
11; 21; 21; 2; 0.1; 1; 0; 0; 0; 0.03; 1; 1; 3
12; 21; 20; 2; 0.5; 0; 0; 1; 0; 0.03; 1; 1; 4
13; 20; 23; 10; 0.1; 1; 0; 4; 0; 0.03; 1; 1; 8
14; 23; 15; 2; 0.5; 0; 0; 1; 0; 0.03; 1; 1; 11
15; 15; 16; 6; 0.5; 0; 0; 3; 0; 0.03; 1; 1; 6
16; 16; 18; 8; 0.5; 1; 0; 3; 0; 0.03; 1; 1; 7
17; 18; 19; 8; 0.5; 2; 0; 2; 0; 0.03; 1; 1; 8
18; 19; 22; 8; 0.1; 0; 0; 4; 0; 0.03; 1; 1; 6
19; 22; 20; 2; 0.5; 0; 0; 1; 0; 0.03; 1; 1; 5
20; 20; 22; 10; 0.1; 1; 0; 4; 0; 0.03; 1; 1; 9
21; 22; 22; 2; 0.1; 0; 0; 1; 0; 0.03; 1; 1; 3
22; 22; 22; 2; 0.1; 0; 0; 1; 0; 0.03; 1; 1; 3
23; 22; 23; 2; 0.1; 0; 0; 1; 0; 0.03; 1; 1; 2
24; 23; 15; 2; 0.5; 1; 0; 0; 0; 0.03; 1; 1; 11
25; 15; 16; 6; 0.5; 1; 0; 2; 0; 0.03; 1; 1; 6
26; 16; 16; 8; 0.5; 0; 0; 4; 0; 0.03; 1; 1; 9
27; 16; 18; 8; 0.5; 1; 0; 3; 0; 0.03; 1; 1; 7
28; 18; 18; 8; 0.5; 0; 0; 4; 0; 0.03; 1; 1; 9
29; 18; 20; 8; 0.5; 1; 0; 3; 0; 0.03; 1; 1; 7
30; 20; 22; 10; 0.1; 1; 0; 4; 0; 0.03; 1; 1; 9
31; 22; 15; 2; 0.5; 1; 0; 0; 0; 0.03; 1; 1; 10
32; 15; 16; 6; 0.5; 1; 0; 2; 0; 0.03; 1; 1; 6
33; 16; 16; 8; 0.5; 1; 0; 3; 0; 0.03; 1; 1; 9
34; 16; 16; 8; 0.5; 1; 0; 3; 0; 0.03; 1; 1; 9
35; 16; 17; 8; 0.5; 1; 0; 3; 0; 0.03; 1; 1; 8
36; 17; 16; 8; 0.5; 2; 0; 2; 0; 0.03; 1; 1; 10
37; 16; 17; 8; 0.5; 2; 0; 2; 0; 0.03; 1; 1; 8
38; 17; 19; 8; 0.5; 1; 0; 3; 0; 0.03; 1; 1; 7
39; 19; 19; 8; 0.5; 2; 0; 2; 0; 0.03; 1; 1; 9
40; 19; 21; 8; 0.1; 2; 0; 2; 0; 0.03; 1; 1; 7

