geracao; tamanhoAntesOP; tamanhoDepoisOP; quantidadeCruzados; taxaCruzamento; taxaMutacao; Nummutacao; NumElitismo; melhor; mediana;
1; 60; 49; 12; 0.2; 0.15; 12; 45; [1, 3, 12, 14, 25, 33, 49, 58, 62, 70] - 3638; 4941;
2; 49; 41; 9; 0.2; 0.15; 9; 34; [1, 3, 12, 14, 25, 33, 49, 58, 62, 70] - 3638; 4931;
3; 41; 36; 8; 0.2; 0.15; 8; 29; [1, 3, 12, 14, 25, 33, 49, 58, 62, 70] - 3638; 4778;
4; 36; 30; 7; 0.2; 0.15; 6; 21; [1, 3, 23, 33, 49, 58, 62, 70] - 3457; 4606;
5; 30; 27; 6; 0.2; 0.15; 6; 21; [1, 3, 23, 33, 49, 58, 62, 70] - 3457; 4463;
6; 27; 20; 5; 0.2; 0.15; 5; 19; [1, 3, 23, 33, 49, 58, 62, 70] - 3457; 4463;
7; 20; 27; 12; 0.2; 0.15; 6; 23; [1, 3, 23, 33, 49, 58, 62, 70] - 3457; 4260;
8; 27; 22; 5; 0.2; 0.15; 5; 17; [1, 3, 23, 33, 49, 58, 62, 70] - 3457; 4414;
9; 22; 19; 4; 0.2; 0.15; 4; 15; [1, 3, 23, 33, 49, 58, 62, 70] - 3457; 4145;
10; 19; 24; 11; 0.6; 0.15; 5; 19; [1, 3, 23, 33, 49, 58, 62, 70] - 3457; 4260;
11; 24; 21; 4; 0.2; 0.15; 4; 13; [1, 3, 23, 33, 49, 58, 62, 70] - 3457; 4145;
12; 21; 19; 4; 0.2; 0.15; 4; 12; [1, 3, 23, 33, 49, 58, 62, 70] - 3457; 3924;
13; 19; 27; 11; 0.6; 0.15; 5; 16; [1, 3, 23, 33, 49, 58, 62, 70] - 3457; 3924;
14; 27; 27; 5; 0.2; 0.15; 5; 14; [1, 3, 23, 33, 49, 58, 62, 70] - 3457; 3511;
15; 27; 26; 5; 0.2; 0.15; 5; 13; [1, 3, 23, 33, 49, 58, 62, 70] - 3457; 3511;
16; 26; 27; 5; 0.2; 0.15; 5; 13; [1, 3, 23, 33, 49, 58, 62, 70] - 3457; 3511;
17; 27; 24; 5; 0.2; 0.15; 5; 15; [1, 3, 23, 33, 49, 58, 62, 70] - 3457; 3590;
18; 24; 22; 4; 0.2; 0.15; 4; 12; [1, 3, 23, 33, 49, 58, 62, 70] - 3457; 3511;
19; 22; 16; 4; 0.2; 0.15; 3; 13; [1, 3, 23, 33, 49, 58, 62, 70] - 3457; 3753;
20; 16; 23; 9; 0.6; 0.15; 4; 12; [1, 3, 23, 33, 47, 55, 57, 70] - 3429; 3511;
21; 23; 20; 4; 0.2; 0.15; 4; 11; [1, 3, 23, 33, 49, 58, 62, 70] - 3457; 3511;
22; 20; 28; 12; 0.2; 0.15; 5; 15; [1, 3, 23, 33, 49, 58, 62, 70] - 3457; 3511;
