geracao; tamanhoAntesOP; tamanhoDepoisOP; quantidadeCruzados; taxaCruzamento; NumdoisPontos; NumumPonto; NumOutro; N??oCruzados; taxaMutacao; SerMutado; Nummutacao; NumElitismo; media
1; 17; 13; 10; 0.6; 2; 2; 1; 0; 0.3; 5; 5; 19;1814
2; 13; 10; 7; 0.6; 1; 2; 0; 0; 0.3; 3; 3; 13;1485

