geracao; tamanhoAntesOP; tamanhoDepoisOP; quantidadeCruzados; taxaCruzamento; taxaMutacao; NumElitismo; melhor; media
1; 31; 25; 6; 0.2; ; 0.3; 9; 21; [1, 2, 4, 10, 20] - 11631814
2; 25; 24; 5; 0.2; ; 0.3; 8; 14; [1, 4, 10, 20] - 10861727
3; 24; 23; 4; 0.2; ; 0.3; 8; 13; [1, 4, 10, 20] - 10861718
4; 23; 23; 4; 0.2; ; 0.3; 7; 11; [1, 4, 10, 20] - 10861718
5; 23; 23; 4; 0.2; ; 0.3; 7; 11; [1, 4, 10, 20] - 10861711
6; 23; 24; 4; 0.2; ; 0.3; 8; 11; [1, 4, 10, 20] - 10861711
7; 24; 22; 4; 0.2; ; 0.3; 8; 14; [1, 4, 10, 20] - 10861660
8; 22; 21; 4; 0.2; ; 0.3; 7; 12; [1, 4, 10, 20] - 10861612
9; 21; 20; 4; 0.2; ; 0.3; 7; 12; [1, 4, 10, 20] - 10861612
10; 20; 23; 12; 0.2; ; 0.3; 8; 17; [1, 4, 10, 20] - 10861660

