geracao; tamanhoAntesOP; tamanhoDepoisOP; quantidadeCruzados; taxaCruzamento; taxaMutacao; Nummutacao; NumElitismo; melhor; mediana;
1; 60; 46; 12; 0.2; 0.3; 21; 47; [1, 3, 5, 12, 22, 25, 33, 49, 58, 62, 70] - 3558; 5138;
2; 46; 35; 9; 0.2; 0.3; 16; 36; [1, 3, 5, 12, 22, 25, 33, 49, 58, 62, 70] - 3558; 5050;
3; 35; 27; 7; 0.2; 0.3; 12; 27; [1, 2, 9, 13, 22, 33, 49, 55, 58, 62, 70] - 3761; 4964;
4; 27; 20; 5; 0.2; 0.3; 9; 21; [1, 2, 9, 13, 22, 33, 49, 55, 58, 62, 70] - 3761; 5050;
5; 20; 20; 12; 0.2; 0.3; 9; 21; [1, 2, 9, 21, 31, 32, 40, 44, 45, 57, 70] - 3893; 5301;
6; 20; 20; 12; 0.2; 0.3; 9; 21; [1, 3, 23, 31, 33, 49, 58, 62, 70] - 3738; 5050;
7; 20; 20; 12; 0.2; 0.3; 9; 21; [1, 3, 23, 31, 33, 49, 58, 62, 70] - 3738; 5065;
8; 20; 20; 12; 0.2; 0.3; 9; 21; [1, 3, 23, 31, 33, 49, 58, 62, 70] - 3738; 4923;
9; 20; 20; 12; 0.2; 0.3; 9; 21; [1, 3, 23, 31, 33, 49, 58, 62, 70] - 3738; 4849;
10; 20; 20; 12; 0.2; 0.3; 9; 21; [1, 3, 23, 33, 40, 41, 45, 57, 70] - 3992; 4941;

