geracao; tamanhoAntesOP; tamanhoDepoisOP; quantidadeCruzados; taxaCruzamento; taxaMutacao; Nummutacao; NumElitismo; melhor; mediana;
1; 60; 48; 12; 0.2; 0.15; 12; 48; [1, 3, 23, 33, 47, 49, 58, 62, 70] - 3717; 4825;
2; 48; 37; 9; 0.2; 0.15; 9; 35; [1, 3, 23, 33, 47, 49, 58, 62, 70] - 3717; 4825;
3; 37; 28; 7; 0.2; 0.15; 7; 27; [1, 3, 23, 33, 47, 49, 58, 62, 70] - 3717; 4825;
4; 28; 21; 5; 0.2; 0.15; 5; 21; [1, 3, 23, 33, 47, 49, 58, 62, 70] - 3717; 4774;
5; 21; 15; 4; 0.2; 0.15; 4; 16; [1, 3, 23, 33, 47, 49, 58, 62, 70] - 3717; 4513;
6; 15; 18; 9; 0.6; 0.15; 4; 18; [1, 2, 9, 11, 21, 31, 33, 47, 49, 58, 62, 70] - 3876; 4513;
7; 18; 20; 10; 0.6; 0.15; 5; 21; [1, 2, 9, 11, 21, 31, 33, 47, 49, 58, 62, 70] - 3876; 4194;
8; 20; 23; 12; 0.6; 0.15; 6; 23; [1, 2, 9, 11, 21, 31, 33, 47, 49, 58, 62, 70] - 3876; 4064;
9; 23; 17; 4; 0.2; 0.15; 4; 18; [1, 3, 5, 6, 22, 23, 33, 47, 49, 58, 62, 70] - 3838; 3983;
10; 17; 20; 10; 0.6; 0.15; 5; 20; [1, 2, 9, 11, 21, 31, 33, 47, 49, 58, 62, 70] - 3876; 3983;
11; 20; 20; 12; 0.6; 0.15; 5; 21; [1, 2, 9, 11, 21, 31, 33, 47, 49, 58, 62, 70] - 3876; 3983;
12; 20; 20; 12; 0.6; 0.15; 5; 21; [1, 2, 9, 11, 21, 31, 33, 47, 49, 58, 62, 70] - 3876; 3876;
13; 20; 20; 12; 0.6; 0.15; 5; 21; [1, 2, 9, 11, 21, 31, 33, 47, 49, 58, 62, 70] - 3876; 3876;
14; 20; 19; 12; 0.6; 0.15; 5; 20; [1, 3, 5, 6, 22, 23, 33, 47, 49, 58, 62, 70] - 3838; 3876;
15; 19; 17; 11; 0.6; 0.15; 4; 17; [1, 3, 5, 6, 22, 23, 33, 47, 49, 58, 62, 70] - 3838; 3876;
16; 17; 16; 10; 0.6; 0.15; 4; 17; [1, 3, 5, 6, 22, 23, 33, 47, 49, 58, 62, 70] - 3838; 3876;
17; 16; 14; 9; 0.6; 0.15; 3; 14; [1, 3, 5, 6, 22, 23, 33, 47, 49, 58, 62, 70] - 3838; 3876;
18; 14; 14; 8; 0.6; 0.15; 3; 15; [1, 3, 5, 6, 22, 23, 33, 47, 49, 58, 62, 70] - 3838; 3876;
19; 14; 12; 8; 0.6; 0.15; 3; 13; [1, 3, 5, 6, 22, 23, 33, 47, 49, 58, 62, 70] - 3838; 3876;
20; 12; 12; 7; 0.6; 0.15; 3; 12; [1, 3, 5, 6, 22, 23, 33, 47, 49, 58, 62, 70] - 3838; 3876;
21; 12; 10; 7; 0.6; 0.15; 2; 11; [1, 3, 5, 6, 22, 23, 33, 47, 49, 58, 62, 70] - 3838; 3876;
22; 10; 9; 6; 0.6; 0.15; 2; 9; [1, 3, 5, 6, 22, 23, 33, 47, 49, 58, 62, 70] - 3838; 3876;
23; 9; 8; 5; 0.6; 0.15; 2; 8; [1, 3, 5, 6, 22, 23, 33, 47, 49, 58, 62, 70] - 3838; 3876;
24; 8; 6; 4; 0.6; 0.15; 1; 7; [1, 3, 5, 6, 22, 23, 33, 47, 49, 58, 62, 70] - 3838; 3876;
25; 6; 5; 3; 0.6; 0.15; 1; 5; [1, 3, 5, 6, 22, 23, 33, 47, 49, 58, 62, 70] - 3838; 3876;
26; 5; 4; 3; 0.6; 0.15; 1; 5; [1, 3, 5, 6, 22, 23, 33, 47, 49, 58, 62, 70] - 3838; 3876;
27; 4; 3; 2; 0.6; 0.15; 0; 3; [1, 3, 5, 6, 22, 23, 33, 47, 49, 58, 62, 70] - 3838; 3876;
28; 3; 2; 1; 0.6; 0.15; 0; 2; [1, 2, 9, 11, 21, 31, 33, 47, 49, 58, 62, 70] - 3876; 3876;
29; 2; 1; 1; 0.6; 0.15; 0; 2; [1, 2, 9, 11, 21, 31, 33, 47, 49, 58, 62, 70] - 3876; 3876;

